model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	5.5968526	0	14	2.7158	0.0099636129	-3.0366613	-3.7933832	-0.14421992	-3.7934069	-0.14422134	0.18530313	-3.4304358	9.62	-9.9759759e-06	5.196768e-06	0.0076419173	-0.20040172	0.0076414051	-0.20040123	-1.0541088e-06	-5.9389162e-06	-0.12158468	-1.0760037	1.7190662	0.027558624	-1.7190711	-0.027554354	0.27395385	-2.2796277	2.0795	1	0.20396667	0.010428492	1.246021	1.6029848	-0.63436491	-0.21745748	0.089685596	0.13500536	0.30702061	1.9315394	1.7708712	1.5293209	1.7708716	1.5293265	0.022686784	1.4979331	1.0996252	9.4198496e-05	-1.9786439e-05	0.13026216	1.2919202	0.13026581	1.2919017	1.4020293e-05	1.4444165e-05	1.2940002	0.7624558	-1.6766103	-0.54538533	1.6766144	0.54537111	-0.32438362	2.6774173	0.02915159	0.2736576	0.066222116	0.20566988	0.39100288	0.2056697	0.39100307	0.023114632	0.37095425	0.039124118	4.2959657	5.4016166	5.2220719	4.9449036	5.2220705	4.944899	4.3713871	6.3863954	5.220047	2.6987888	3.3303753	5.3109643	3.3303899	5.3109473	3.7012248	2.998941	-73.106768	R0:S0:1	-55.2336	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.85e+02	 1.00e+06	2022-06-06@10:13
2x2_2C_8b_C2v_L	5.581896	0	14	2.7158	0.011138446	-3.0334651	-3.7891227	-0.14510318	-3.7888884	-0.145173	0.18483426	-3.4203868	9.61	0.00015349616	1.5878593e-05	0.0070479387	-0.20196103	0.0070490878	-0.20199281	-4.0669296e-05	1.5768674e-05	-0.12178157	-1.0758023	1.7188349	0.024936521	-1.7187989	-0.024970061	0.27542575	-2.277822	2.0795	1	0.20396667	0.0097070038	1.2456303	1.6022474	-0.63589866	-0.21826318	0.090032817	0.1348114	0.30892228	1.9313485	1.7699494	1.5287403	1.7699538	1.5287307	0.023062758	1.4963613	1.0991653	-0.0013835679	-1.2164241e-05	0.12961112	1.2957413	0.1296209	1.2959617	0.0001737835	-2.2927939e-05	1.294725	0.76321556	-1.6799277	-0.53250942	1.679853	0.53260714	-0.32638587	2.6802168	0.02911636	0.27570278	0.066404687	0.20639781	0.39253627	0.20639379	0.39249185	0.023520826	0.37153165	0.039164728	4.301654	5.4007902	5.2246855	4.9363822	5.2246932	4.9363873	4.3723634	6.3919715	5.2198037	2.7001762	3.3319914	5.3191829	3.3318484	5.3193207	3.7015137	2.9954218	-73.02481	R0:S0:1	-55.1536	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.86e+02	 4.80e-03	2022-06-06@10:21
2x2_2C_8b_C2v_L	5.5667791	0	14	2.7158	0.0097998169	-3.0152909	-3.7755202	-0.14584091	-3.7763336	-0.14599519	0.18562194	-3.4130798	9.6	-8.0899807e-06	-5.5985426e-06	0.0062527835	-0.20251007	0.0062535722	-0.20257159	-2.3409396e-05	4.081047e-06	-0.12196397	-1.073531	1.7176121	0.021577276	-1.7178326	-0.021618261	0.27591804	-2.277878	2.0795	1	0.20396667	0.0086590539	1.2452175	1.6016522	-0.63734661	-0.2192521	0.090435404	0.13466485	0.31594141	1.9306938	1.7683594	1.5301903	1.7683516	1.5304818	0.023529395	1.4939964	1.0986721	9.9138894e-05	-2.1761836e-05	0.12885207	1.2981166	0.1289176	1.2975991	9.9541223e-05	-1.6215007e-05	1.298417	0.76569262	-1.6847718	-0.51450206	1.6849368	0.51482018	-0.32753054	2.6855269	0.029089121	0.28328571	0.067015512	0.2076545	0.39248485	0.20766361	0.39232522	0.024031261	0.37237519	0.039235399	4.3198334	5.3988877	5.2303894	4.9282945	5.2304214	4.9282956	4.374363	6.400734	5.2158032	2.70192	3.3325762	5.3282708	3.3329034	5.3275368	3.70088	2.9884756	-72.884625	R0:S0:1	-55.0736	uncorrelated	b7fd39a	v1.0.3	3	sharp_wc_2.0_b_50	 1.86e+02	 2.79e-03	2022-06-06@10:36
2x2_2C_8b_C2v_L	5.5598374	0	14	2.7158	0.010268918	-3.0076769	-3.7638209	-0.14660459	-3.7633761	-0.14658636	0.18574113	-3.4028826	9.59	0.00084517916	6.6651918e-05	0.0051113469	-0.20349814	0.0051769719	-0.20351681	-0.00012957163	3.2114703e-05	-0.12195945	-1.0728146	1.7161162	0.01706043	-1.7160053	-0.017312836	0.276959	-2.2763066	2.0795	1	0.20396667	0.0073520358	1.2450286	1.6013242	-0.63803524	-0.21965333	0.090593454	0.1345194	0.30950377	1.9310337	1.7670461	1.5439378	1.7670346	1.5437141	0.023517799	1.4938421	1.0984389	-0.0076778623	6.6623583e-06	0.12580438	1.287855	0.12559781	1.2882235	0.0005815158	-1.9284634e-05	1.2901806	0.76248637	-1.6895874	-0.4842239	1.6895251	0.48518281	-0.32784316	2.6853201	0.029063457	0.2807943	0.066738707	0.20880407	0.38687672	0.20880898	0.38686937	0.024055239	0.3723837	0.039231859	4.2764524	5.4085274	5.2433676	4.9080661	5.2433425	4.9085781	4.3760068	6.3996379	5.2096757	2.701376	3.3444676	5.309931	3.3441177	5.3104617	3.7011729	2.9886588	-72.75743	R0:S0:1	-54.9936	uncorrelated	b7fd39a	v1.0.3	9	sharp_wc_2.0_b_50	 1.86e+02	 2.88e-03	2022-06-06@11:27
2x2_2C_8b_C2v_L	5.5481472	0	14	2.7158	0.0095714596	-2.9962414	-3.7542926	-0.14721517	-3.7533109	-0.14718824	0.18561973	-3.3945295	9.58	0.00098202749	3.0370119e-05	0.0041719613	-0.20424067	0.0042745617	-0.20431658	-0.00013906917	2.8190973e-05	-0.12205461	-1.0715992	1.7155134	0.013361657	-1.7153002	-0.013772206	0.27751849	-2.2758367	2.0795	1	0.20396667	0.0059661619	1.2447011	1.6008954	-0.63912902	-0.22045013	0.090907163	0.13437773	0.31046508	1.9308494	1.7654467	1.550656	1.7654532	1.550189	0.023755215	1.4922019	1.0980235	-0.0090307456	0.00017019572	0.12361046	1.2843307	0.12323463	1.2854981	0.00061113632	-2.9567251e-05	1.2883512	0.76227165	-1.6951202	-0.46076213	1.6948419	0.46209077	-0.32840753	2.6887646	0.029037717	0.28405474	0.066930721	0.21011145	0.38418918	0.21009806	0.38420744	0.024336741	0.37295248	0.039282062	4.2656631	5.4122599	5.2524899	4.8954823	5.2523847	4.8960965	4.3777726	6.4048736	5.204181	2.7018799	3.3501026	5.3080037	3.3492699	5.3093974	3.700933	2.9838304	-72.641129	R0:S0:1	-54.9136	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.86e+02	 4.26e-03	2022-06-06@11:41
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	5.6134686	0	14	2.7158	0.010186896	-3.0425211	-3.8000454	-0.14251699	-3.8006622	-0.14266026	0.1827942	-3.4342594	9.63	0.00028583064	3.4962201e-05	0.0075284674	-0.19992218	0.0075401356	-0.20000371	6.429295e-06	-1.5793069e-06	-0.12133555	-1.0761617	1.7189856	0.027202829	-1.7191385	-0.027187956	0.27310109	-2.2782563	2.0795	1	0.20396667	0.010532494	1.2464786	1.6035491	-0.63280412	-0.21631913	0.089254737	0.13511233	0.30486109	1.9319386	1.7724142	1.5297412	1.77248	1.5295829	0.022687741	1.5006199	1.1001559	-0.0026058988	-3.5475087e-05	0.12866847	1.2887978	0.12865465	1.289776	-0.00010470854	-3.509339e-05	1.2869635	0.76107105	-1.6714297	-0.54141002	1.671105	0.54115495	-0.32436034	2.6708432	0.029171311	0.27192467	0.065857094	0.20446978	0.39112674	0.20441431	0.39110891	0.023109296	0.36992762	0.039023684	4.2839399	5.4026473	5.2194748	4.9456511	5.2192242	4.9454247	4.3691367	6.376321	5.2258927	2.6993824	3.3313975	5.3058168	3.3309368	5.3068841	3.7032473	3.0074095	-73.181806	R0:S0:1	-55.3136	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.84e+02	 1.05e-03	2022-06-07@16:44
2x2_2C_8b_C2v_L	5.6301418	0	14	2.7158	0.0095478712	-3.0467707	-3.8052871	-0.14150428	-3.8061729	-0.1415819	0.18212958	-3.4418253	9.64	0.0002675261	8.4525482e-06	0.0077070748	-0.19910584	0.0077497279	-0.1991481	-5.5906944e-05	3.1784966e-05	-0.12115969	-1.0762076	1.7190112	0.028027926	-1.7191758	-0.028148868	0.27215326	-2.2785946	2.0795	1	0.20396667	0.010869263	1.2469261	1.6042287	-0.63117393	-0.21528231	0.08884107	0.13526524	0.30244443	1.9322738	1.7737238	1.5318117	1.7737484	1.531875	0.022496864	1.5030298	1.1006767	-0.0024361157	2.7794838e-05	0.12798425	1.2846958	0.12790482	1.2846236	0.00024433236	-3.9904796e-05	1.2824251	0.7596849	-1.6668391	-0.5432206	1.6668187	0.54373081	-0.32346586	2.665561	0.029199253	0.27004557	0.065549657	0.20345607	0.38962237	0.20343627	0.38952648	0.022902307	0.36900467	0.03894662	4.2713275	5.4044675	5.2178426	4.948242	5.2177143	4.948445	4.3676827	6.3672736	5.2280543	2.6990114	3.3320115	5.2967124	3.3320573	5.2966678	3.7041578	3.014079	-73.260746	R0:S0:1	-55.3936	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.83e+02	 4.54e-03	2022-06-07@16:54
2x2_2C_8b_C2v_L	5.6435913	0	14	2.7158	0.0096785138	-3.0588162	-3.8141932	-0.14001807	-3.8146387	-0.1400864	0.18083592	-3.4491672	9.65	-9.926609e-05	-1.4628059e-05	0.0082209698	-0.19796435	0.0082304454	-0.19801292	-5.9904216e-05	2.0321917e-05	-0.12091015	-1.0777066	1.7197294	0.030365071	-1.719821	-0.030451621	0.27101081	-2.2791074	2.0795	1	0.20396667	0.011451538	1.2472839	1.6048131	-0.62984137	-0.21447481	0.088511809	0.13541553	0.30026285	1.9325759	1.7748761	1.5282412	1.7748905	1.528345	0.02227311	1.5045752	1.1010928	0.00090884615	1.9154639e-05	0.1281114	1.284331	0.12809082	1.2842052	0.00032918798	6.9320339e-06	1.2801722	0.75896233	-1.6629782	-0.55570776	1.662976	0.55602364	-0.32238363	2.6621986	0.02922664	0.26711235	0.065262088	0.20251435	0.39071899	0.20250381	0.39062645	0.022653719	0.36843023	0.038898761	4.2680337	5.4039713	5.2126356	4.9578343	5.2125905	4.957904	4.3658134	6.3618425	5.2323495	2.6982908	3.3288907	5.2967739	3.3289824	5.2965658	3.7047884	3.0181192	-73.368934	R0:S0:1	-55.4736	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.82e+02	 1.35e-03	2022-06-07@17:06
2x2_2C_8b_C2v_L	5.6573209	0	14	2.7158	0.0093528052	-3.0667973	-3.8235099	-0.13898928	-3.8238732	-0.13899939	0.18033307	-3.457352	9.66	-0.00055764937	-2.4070613e-05	0.0089151283	-0.19680536	0.0089008263	-0.19679268	5.2823489e-05	-1.8550736e-05	-0.12073599	-1.0785378	1.7205345	0.033529598	-1.7206323	-0.033433099	0.26982125	-2.2799092	2.0795	1	0.20396667	0.012114091	1.2476439	1.6054572	-0.62845281	-0.21369673	0.088184235	0.13557689	0.29797245	1.9328322	1.7759993	1.5259218	1.7759833	1.5261348	0.021950761	1.5060519	1.1015021	0.0051145258	-5.3998567e-05	0.12847754	1.2828638	0.1285718	1.2823099	-0.00019434492	4.5325496e-05	1.2790629	0.75820154	-1.6592071	-0.57168984	1.6593896	0.57140815	-0.32089767	2.6591764	0.029256017	0.26422506	0.06501693	0.20160132	0.3906543	0.20161737	0.39062768	0.022303251	0.36788248	0.038857589	4.2638128	5.4039072	5.207841	4.9686157	5.207905	4.9684223	4.3642149	6.3565737	5.2343723	2.6971991	3.3260576	5.2938514	3.3264451	5.2932057	3.7050509	3.0216676	-73.475626	R0:S0:1	-55.5536	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.82e+02	 1.73e-03	2022-06-07@17:18
