model	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	distance	diff_param	diff_hybrid	time
2x2_2C_8b_C2v_L	0	14	2.5348	-0.0038945963	-3.279383	-4.0131013	-0.10590559	-4.0127179	-0.10604096	0.14590645	-3.6355725	9.75	-0.0024381239	3.2402206e-05	0.011601817	-0.1666413	0.011622351	-0.16660244	-0.00022858708	4.1114481e-05	-0.11288738	-1.0934757	1.7259278	0.055379544	-1.7257752	-0.05575028	0.23315112	-2.2774934	2.0711	1	0.2056	0.13461363	0.22746108	1.9425651	1.8089389	1.5868161	1.8089002	1.5869104	0.016644935	1.5699368	1.108564	0.02704788	0.00011319673	0.10302857	1.1251965	0.10292692	1.1241955	0.00094947494	-0.0001211526	1.1314125	0.7195528	-1.5460456	-0.60609528	1.546198	0.60785234	-0.28704487	2.5064871	0.029087876	0.2077243	0.056029104	0.17540058	0.34683153	0.17543346	0.34668209	0.016745781	0.33894941	0.036305863	3.9211038	5.4275137	5.1579522	5.0478666	5.1580583	5.0489344	4.3311338	6.1026879	5.2747996	2.7160521	3.3729434	5.0658771	3.373114	5.0649363	3.7220484	3.205196	-75.093162	R0:S0:1	-57.7216	uncorrelated	b7fd39a	v1.0.3	 1.52e+02	 3.10e-03	 1.00e+06	2022-07-26@14:05
2x2_2C_8b_C2v_L	0	14	2.5348	-0.0048698533	-3.2860232	-4.0208242	-0.10555194	-4.0199878	-0.10535759	0.14511541	-3.643039	9.75	0.0007433038	-2.0182834e-06	0.011751448	-0.1656491	0.011682848	-0.16563252	0.00023264665	-4.0937026e-05	-0.11271841	-1.0938205	1.7262529	0.05662697	-1.7261448	-0.056277369	0.23191729	-2.2777048	2.0711	1	0.2056	0.13450337	0.22465678	1.9428512	1.8100505	1.5911987	1.8100701	1.5909721	0.016460293	1.5722917	1.1087089	-0.0084424456	-4.4561298e-05	0.10216146	1.1164244	0.10228212	1.1176093	-0.0011766722	6.8760815e-07	1.1271019	0.71833337	-1.5422556	-0.60809057	1.5420118	0.60655389	-0.28574449	2.5007825	0.029068015	0.20504094	0.055764353	0.17451266	0.34365648	0.17449404	0.3438641	0.016558106	0.33775667	0.036208394	3.9095208	5.4281101	5.1571561	5.0493743	5.1572181	5.0486984	4.3304528	6.0931018	5.2752089	2.7172107	3.3762167	5.0528339	3.3757278	5.0538171	3.7223439	3.2117531	-75.14364	R0:S0:1	-57.7216	uncorrelated	b7fd39a	v1.0.3	 1.51e+02	 7.27e-04	 4.38e-03	2022-07-26@14:09
2x2_2C_8b_C2v_L	0	14	2.5348	-0.0054755385	-3.2859171	-4.0207934	-0.10474116	-4.0206217	-0.10482141	0.14423	-3.6418259	9.76	-0.0014804254	4.2976564e-05	0.011792252	-0.16488553	0.011806689	-0.16487711	-0.00014970598	2.8850414e-05	-0.11261369	-1.0939755	1.7265377	0.05712241	-1.7264736	-0.057344295	0.23101726	-2.2777684	2.0711	1	0.2056	0.13475944	0.22512935	1.9428007	1.809975	1.5896533	1.8099638	1.5895658	0.01636634	1.5718639	1.1090333	0.017212228	8.6052247e-05	0.10233746	1.1164323	0.10224537	1.116219	0.00054241586	-0.00011995359	1.127259	0.71863385	-1.5424738	-0.61111628	1.5424641	0.61214175	-0.28472414	2.5020519	0.029114433	0.20550734	0.055809656	0.17456441	0.34422113	0.17457244	0.34420495	0.016461609	0.33801198	0.036236927	3.9100585	5.428945	5.1574749	5.0541009	5.157507	5.054819	4.3290211	6.0954721	5.2762436	2.7157158	3.3735792	5.0551405	3.3734443	5.0549987	3.7231433	3.2093769	-75.185072	R0:S0:1	-57.8016	uncorrelated	b7fd39a	v1.0.3	 1.51e+02	 3.31e-03	 1.00e+06	2022-07-26@14:13
2x2_2C_8b_C2v_L	0	14	2.5348	-0.005792545	-3.2948039	-4.028925	-0.10409335	-4.0279677	-0.10391969	0.14316193	-3.649152	9.76	0.00085901455	-2.6996889e-05	0.011793584	-0.16432488	0.01174896	-0.16430176	0.00013460587	-1.8792263e-05	-0.11248176	-1.09456	1.7268387	0.057573978	-1.7266757	-0.057325103	0.23019767	-2.2777172	2.0711	1	0.2056	0.13463458	0.22263777	1.9431233	1.811144	1.5928473	1.8111509	1.5927308	0.016241911	1.5743747	1.1091725	-0.010043788	-3.1731307e-05	0.10120273	1.1098809	0.10129109	1.1105405	-0.00057175533	5.3193082e-05	1.1217572	0.71731692	-1.5384385	-0.6096118	1.5383051	0.60849689	-0.28399849	2.4958517	0.029092006	0.20341143	0.055511492	0.17362415	0.34223464	0.17361784	0.3423708	0.01633422	0.33673421	0.036134315	3.897991	5.4295135	5.1564786	5.0538186	5.1565644	5.0532876	4.3282378	6.0852278	5.2770835	2.7170983	3.3766169	5.0449154	3.376384	5.0454068	3.7237014	3.2163402	-75.239191	R0:S0:1	-57.8016	uncorrelated	b7fd39a	v1.0.3	 1.50e+02	 6.05e-04	 4.40e-03	2022-07-26@14:17
2x2_2C_8b_C2v_L	0	14	2.5348	-0.0071828569	-3.3047613	-4.0363673	-0.10238694	-4.034764	-0.10244691	0.1408375	-3.6547234	9.77	-0.0006730466	4.5567527e-05	0.01185232	-0.16234222	0.011856006	-0.16231933	-4.363143e-05	-2.1009479e-05	-0.11205192	-1.0957527	1.7276381	0.058689106	-1.7272848	-0.058841028	0.22765911	-2.2780087	2.0711	1	0.2056	0.13478832	0.22033035	1.9433914	1.8121446	1.595326	1.8121303	1.5953021	0.015940137	1.5762756	1.1096591	0.0082827398	1.6551474e-05	0.10043885	1.1016162	0.10041216	1.1015711	3.0849406e-05	-7.0139123e-05	1.1163137	0.71630195	-1.5349907	-0.61193699	1.5348579	0.6126123	-0.28129613	2.4914257	0.029120026	0.20151339	0.055262108	0.1728124	0.34008444	0.17282377	0.3400325	0.016026986	0.33579567	0.03606402	3.8852527	5.4312717	5.1561452	5.0590178	5.1563726	5.0596059	4.3258748	6.0782005	5.2787536	2.7166662	3.3770963	5.0355814	3.3767913	5.0352058	3.7249156	3.2204297	-75.332518	R0:S0:1	-57.8816	uncorrelated	b7fd39a	v1.0.3	 1.48e+02	 7.46e-04	 1.00e+06	2022-07-26@14:21
2x2_2C_8b_C2v_L	0	14	2.5348	-0.0084915858	-3.3225246	-4.0490225	-0.10069052	-4.0460614	-0.10000015	0.13825956	-3.6604369	9.78	0.0011102305	-4.069971e-06	0.011950529	-0.16088144	0.011840876	-0.16077528	0.00038563681	-4.9502973e-05	-0.11217614	-1.0977067	1.7290844	0.060334066	-1.7285548	-0.059556185	0.22577275	-2.2779747	2.0711	1	0.2056	0.13488629	0.22209417	1.9434749	1.8131348	1.5919124	1.8131679	1.5912574	0.015840085	1.5775261	1.1099916	-0.014117518	-0.00014093594	0.099405768	1.0979181	0.099564485	1.1004321	-0.0017453495	0.0001318768	1.1161221	0.71694563	-1.5315621	-0.61936514	1.5310348	0.61594704	-0.27994231	2.4881058	0.029137665	0.20289157	0.05517685	0.17196611	0.34120382	0.17193384	0.3418077	0.015921995	0.33518058	0.036014081	3.8944568	5.4282106	5.1523467	5.0723934	5.1525578	5.0710397	4.322977	6.0735914	5.2808418	2.7179119	3.3739143	5.0400973	3.372892	5.0422777	3.726577	3.2227254	-75.46082	R0:S0:1	-57.9616	uncorrelated	b7fd39a	v1.0.3	 1.47e+02	 1.38e-03	 1.00e+06	2022-07-26@14:25
2x2_2C_8b_C2v_L	0	14	2.5348	-0.0077089564	-3.3204461	-4.0446812	-0.10032643	-4.044244	-0.1007908	0.13821981	-3.6603434	9.78	-0.002332418	5.97609e-05	0.011649391	-0.16124906	0.011749096	-0.16125106	-0.00037559418	4.5152711e-05	-0.11186423	-1.0974501	1.7282686	0.058447727	-1.7280653	-0.059190595	0.22604594	-2.2776963	2.0711	1	0.2056	0.13490077	0.21940556	1.9437067	1.8133349	1.5964377	1.8133021	1.5965805	0.01576929	1.5785989	1.1101315	0.029100802	0.00028725169	0.099194625	1.0962673	0.098958005	1.0949252	0.0013039291	-0.00032859537	1.1097011	0.71530774	-1.5308185	-0.60787721	1.5308516	0.61124924	-0.27985883	2.4857027	0.029140661	0.20157676	0.054969488	0.17184347	0.33955406	0.17187046	0.33922825	0.015851597	0.33463589	0.035978671	3.8748292	5.4323648	5.1555886	5.0609648	5.1557505	5.0630231	4.3232698	6.0694499	5.2804507	2.7171215	3.3777146	5.0292893	3.377641	5.0278606	3.7267341	3.2257302	-75.442438	R0:S0:1	-57.9616	uncorrelated	b7fd39a	v1.0.3	 1.47e+02	 1.08e-03	 2.31e-03	2022-07-26@14:29
2x2_2C_8b_C2v_L	0	14	2.5348	-0.008280268	-3.3184267	-4.0455419	-0.1013071	-4.0446541	-0.10088994	0.13877817	-3.6609324	9.78	0.0019164055	-5.4921095e-05	0.011844166	-0.16097967	0.011780779	-0.16101086	0.00039905721	-5.153594e-05	-0.11184508	-1.0972177	1.728492	0.059691878	-1.7284285	-0.058983945	0.22578311	-2.2781073	2.0711	1	0.2056	0.1349248	0.21848965	1.9437298	1.8133218	1.5994173	1.8133772	1.5991852	0.015679371	1.5786987	1.1101734	-0.024364477	-0.00022289526	0.099222238	1.0917041	0.099419428	1.0937058	-0.001558409	0.00025268396	1.1097916	0.71495935	-1.5309525	-0.61235379	1.5306006	0.60901971	-0.27922127	2.485694	0.029144995	0.20072869	0.054949501	0.17187204	0.33723112	0.17182425	0.33754433	0.015762446	0.33458672	0.035977201	3.8706008	5.4335675	5.1568276	5.0615645	5.1568226	5.0597101	4.3235546	6.0691434	5.2795104	2.7166069	3.3791994	5.0212293	3.3787215	5.0228528	3.7264219	3.2259779	-75.445289	R0:S0:1	-57.9616	uncorrelated	b7fd39a	v1.0.3	 1.47e+02	 1.02e-03	 2.09e-03	2022-07-26@14:33
2x2_2C_8b_C2v_L	0	14	2.5348	-0.0085727231	-3.3172399	-4.0431879	-0.10050986	-4.0445759	-0.10104009	0.13853255	-3.6600186	9.78	-0.0017831686	2.8890877e-05	0.011816021	-0.16069349	0.011917566	-0.16075793	-0.00039749326	5.1802342e-05	-0.11189677	-1.0970271	1.7280617	0.059367662	-1.7282628	-0.06010735	0.22559495	-2.2778798	2.0711	1	0.2056	0.13491028	0.22024695	1.9435975	1.8132222	1.5961647	1.8132023	1.596365	0.015738768	1.5781304	1.1100983	0.022936196	0.00028416621	0.099611401	1.0956599	0.099367696	1.094182	0.0015418008	-0.00026971829	1.1124991	0.71586688	-1.5310268	-0.61269467	1.5312095	0.61596586	-0.2793536	2.4868845	0.029142218	0.20197132	0.055068341	0.17192671	0.33905329	0.17194343	0.33871366	0.015821446	0.33487403	0.035993131	3.8810924	5.4312513	5.1551262	5.0649491	5.1550512	5.0666927	4.3233195	6.0713264	5.2798377	2.7171275	3.3764137	5.030313	3.376652	5.0290643	3.7264455	3.2244676	-75.43444	R0:S0:1	-57.9616	uncorrelated	b7fd39a	v1.0.3	 1.47e+02	 8.99e-04	 1.52e-03	2022-07-26@14:37
2x2_2C_8b_C2v_L	0	14	2.5348	-0.0089328398	-3.3267636	-4.0487609	-0.099572495	-4.0534551	-0.098524746	0.13551841	-3.666233	9.79	0.0051304912	-0.00018249595	0.011699645	-0.1597128	0.011565747	-0.15964007	0.00084088827	-7.4430446e-05	-0.11154497	-1.0978218	1.7279597	0.060194728	-1.729113	-0.058732819	0.22375867	-2.277637	2.0711	1	0.2056	0.13503675	0.22236898	1.9439995	1.8144601	1.600064	1.8144506	1.6003921	0.015496047	1.5809336	1.1106412	-0.067006386	-0.00077209373	0.097852929	1.0864372	0.098309064	1.0865238	-0.0024688639	0.00095913465	1.1019603	0.71402872	-1.5263569	-0.61180238	1.5273535	0.60541179	-0.27742746	2.4802478	0.029165511	0.20818055	0.054698475	0.1709366	0.33660163	0.17095348	0.33703341	0.015575004	0.33345971	0.035892382	3.8651782	5.4345331	5.1566054	5.066575	5.1558424	5.0618109	4.3210756	6.0606983	5.2767144	2.7168528	3.3783531	5.0151024	3.3804811	5.0164517	3.728031	3.230991	-75.525789	R0:S0:1	-58.0416	uncorrelated	b7fd39a	v1.0.3	 1.46e+02	 1.93e-03	 1.00e+06	2022-07-26@14:41
