GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	11.5	1.9906	0.023073452	-2.3767149	-3.2861318	0.24621747	-3.2886475	0.24808159	0.28137327	-2.8588845	a248bdd	2x2_2C_8b_C2v_L	8.0	validity_data_2022.py	0.13925006	0.98446424	-1.6466841	0.25879972	1.6470693	-0.25988621	-0.35125658	-2.2000695	2024-08-14@14:19	2.0219	1	0.2194	v2.7.1	
YY	11.5	1.9906	0.023272803	-2.3817026	-3.290787	0.24480928	-3.2926308	0.24535297	0.27996977	-2.8648475	a248bdd	2x2_2C_8b_C2v_L	8.01	validity_data_2022.py	0.13915163	0.98466989	-1.6464883	0.25822293	1.6469038	-0.25851399	-0.34985885	-2.2000274	2024-08-14@14:19	2.0219	1	0.2194	v2.7.1	
YY	11.5	1.9906	0.023134673	-2.3876853	-3.2975143	0.24380777	-3.2971097	0.24324162	0.27864581	-2.8709379	a248bdd	2x2_2C_8b_C2v_L	8.02	validity_data_2022.py	0.13903004	0.98523153	-1.6470048	0.25797647	1.6469838	-0.25765232	-0.34893103	-2.2001402	2024-08-14@14:20	2.0219	1	0.2194	v2.7.1	
YY	11.5	1.9906	0.023033598	-2.391238	-3.3006579	0.24203616	-3.3016425	0.24195054	0.27721587	-2.876904	a248bdd	2x2_2C_8b_C2v_L	8.03	validity_data_2022.py	0.13883209	0.98537913	-1.646635	0.25717628	1.6468296	-0.25711353	-0.34799513	-2.1999625	2024-08-14@14:21	2.0219	1	0.2194	v2.7.1	
YY	11.5	1.9906	0.001223724	-2.6917652	-3.5492804	0.16992024	-3.5482981	0.16884529	0.20845325	-3.2243258	a248bdd	2x2_2C_8b_C2v_L	8.59	validity_data_2022.py	0.13060893	1.0056097	-1.6457636	0.21736516	1.6453732	-0.21678514	-0.29140485	-2.1997541	2024-08-14@15:02	2.0219	1	0.2194	v2.7.1	
YY	11.5	1.9906	0.00045118533	-2.6965068	-3.5485221	0.16778186	-3.554881	0.169169	0.20697178	-3.2313487	a248bdd	2x2_2C_8b_C2v_L	8.6	validity_data_2022.py	0.13051493	1.0058503	-1.6444658	0.21612048	1.6459264	-0.21628182	-0.29004275	-2.1999886	2024-08-14@15:03	2.0219	1	0.2194	v2.7.1	
YY	11.5	1.9906	-0.00020429694	-2.7044881	-3.5561275	0.16604519	-3.5548751	0.16727114	0.2054251	-3.2361347	a248bdd	2x2_2C_8b_C2v_L	8.61	validity_data_2022.py	0.13042742	1.0066287	-1.6452282	0.21501324	1.6450608	-0.21528887	-0.2888507	-2.1996373	2024-08-14@15:03	2.0219	1	0.2194	v2.7.1	
YY	11.5	1.9906	-0.00098785401	-2.7109058	-3.5593182	0.1650572	-3.557486	0.16522396	0.20392295	-3.2427366	a248bdd	2x2_2C_8b_C2v_L	8.62	validity_data_2022.py	0.13029812	1.0071772	-1.6450496	0.2140698	1.6447182	-0.21418935	-0.28761555	-2.19983	2024-08-14@15:04	2.0219	1	0.2194	v2.7.1	
YY	11.5	1.9906	-0.040462989	-2.9684707	-3.6374879	0.09485508	-3.6353596	0.093180155	0.13296154	-3.4061409	a248bdd	2x2_2C_8b_C2v_L	8.92	validity_data_2022.py	0.13310794	1.0296716	-1.6341588	0.17382574	1.6335591	-0.17323285	-0.24115321	-2.193564	2024-08-14@15:36	2.0219	1	0.2194	v2.7.1	
YY	11.5	1.9906	0.022525272	-5.947556	-6.364919	0.092065958	-6.3666899	0.092153121	0.11135896	-6.0537544	a248bdd	2x2_2C_8b_C2v_L	12.24	validity_data_2022.py	0.072455234	1.1450089	-1.6846218	0.12190729	1.684896	-0.12193961	-0.16548228	-2.1783952	2024-08-14@16:34	2.0219	1	0.2194	v2.7.1	
