GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	10.5	1.9906	0.71859503	-2.2853957	-3.4130845	0.93103396	-3.4131346	1.0023992	1.0487699	-3.3379939	a248bdd	2x2_2C_8b_C2v_L	9.2	validity_data_2022.py	9.0577791e-07	0.96345829	-1.5820118	1.4991406e-06	1.5820221	4.4124736e-06	-1.5189776e-06	-2.1381474	2024-08-14@13:42	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	0.74305597	-2.3008458	-3.4204905	0.9338648	-3.4209852	1.0395527	1.1263489	-3.3446595	a248bdd	2x2_2C_8b_C2v_L	9.21	validity_data_2022.py	7.7894144e-06	0.9657188	-1.5831703	-3.347742e-05	1.5832791	-4.1898917e-05	-7.8552966e-06	-2.1388672	2024-08-14@13:43	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	0.78718832	-2.3162762	-3.4289553	0.97787607	-3.4289494	1.1205554	1.2332123	-3.3515422	a248bdd	2x2_2C_8b_C2v_L	9.22	validity_data_2022.py	-1.8717367e-06	0.96784	-1.5843749	-1.465187e-05	1.58437	-1.5469389e-05	1.0212573e-05	-2.1394886	2024-08-14@13:43	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	0.92642667	-2.3343206	-3.4385926	1.091846	-3.4385999	1.2417705	1.3590763	-3.3593075	a248bdd	2x2_2C_8b_C2v_L	9.23	validity_data_2022.py	-8.9020857e-07	0.97028254	-1.585744	-6.8207963e-09	1.5857485	1.3392873e-06	1.6246581e-07	-2.1403004	2024-08-14@13:43	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	1.1841189	-2.3538285	-3.4495257	1.3310447	-3.4495846	1.4203986	1.5449922	-3.3679817	a248bdd	2x2_2C_8b_C2v_L	9.24	validity_data_2022.py	-8.4538359e-07	0.97285489	-1.5872546	2.9215249e-08	1.5872665	1.5923023e-06	2.0027982e-08	-2.1412456	2024-08-14@13:44	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	1.578256	-2.3748685	-3.4619249	1.696012	-3.4619173	1.7047003	1.7841203	-3.3776526	a248bdd	2x2_2C_8b_C2v_L	9.25	validity_data_2022.py	-7.4201396e-07	0.97557294	-1.5889201	9.8090111e-07	1.588918	-2.3907167e-07	-1.6103559e-06	-2.14232	2024-08-14@13:44	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	2.1490088	-2.3974581	-3.4757831	2.2212096	-3.4757888	2.1098266	2.0995742	-3.3883159	a248bdd	2x2_2C_8b_C2v_L	9.26	validity_data_2022.py	7.6704959e-07	0.97844763	-1.5907294	6.5691485e-08	1.5907307	-1.357289e-07	-5.1505149e-07	-2.1435072	2024-08-14@13:44	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	2.8994552	-2.4213887	-3.4910548	2.9476584	-3.4910628	2.637947	2.5177235	-3.3999508	a248bdd	2x2_2C_8b_C2v_L	9.27	validity_data_2022.py	4.1518027e-07	0.98145051	-1.5926722	-2.5044712e-07	1.592674	6.9029475e-07	8.5003574e-07	-2.1448008	2024-08-14@13:45	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	3.8757034	-2.4463692	-3.507542	3.8698989	-3.5075451	3.3082196	3.0698822	-3.4124011	a248bdd	2x2_2C_8b_C2v_L	9.28	validity_data_2022.py	-1.4687151e-06	0.98454423	-1.5947199	-1.660664e-06	1.5947207	5.8446985e-07	3.188983e-07	-2.1461725	2024-08-14@13:45	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	5.0487858	-2.4720675	-3.5249441	5.0251682	-3.5248998	4.1426222	3.7835585	-3.4254666	a248bdd	2x2_2C_8b_C2v_L	9.29	validity_data_2022.py	-1.1005964e-06	0.98768662	-1.5968343	-1.3487538e-05	1.5968254	7.4162917e-06	7.253087e-06	-2.1475942	2024-08-14@13:46	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	6.4352653	-2.4980757	-3.5428872	6.4379018	-3.5428541	5.1516788	4.677977	-3.4389263	a248bdd	2x2_2C_8b_C2v_L	9.3	validity_data_2022.py	3.7093741e-06	0.99082613	-1.5989682	1.1064399e-05	1.5989606	9.725561e-06	-7.4814564e-06	-2.1490356	2024-08-14@13:46	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	8.0661592	-2.5242209	-3.5611741	8.1464438	-3.5611569	6.3541371	5.7875449	-3.4525802	a248bdd	2x2_2C_8b_C2v_L	9.31	validity_data_2022.py	4.4749765e-07	0.99394523	-1.6011054	3.6500391e-06	1.601102	-2.0126276e-06	-5.6479825e-06	-2.1504665	2024-08-14@13:47	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	10.000295	-2.5502448	-3.5795689	10.160818	-3.5795592	7.807049	7.1088061	-3.4663287	a248bdd	2x2_2C_8b_C2v_L	9.32	validity_data_2022.py	1.044308e-06	0.99701023	-1.6032202	1.2268094e-06	1.6032184	-7.9421814e-07	1.0174755e-06	-2.1518812	2024-08-14@13:47	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	12.28009	-2.5761002	-3.5979999	12.50525	-3.5979885	9.5132713	8.6846494	-3.4801007	a248bdd	2x2_2C_8b_C2v_L	9.33	validity_data_2022.py	-5.9384965e-07	1.0000196	-1.6053106	1.1039356e-07	1.6053084	1.8006452e-06	-8.036839e-07	-2.1532731	2024-08-14@13:47	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	14.971349	-2.6016993	-3.6163538	15.138304	-3.616356	11.512744	10.561546	-3.4938545	a248bdd	2x2_2C_8b_C2v_L	9.34	validity_data_2022.py	-2.6083879e-07	1.0029633	-1.607362	-3.7960216e-07	1.6073624	6.6645039e-07	-1.5632977e-07	-2.1546396	2024-08-14@13:47	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	18.135336	-2.6270305	-3.6346214	18.162201	-3.6346193	13.731125	12.78242	-3.5075536	a248bdd	2x2_2C_8b_C2v_L	9.35	validity_data_2022.py	4.3444042e-07	1.0058427	-1.6093779	-5.5300113e-07	1.6093776	3.6617926e-07	-8.6234535e-07	-2.1559754	2024-08-14@13:48	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	21.833089	-2.6520801	-3.6527724	21.543954	-3.6527761	16.166462	15.423527	-3.5211891	a248bdd	2x2_2C_8b_C2v_L	9.36	validity_data_2022.py	-4.9449371e-07	1.008657	-1.6113558	-5.9163489e-07	1.6113564	-7.3916823e-07	1.2521063e-07	-2.1572812	2024-08-14@13:48	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	26.12147	-2.6768328	-3.6707901	25.332814	-3.6707918	18.82837	18.462303	-3.5347422	a248bdd	2x2_2C_8b_C2v_L	9.37	validity_data_2022.py	-8.5762731e-07	1.0114062	-1.6132946	-1.1041967e-06	1.6132951	7.5056061e-08	-8.7768341e-07	-2.1585543	2024-08-14@13:48	2.0219	1	0.2194	v2.7.1	
YY	10.5	1.9906	30.981763	-2.7012973	-3.688665	29.536162	-3.6886653	21.774878	21.913215	-3.5482164	a248bdd	2x2_2C_8b_C2v_L	9.38	validity_data_2022.py	-3.2435233e-07	1.0140926	-1.6151937	1.0768987e-06	1.6151938	7.8758087e-07	4.233207e-07	-2.1597968	2024-08-14@13:49	2.0219	1	0.2194	v2.7.1	
