w	up_1	down_1	cumul_up_1	cumul_down_1	
-15	0.000242127	0.000271773	0	0
-14.965	0.000243455	0.000273395	8.52944e-06	9.57841e-06
-14.9299	0.000244788	0.000275041	1.71056e-05	1.92145e-05
-14.8949	0.000246131	0.000276722	2.57288e-05	2.89094e-05
-14.8599	0.000247489	0.000278447	3.43996e-05	3.86648e-05
-14.8248	0.000248865	0.000280225	4.31186e-05	4.84825e-05
-14.7898	0.00025026	0.000282064	5.18865e-05	5.83646e-05
-14.7548	0.000251675	0.000283976	6.07039e-05	6.83138e-05
-14.7197	0.000253111	0.000285971	6.95717e-05	7.83328e-05
-14.6847	0.000254567	0.000288052	7.84904e-05	8.84247e-05
-14.6496	0.000256045	0.000290195	8.7461e-05	9.85917e-05
-14.6146	0.000257547	0.000292336	9.64842e-05	0.000108834
-14.5796	0.000259075	0.000294385	0.000105561	0.000119147
-14.5445	0.000260633	0.000296299	0.000114692	0.000129528
-14.5095	0.000262225	0.000298103	0.000123879	0.000139972
-14.4745	0.000263855	0.000299842	0.000133123	0.000150477
-14.4394	0.000265521	0.000301547	0.000142426	0.000161042
-14.4044	0.000267204	0.000303256	0.000151787	0.000171667
-14.3694	0.000268872	0.000305004	0.000161207	0.000182352
-14.3343	0.000270494	0.000306804	0.000170684	0.000193101
-14.2993	0.000272068	0.000308643	0.000180216	0.000203915
-14.2643	0.000273617	0.000310514	0.000189802	0.000214793
-14.2292	0.000275164	0.000312428	0.000199443	0.000225739
-14.1942	0.000276723	0.000314409	0.000209138	0.000236755
-14.1592	0.000278304	0.000316482	0.000218888	0.000247843
-14.1241	0.000279919	0.000318665	0.000228695	0.000259007
-14.0891	0.000281575	0.000320968	0.00023856	0.000270252
-14.0541	0.000283277	0.000323396	0.000248485	0.000281582
-14.019	0.000285026	0.000325931	0.000258471	0.000293001
-13.984	0.000286822	0.000328519	0.000268519	0.000304511
-13.9489	0.000288667	0.000331063	0.000278633	0.00031611
-13.9139	0.000290566	0.000333488	0.000288813	0.000327794
-13.8789	0.00029253	0.000335787	0.000299062	0.000339558
-13.8438	0.000294576	0.000337996	0.000309382	0.0003514
-13.8088	0.000296723	0.00034018	0.000319778	0.000363318
-13.7738	0.000298983	0.000342426	0.000330253	0.000375315
-13.7387	0.000301344	0.000344825	0.00034081	0.000387396
-13.7037	0.000303735	0.000347424	0.000351452	0.000399568
-13.6687	0.000306012	0.000350207	0.000362173	0.000411837
-13.6336	0.000308033	0.000353072	0.000372965	0.000424207
-13.5986	0.000309791	0.000355827	0.000383818	0.000436674
-13.5636	0.000311419	0.000358288	0.000394729	0.000449226
-13.5285	0.000313057	0.000360444	0.000405697	0.000461854
-13.4935	0.000314761	0.000362472	0.000416724	0.000474554
-13.4585	0.000316519	0.000364563	0.000427814	0.000487326
-13.4234	0.000318316	0.000366816	0.000438966	0.000500177
-13.3884	0.000320165	0.000369259	0.000450183	0.000513114
-13.3534	0.000322088	0.000371891	0.000461467	0.000526144
-13.3183	0.000324097	0.000374708	0.000472822	0.000539272
-13.2833	0.000326194	0.000377714	0.00048425	0.000552505
-13.2482	0.000328377	0.00038093	0.000495755	0.000565851
-13.2132	0.000330647	0.000384387	0.000507339	0.000579318
-13.1782	0.00033301	0.000388136	0.000519006	0.000592916
-13.1431	0.000335477	0.000392233	0.00053076	0.000606658
-13.1081	0.000338064	0.000396709	0.000542604	0.000620557
-13.0731	0.000340791	0.000401503	0.000554543	0.000634623
-13.038	0.000343676	0.000406341	0.000566584	0.00064886
-13.003	0.000346719	0.000410727	0.000578731	0.000663249
-12.968	0.000349885	0.000414188	0.00059099	0.00067776
-12.9329	0.000353109	0.000416668	0.000603361	0.000692358
-12.8979	0.000356317	0.00041857	0.000615844	0.000707023
-12.8629	0.000359401	0.00042041	0.000628436	0.000721752
-12.8278	0.000362157	0.000422506	0.000641124	0.000736555
-12.7928	0.000364405	0.000424964	0.000653891	0.000751443
-12.7578	0.000366221	0.000427796	0.000666722	0.000766431
-12.7227	0.000367895	0.000431004	0.000679611	0.000781531
-12.6877	0.000369678	0.000434596	0.000692563	0.000796757
-12.6527	0.000371678	0.000438582	0.000705584	0.000812123
-12.6176	0.00037391	0.000442993	0.000718684	0.000827643
-12.5826	0.000376354	0.000447888	0.00073187	0.000843335
-12.5475	0.000378986	0.000453363	0.000745148	0.000859219
-12.5125	0.000381791	0.000459559	0.000758524	0.000875319
-12.4775	0.000384765	0.000466656	0.000772004	0.000891669
-12.4424	0.000387916	0.000474839	0.000785595	0.000908305
-12.4074	0.000391266	0.000484163	0.000799303	0.000925267
-12.3724	0.000394845	0.000494259	0.000813136	0.000942584
-12.3373	0.000398698	0.000503991	0.000827104	0.000960241
-12.3023	0.000402866	0.000511703	0.000841219	0.000978169
-12.2673	0.000407355	0.000516531	0.000855491	0.000996265
-12.2322	0.000412077	0.000519325	0.000869928	0.00101446
-12.1972	0.000416799	0.000521777	0.00088453	0.00103274
-12.1622	0.000421221	0.000525067	0.000899288	0.00105114
-12.1271	0.000425169	0.000529267	0.000914184	0.00106968
-12.0921	0.000428712	0.000533509	0.000929203	0.00108837
-12.0571	0.00043214	0.000536833	0.000944344	0.00110718
-12.022	0.000435758	0.000539206	0.00095961	0.00112607
-11.987	0.000439605	0.000541525	0.000975012	0.00114504
-11.952	0.000443383	0.000544758	0.000990546	0.00116413
-11.9169	0.000446735	0.000549472	0.0010062	0.00118338
-11.8819	0.000449677	0.000555947	0.00102195	0.00120286
-11.8468	0.000452602	0.000564406	0.00103781	0.00122263
-11.8118	0.000455915	0.000575085	0.00105378	0.00124278
-11.7768	0.000459853	0.000588125	0.00106989	0.00126338
-11.7417	0.000464536	0.000603215	0.00108617	0.00128452
-11.7067	0.000470066	0.000619007	0.00110264	0.0013062
-11.6717	0.000476577	0.000633061	0.00111933	0.00132838
-11.6366	0.000484249	0.000643553	0.0011363	0.00135093
-11.6016	0.000493234	0.000651435	0.00115358	0.00137375
-11.5666	0.000503461	0.000659534	0.00117122	0.00139686
-11.5315	0.00051423	0.000669735	0.00118923	0.00142032
-11.4965	0.000523877	0.000681643	0.00120759	0.00144421
-11.4615	0.000530382	0.000692868	0.00122617	0.00146848
-11.4264	0.000533138	0.000700163	0.00124485	0.00149301
-11.3914	0.000533697	0.000701862	0.00126355	0.0015176
-11.3564	0.000534281	0.000699841	0.00128227	0.00154212
-11.3213	0.000536344	0.000697916	0.00130106	0.00156657
-11.2863	0.000540479	0.000699051	0.00131999	0.00159106
-11.2513	0.000546824	0.000704674	0.00133915	0.00161575
-11.2162	0.000555234	0.000715351	0.0013586	0.00164081
-11.1812	0.000565101	0.000731329	0.0013784	0.00166643
-11.1461	0.00057504	0.000752404	0.00139855	0.00169279
-11.1111	0.000583248	0.000776998	0.00141898	0.00172002
-11.0761	0.00058902	0.00080081	0.00143962	0.00174807
-11.041	0.000593672	0.000817196	0.00146042	0.0017767
-11.006	0.000599336	0.000821916	0.00148142	0.0018055
-10.971	0.000607481	0.000817745	0.0015027	0.00183415
-10.9359	0.000618451	0.000811557	0.00152437	0.00186258
-10.9009	0.000631288	0.000808642	0.00154648	0.00189091
-10.8659	0.00064358	0.000811092	0.00156903	0.00191933
-10.8308	0.000652493	0.000818799	0.00159189	0.00194802
-10.7958	0.000657121	0.000830477	0.00161491	0.00197711
-10.7608	0.000659008	0.00084468	0.001638	0.00200671
-10.7257	0.000660229	0.000861227	0.00166113	0.00203688
-10.6907	0.000662408	0.000881525	0.00168434	0.00206776
-10.6557	0.000666854	0.000906839	0.0017077	0.00209953
-10.6206	0.000674422	0.000936191	0.00173133	0.00213233
-10.5856	0.000685366	0.000965629	0.00175534	0.00216616
