w	up_1	down_1	cumul_up_1	cumul_down_1	
-15	0.000238464	0.000290514	0	0
-14.965	0.000239766	0.000292591	8.40021e-06	1.02509e-05
-14.9299	0.000241091	0.000294806	1.68468e-05	2.05795e-05
-14.8949	0.00024244	0.000297109	2.53407e-05	3.09887e-05
-14.8599	0.000243812	0.000299362	3.38827e-05	4.14769e-05
-14.8248	0.000245209	0.000301393	4.24736e-05	5.20362e-05
-14.7898	0.000246629	0.000303145	5.11143e-05	6.26569e-05
-14.7548	0.000248067	0.000304719	5.98053e-05	7.33327e-05
-14.7197	0.000249516	0.00030624	6.85471e-05	8.40619e-05
-14.6847	0.000250966	0.000307783	7.73397e-05	9.48451e-05
-14.6496	0.000252415	0.000309391	8.61831e-05	0.000105685
-14.6146	0.000253867	0.0003111	9.50773e-05	0.000116584
-14.5796	0.000255327	0.000312929	0.000104023	0.000127547
-14.5445	0.000256803	0.000314883	0.00011302	0.000138579
-14.5095	0.000258305	0.000316961	0.00012207	0.000149684
-14.4745	0.000259845	0.00031916	0.000131173	0.000160866
-14.4394	0.000261431	0.000321477	0.000140332	0.000172129
-14.4044	0.000263072	0.000323897	0.000149549	0.000183477
-14.3694	0.000264777	0.000326393	0.000158826	0.000194912
-14.3343	0.000266549	0.000328938	0.000168164	0.000206436
-14.2993	0.000268384	0.000331554	0.000177567	0.000218052
-14.2643	0.000270241	0.000334312	0.000187035	0.000229765
-14.2292	0.000272043	0.000337286	0.000196566	0.000241582
-14.1942	0.000273716	0.000340487	0.000206156	0.000253511
-14.1592	0.000275267	0.000343796	0.0002158	0.000265556
-14.1241	0.00027678	0.000346921	0.000225497	0.00027771
-14.0891	0.000278338	0.000349523	0.000235248	0.000289955
-14.0541	0.000279982	0.00035153	0.000245057	0.000302271
-14.019	0.000281708	0.000353226	0.000254927	0.000314647
-13.984	0.000283482	0.000354965	0.000264859	0.000327083
-13.9489	0.000285263	0.000356953	0.000274853	0.000339589
-13.9139	0.000287044	0.00035926	0.00028491	0.000352175
-13.8789	0.000288852	0.000361883	0.00029503	0.000364854
-13.8438	0.000290712	0.000364769	0.000305215	0.000377634
-13.8088	0.000292625	0.000367798	0.000315467	0.000390519
-13.7738	0.000294593	0.000370785	0.000325788	0.00040351
-13.7387	0.000296638	0.000373597	0.000336181	0.000416599
-13.7037	0.000298769	0.000376296	0.000346648	0.000429782
-13.6687	0.000300938	0.000379081	0.000357191	0.000443064
-13.6336	0.000303025	0.000382137	0.000367808	0.000456452
-13.5986	0.000304915	0.000385566	0.000378491	0.00046996
-13.5636	0.000306619	0.000389403	0.000389233	0.000483603
-13.5285	0.000308264	0.000393592	0.000400033	0.000497392
-13.4935	0.000309971	0.000397934	0.000410893	0.000511334
-13.4585	0.000311804	0.000402104	0.000421817	0.000525422
-13.4234	0.000313782	0.00040578	0.00043281	0.000539638
-13.3884	0.000315912	0.000408798	0.000443878	0.00055396
-13.3534	0.000318197	0.000411253	0.000455026	0.000568369
-13.3183	0.00032064	0.000413497	0.00046626	0.000582856
-13.2833	0.000323226	0.000415922	0.000477584	0.000597427
-13.2482	0.000325917	0.000418761	0.000489003	0.000612099
-13.2132	0.000328651	0.0004221	0.000500517	0.000626887
-13.1782	0.000331358	0.000425967	0.000512126	0.000641811
-13.1431	0.000333921	0.000430396	0.000523825	0.00065689
-13.1081	0.000336177	0.000435454	0.000535603	0.000672146
-13.0731	0.000338081	0.000441261	0.000547448	0.000687605
-13.038	0.000339793	0.000448004	0.000559352	0.000703301
-13.003	0.000341529	0.00045593	0.000571318	0.000719275
-12.968	0.000343422	0.000465317	0.00058335	0.000735577
-12.9329	0.000345512	0.000476317	0.000595455	0.000752265
-12.8979	0.000347801	0.000488574	0.00060764	0.000769382
-12.8629	0.000350279	0.000500609	0.000619912	0.000786921
-12.8278	0.000352946	0.000509702	0.000632277	0.000804779
-12.7928	0.00035581	0.000513589	0.000644743	0.000822772
-12.7578	0.0003589	0.000512799	0.000657317	0.000840738
-12.7227	0.000362257	0.00051011	0.000670009	0.00085861
-12.6877	0.000365916	0.000508019	0.000682829	0.000876408
-12.6527	0.000369853	0.000507644	0.000695787	0.000894194
-12.6176	0.000373914	0.000509073	0.000708887	0.000912029
-12.5826	0.000377773	0.000511891	0.000722122	0.000929963
-12.5475	0.000381071	0.000515595	0.000735473	0.000948027
-12.5125	0.000383703	0.00051999	0.000748916	0.000966245
-12.4775	0.00038593	0.000525303	0.000762437	0.000984649
-12.4424	0.000388163	0.000531942	0.000776036	0.00100329
-12.4074	0.000390663	0.0005403	0.000789723	0.00102221
-12.3724	0.000393429	0.000550784	0.000803507	0.00104151
-12.3373	0.000396253	0.00056391	0.00081739	0.00106127
-12.3023	0.000398925	0.000580346	0.000831366	0.0010816
-12.2673	0.000401451	0.000600821	0.000845431	0.00110265
-12.2322	0.000404024	0.000625707	0.000859586	0.00112457
-12.1972	0.000406829	0.000653975	0.000873839	0.00114748
-12.1622	0.000409961	0.0006817	0.000888202	0.00117137
-12.1271	0.000413453	0.000701936	0.000902688	0.00119596
-12.0921	0.000417326	0.000708526	0.000917309	0.00122078
-12.0571	0.000421619	0.000701406	0.00093208	0.00124536
-12.022	0.000426395	0.000686754	0.000947019	0.00126942
-11.987	0.000431758	0.000671747	0.000962145	0.00129295
-11.952	0.000437849	0.000660572	0.000977486	0.0013161
-11.9169	0.000444846	0.00065444	0.000993071	0.00133902
-11.8819	0.000452915	0.000653001	0.00100894	0.0013619
-11.8468	0.000462129	0.000655245	0.00102513	0.00138486
-11.8118	0.000472371	0.000659922	0.00104168	0.00140798
-11.7768	0.000483313	0.000666141	0.00105861	0.00143132
-11.7417	0.000494294	0.000674035	0.00107593	0.00145493
-11.7067	0.000503925	0.000684581	0.00109358	0.00147892
-11.6717	0.000510233	0.000698857	0.00111146	0.0015034
-11.6366	0.000511982	0.000717524	0.0011294	0.00152854
-11.6016	0.000510015	0.000740261	0.00114727	0.00155447
-11.5666	0.000506693	0.000764647	0.00116502	0.00158126
-11.5315	0.00050407	0.000785438	0.00118268	0.00160878
-11.4965	0.000503076	0.000797111	0.0012003	0.00163671
-11.4615	0.000503863	0.000799284	0.00121796	0.00166471
-11.4264	0.000506295	0.000797481	0.00123569	0.00169265
-11.3914	0.000510218	0.00079796	0.00125357	0.00172061
-11.3564	0.000515558	0.000804255	0.00127163	0.00174878
-11.3213	0.000522355	0.000817167	0.00128993	0.00177741
-11.2863	0.000530776	0.000835133	0.00130853	0.00180667
-11.2513	0.000541123	0.000853893	0.00132749	0.00183659
-11.2162	0.000553849	0.000867605	0.00134689	0.00186699
-11.1812	0.00056954	0.00087334	0.00136685	0.00189758
-11.1461	0.000588745	0.000874204	0.00138747	0.00192821
-11.1111	0.000611418	0.000875988	0.00140889	0.0019589
-11.0761	0.000635879	0.000882605	0.00143117	0.00198982
-11.041	0.00065797	0.000894969	0.00145422	0.00202118
-11.006	0.000672278	0.000911745	0.00147778	0.00205312
-10.971	0.000675467	0.000930852	0.00150144	0.00208573
-10.9359	0.000668476	0.000951748	0.00152486	0.00211908
-10.9009	0.000655915	0.000976163	0.00154784	0.00215328
-10.8659	0.000643042	0.00100547	0.00157037	0.00218851
-10.8308	0.00063305	0.00103747	0.00159255	0.00222485
-10.7958	0.000626881	0.00106626	0.00161451	0.00226221
-10.7608	0.000624326	0.0010874	0.00163639	0.00230031
-10.7257	0.000624862	0.00110389	0.00165828	0.00233898
-10.6907	0.000628035	0.00112429	0.00168028	0.00237837
-10.6557	0.000633568	0.00115664	0.00170248	0.00241889
-10.6206	0.000641384	0.00120605	0.00172495	0.00246115
-10.5856	0.000651608	0.0012749	0.00174778	0.00250581
-10.5506	0.000664574	0.00136123	0.00177106	0.0025535
-10.5155	0.000680827	0.00145417	0.00179491	0.00260445
-10.4805	0.000701067	0.00153146	0.00181948	0.00265811
-10.4454	0.000725909	0.00157122	0.00184491	0.00271315
-10.4104	0.000755169	0.00157326	0.00187137	0.00276827
-10.3754	0.00078651	0.00155744	0.00189892	0.00282284
-10.3403	0.000814484	0.00153961	0.00192746	0.00287678
-10.3053	0.000833	0.00152138	0.00195664	0.00293008
-10.2703	0.00084101	0.00150155	0.00198611	0.00298269
-10.2352	0.000843601	0.00148662	0.00201566	0.00303477
-10.2002	0.000846028	0.00148623	0.0020453	0.00308684
-10.1652	0.000848688	0.00150446	0.00207504	0.00313955
-10.1301	0.000848199	0.0015361	0.00210475	0.00319337
-10.0951	0.000842805	0.00156744	0.00213428	0.00324828
-10.0601	0.000835214	0.00158446	0.00216354	0.00330379
-10.025	0.000829646	0.00158646	0.00219261	0.00335938
-9.98999	0.000828729	0.00158726	0.00222164	0.00341499
-9.95495	0.000833373	0.00160273	0.00225084	0.00347114
-9.91992	0.000843784	0.00164317	0.0022804	0.00352871
-9.88488	0.000860186	0.00171413	0.00231054	0.00358876
-9.84985	0.00088309	0.00181755	0.00234148	0.00365244
-9.81481	0.000913216	0.0019485	0.00237347	0.0037207
-9.77978	0.000950899	0.00208712	0.00240679	0.00379383
-9.74474	0.000994646	0.00219486	0.00244163	0.00387072
-9.70971	0.00103913	0.00223396	0.00247804	0.00394899
-9.67467	0.00107549	0.00220128	0.00251572	0.00402611
-9.63964	0.00109774	0.00213119	0.00255418	0.00410078
-9.6046	0.00110925	0.00206458	0.00259304	0.00417311
-9.56957	0.00111881	0.00202532	0.00263224	0.00424407
-9.53453	0.00113284	0.00201721	0.00267193	0.00431474
-9.4995	0.00115489	0.00202797	0.00271239	0.00438579
-9.46446	0.00118845	0.0020355	0.00275403	0.00445711
-9.42943	0.00123576	0.00202313	0.00279732	0.00452799
-9.39439	0.00129336	0.00199425	0.00284264	0.00459785
-9.35936	0.00134795	0.0019658	0.00288986	0.00466673
-9.32432	0.00137984	0.00195194	0.0029382	0.00473511
-9.28929	0.00137891	0.00195915	0.00298651	0.00480375
-9.25425	0.001356	0.00198974	0.00303402	0.00487346
-9.21922	0.00133153	0.00204534	0.00308067	0.00494512
-9.18418	0.00132022	0.00212874	0.00312693	0.0050197
-9.14915	0.00132849	0.00224446	0.00317347	0.00509834
-9.11411	0.00135822	0.00239824	0.00322106	0.00518236
-9.07908	0.00140881	0.00259424	0.00327041	0.00527325
-9.04404	0.00147592	0.00282701	0.00332212	0.00537229
-9.00901	0.0015485	0.00306775	0.00337637	0.00547977
-8.97397	0.0016099	0.00325812	0.00343278	0.00559392
