model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	6.1342909	0	14	2.8099111	0.01008858	-3.0175324	-3.7056358	-0.13825447	-3.705784	-0.13818978	0.17627388	-3.3141187	9.55	-0.0011188999	-4.8366879e-05	0.004983882	-0.19695848	0.0048219776	-0.19694076	0.00025799573	-5.0702084e-05	-0.11882438	-1.0594083	1.6807276	0.017114041	-1.6807943	-0.016494394	0.26898075	-2.2240976	2.0251556	1	0.21675556	0.0073405676	1.2476624	1.6042768	-0.62512543	-0.21413646	0.087914731	0.13150572	0.31460375	1.9332819	1.7783671	1.5464287	1.7784987	1.5459056	0.023828068	1.5079298	1.0977057	0.01007795	-5.2977119e-05	0.11850492	1.2630592	0.11878076	1.2652074	-0.0012108162	3.5723752e-05	1.258244	0.75952351	-1.645654	-0.47339043	1.6449533	0.4702602	-0.32876609	2.6349071	0.028516772	0.28484292	0.064631773	0.19979986	0.3828173	0.19969	0.3832142	0.024328846	0.36625481	0.038022174	4.3167455	5.367255	5.2006657	4.9346028	5.2002548	4.9332125	4.3588448	6.3422754	5.2303531	2.7405997	3.357877	5.3009305	3.357017	5.3033915	3.7172481	3.0642634	-71.946254	R0:S0:1	-53.920711	uncorrelated	b7fd39a	v1.0.3	6	sharp_wc_2.0_b_50	 1.64e+02	 3.49e-03	2022-06-01@10:38
2x2_2C_8b_C2v_L	6.1490447	0	14	2.8099111	0.0090058905	-3.0215919	-3.7089439	-0.13674202	-3.7086258	-0.13656931	0.1752087	-3.3215271	9.56	-0.0014600948	-3.5598978e-05	0.0050409761	-0.19581089	0.0049093008	-0.19573542	0.00030809219	-6.0139751e-05	-0.11861424	-1.0594729	1.680471	0.017520899	-1.6804405	-0.016879112	0.26772261	-2.2245343	2.0251556	1	0.21675556	0.0076439277	1.2480643	1.6048644	-0.62367741	-0.21320274	0.087556656	0.13163155	0.317058	1.9333401	1.7796234	1.5444071	1.7797064	1.5439847	0.023884435	1.5098349	1.0981495	0.013371468	-0.0001085626	0.11807249	1.2623479	0.11833256	1.2638257	-0.0014277509	6.5235845e-05	1.2560213	0.76001678	-1.6409443	-0.47491964	1.6404826	0.47182715	-0.32839627	2.6307018	0.028539581	0.28683093	0.064571928	0.19878536	0.38348971	0.19871647	0.38392503	0.024376092	0.36550523	0.037955232	4.3246603	5.3649489	5.1967863	4.9405635	5.1965569	4.9392315	4.3571206	6.3356826	5.2350035	2.7416665	3.3550624	5.3017402	3.3545279	5.3034732	3.7183409	3.0693887	-72.012571	R0:S0:1	-54.000711	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.63e+02	 4.93e-03	2022-06-01@10:47
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	6.1342909	0	14	2.8099111	0.01008858	-3.0175324	-3.7056358	-0.13825447	-3.705784	-0.13818978	0.17627388	-3.3141187	9.55	-0.0011188999	-4.8366879e-05	0.004983882	-0.19695848	0.0048219776	-0.19694076	0.00025799573	-5.0702084e-05	-0.11882438	-1.0594083	1.6807276	0.017114041	-1.6807943	-0.016494394	0.26898075	-2.2240976	2.0251556	1	0.21675556	0.0073405676	1.2476624	1.6042768	-0.62512543	-0.21413646	0.087914731	0.13150572	0.31460375	1.9332819	1.7783671	1.5464287	1.7784987	1.5459056	0.023828068	1.5079298	1.0977057	0.01007795	-5.2977119e-05	0.11850492	1.2630592	0.11878076	1.2652074	-0.0012108162	3.5723752e-05	1.258244	0.75952351	-1.645654	-0.47339043	1.6449533	0.4702602	-0.32876609	2.6349071	0.028516772	0.28484292	0.064631773	0.19979986	0.3828173	0.19969	0.3832142	0.024328846	0.36625481	0.038022174	4.3167455	5.367255	5.2006657	4.9346028	5.2002548	4.9332125	4.3588448	6.3422754	5.2303531	2.7405997	3.357877	5.3009305	3.357017	5.3033915	3.7172481	3.0642634	-71.946254	R0:S0:1	-53.920711	uncorrelated	b7fd39a	v1.0.3	6	sharp_wc_2.0_b_50	 1.64e+02	 3.49e-03	2022-06-02@12:35
2x2_2C_8b_C2v_L	6.1490447	0	14	2.8099111	0.0090058905	-3.0215919	-3.7089439	-0.13674202	-3.7086258	-0.13656931	0.1752087	-3.3215271	9.56	-0.0014600948	-3.5598978e-05	0.0050409761	-0.19581089	0.0049093008	-0.19573542	0.00030809219	-6.0139751e-05	-0.11861424	-1.0594729	1.680471	0.017520899	-1.6804405	-0.016879112	0.26772261	-2.2245343	2.0251556	1	0.21675556	0.0076439277	1.2480643	1.6048644	-0.62367741	-0.21320274	0.087556656	0.13163155	0.317058	1.9333401	1.7796234	1.5444071	1.7797064	1.5439847	0.023884435	1.5098349	1.0981495	0.013371468	-0.0001085626	0.11807249	1.2623479	0.11833256	1.2638257	-0.0014277509	6.5235845e-05	1.2560213	0.76001678	-1.6409443	-0.47491964	1.6404826	0.47182715	-0.32839627	2.6307018	0.028539581	0.28683093	0.064571928	0.19878536	0.38348971	0.19871647	0.38392503	0.024376092	0.36550523	0.037955232	4.3246603	5.3649489	5.1967863	4.9405635	5.1965569	4.9392315	4.3571206	6.3356826	5.2350035	2.7416665	3.3550624	5.3017402	3.3545279	5.3034732	3.7183409	3.0693887	-72.012571	R0:S0:1	-54.000711	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.63e+02	 4.93e-03	2022-06-02@12:51
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	6.1578157	0	14	2.8099111	0.0099139518	-3.0364284	-3.721776	-0.13565848	-3.7219943	-0.13565156	0.17445646	-3.3299108	9.57	0.00030751587	3.3028927e-05	0.0060606143	-0.19500956	0.0061207097	-0.19501266	-7.5983106e-05	1.9671442e-05	-0.1185882	-1.0611969	1.6816652	0.021809384	-1.6817045	-0.022000892	0.26703839	-2.2250252	2.0251556	1	0.21675556	0.0089867567	1.2483085	1.6052362	-0.62283044	-0.21262942	0.087321496	0.13175984	0.3166319	1.9334373	1.781015	1.5324704	1.7809773	1.532608	0.023638222	1.5106659	1.0984322	-0.0027843636	-2.9288709e-05	0.12041183	1.2704094	0.12030936	1.2696835	0.00037711552	3.835735e-06	1.2608748	0.760897	-1.6361456	-0.50200051	1.6363925	0.50297095	-0.32777105	2.6290489	0.028563003	0.28292673	0.064453609	0.19758489	0.38861061	0.19761654	0.38852121	0.024080491	0.36523832	0.037936755	4.3447668	5.3591646	5.1855545	4.9584859	5.1856342	4.9589499	4.3549804	6.3335484	5.2411104	2.7409626	3.346	5.316442	3.3463193	5.3156826	3.7183308	3.0712445	-72.149906	R0:S0:1	-54.080711	uncorrelated	b7fd39a	v1.0.3	4	sharp_wc_2.0_b_50	 1.64e+02	 3.70e-03	2022-06-06@11:38
2x2_2C_8b_C2v_L	6.175222	0	14	2.8099111	0.0091757643	-3.042714	-3.7276749	-0.13425173	-3.7275132	-0.13414528	0.17314037	-3.3367486	9.58	0.00010550948	-3.235832e-06	0.0062331052	-0.19374009	0.0062191584	-0.19371682	2.8905269e-05	-5.8938225e-06	-0.11825111	-1.0617721	1.6821314	0.022668816	-1.6820958	-0.022596787	0.26545653	-2.2255081	2.0251556	1	0.21675556	0.0093434975	1.2487756	1.6059839	-0.62109544	-0.21156145	0.086895956	0.13192211	0.31330135	1.9338165	1.782122	1.5353237	1.7821463	1.5349763	0.023354192	1.5129818	1.0989574	-0.00099406756	5.1699875e-05	0.11957042	1.2639315	0.1195143	1.2646995	-0.00015074778	-9.1710298e-07	1.2554242	0.75924274	-1.6325143	-0.50413684	1.6323255	0.5036501	-0.3261014	2.6240098	0.028593039	0.28037652	0.064105269	0.19672554	0.38681967	0.19670232	0.38700638	0.023777261	0.36432259	0.037862952	4.3283951	5.3617509	5.1847861	4.9615022	5.1846627	4.9613783	4.3532458	6.3249331	5.2432469	2.7401633	3.3473109	5.3049316	3.3469102	5.3060162	3.7192083	3.0772705	-72.232096	R0:S0:1	-54.160711	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.63e+02	 8.94e-04	2022-06-06@11:56
2x2_2C_8b_C2v_L	6.1923839	0	14	2.8099111	0.0091675393	-3.0531939	-3.7358867	-0.13324559	-3.7360536	-0.13312418	0.17232888	-3.3445336	9.59	-0.00091894572	-8.9945994e-06	0.0066475447	-0.19290883	0.0065618953	-0.1928804	0.00019958646	-3.2478232e-05	-0.11807476	-1.0628029	1.6826338	0.024557848	-1.6827036	-0.024123252	0.26452164	-2.2259092	2.0251556	1	0.21675556	0.0098965534	1.2492406	1.6066956	-0.61941044	-0.21046417	0.086455376	0.13207804	0.30784667	1.9343299	1.7834119	1.5376916	1.7834842	1.5373265	0.022964907	1.5155819	1.0994807	0.0083623986	-9.5687586e-05	0.11903444	1.2581607	0.11918379	1.2594714	-0.00092262508	4.6000001e-05	1.2503843	0.75695311	-1.6283471	-0.51167145	1.6279771	0.50951034	-0.32464981	2.6183503	0.028622139	0.27553835	0.063631893	0.19571856	0.38510872	0.19565764	0.38542198	0.023360508	0.36330011	0.037786808	4.3071859	5.3649822	5.1832201	4.9652961	5.1829858	4.9642885	4.3515872	6.3150536	5.2443947	2.7388926	3.3487458	5.2919011	3.3482755	5.2935072	3.7199357	3.083966	-72.337555	R0:S0:1	-54.240711	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.62e+02	 1.22e-03	2022-06-06@12:07
