CDMFT_iterations	CDMFT_method	D	D_1_ave	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
3	fixed_point	0	0.1475085677	0.03599767624	-71.56809302	-91.8448	0.04503856681	YY	8	0.2893924689	self-energy	sharp_wc_5_b_50	2.0097	2	1.158272438	0.2338726301	0.3306701223	-3.277765215	1.892402075	-3.955601642	1.53961395	0.5067985444	0.502615803	-3.954903083	1.539357926	0.5064690499	0.5024169026	0.618301534	0.01694636367	-3.032237586	1.10700781	53e768a	2x2_2C_8b_C2v_L	7.75	1.220905907	2	1.557545737	0.9999999998643132	0.9999999999999998	-0.0001474011124	0.0007204333769	-3.539446059e-05	-0.0001128598601	0.02504552383	0.5541033109	-0.09229288951	1.255927319	-0.02506782764	-0.5539209211	-0.09231174392	1.256174582	0.0001015066492	-0.0004310110477	-4.173505388e-05	0.0001880716793	run_cdmft.py	R0:S0:1	uncorrelated	0.2663027832	-2.223899901	1.270047433	-0.7511484441	1.934924787	-2.445979247	-0.3845948027	1.737746453	1.934821951	-2.446953186	0.3844607824	-1.73662101	0.5258628339	-0.4740567287	2.45314765	-3.683869195	2024-12-06@22:16	2.1394	-0.9120320519	1	3.151499039e-16	-0.4031799107	0.2577	1.675760532e-17	0.1614824221	v2.7.9	
4	fixed_point	0	0.1472952995	0.0365953377	-71.7536509	-92.1648	0.07471544891	YY	8	0.2907261394	self-energy	sharp_wc_5_b_50	2.0097	2	1.159263328	0.23265862	0.3267329176	-3.290190609	1.893733319	-3.970925981	1.544428812	0.50376723	0.50547221	-3.970582199	1.544431111	0.5040501147	0.5054019627	0.6162703253	0.01681602417	-3.048539958	1.109505895	53e768a	2x2_2C_8b_C2v_L	7.77	1.223225598	2	1.559179713	0.9999999998338829	0.9999999999999999	0.0002152321896	-0.0009055596407	0.0001109833495	-0.0001549067303	0.02509539412	0.5506484487	-0.09313037178	1.2563654	-0.02506186967	-0.5509951585	-0.0929769757	1.255847908	0.0002148073922	-0.0008138755475	2.225643943e-05	0.0001587048432	run_cdmft.py	R0:S0:1	uncorrelated	0.2650923209	-2.212778154	1.270417064	-0.7445174221	1.935072272	-2.428745515	-0.3830206302	1.749174936	1.935071523	-2.428617175	0.3831526407	-1.749398324	0.5239226034	-0.4717007188	2.453347603	-3.681201039	2024-12-06@22:12	2.1394	-0.9089687502	1	1.323973186e-16	-0.4016653703	0.2577	2.491228039e-16	0.1608333518	v2.7.9	
7	fixed_point	0	0.1470060849	0.03716435261	-71.94523693	-92.4848	0.1041058577	YY	8	0.2920532197	self-energy	sharp_wc_5_b_50	2.0097	2	1.160240361	0.2317112821	0.3227107453	-3.304004826	1.895122605	-3.986668402	1.549252722	0.5007281021	0.5089291107	-3.986715179	1.549265994	0.5005563956	0.5090910105	0.6138491961	0.01668057171	-3.065039924	1.111937111	53e768a	2x2_2C_8b_C2v_L	7.79	1.225507366	2	1.560807381	0.999999999812049	0.9999999999999998	1.067349161e-05	7.586579022e-05	4.408442062e-05	-0.0002511411081	0.02520906199	0.5474736936	-0.0938339106	1.25723473	-0.02527484075	-0.5469874817	-0.09409032023	1.257845459	2.576284259e-05	-7.277099382e-05	1.652138593e-05	-3.884066974e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2639309853	-2.201411828	1.27097553	-0.7376452822	1.935334404	-2.411315654	-0.3814832189	1.761729524	1.935374097	-2.411352437	0.3814954614	-1.761753393	0.5219542441	-0.4693049617	2.453723785	-3.678653821	2024-12-06@22:07	2.1394	-0.9059304317	1	3.920244454e-16	-0.400169975	0.2577	1.532260083e-17	0.1602034919	v2.7.9	
5	fixed_point	0	0.1466572406	0.03769399406	-72.12669031	-92.8048	0.1332366476	YY	8	0.2933973925	self-energy	sharp_wc_5_b_50	2.0097	2	1.16120917	0.2306504349	0.3187723732	-3.315013612	1.896409504	-4.002007649	1.554054032	0.4974984228	0.5124472378	-4.000753745	1.553810664	0.4972166662	0.5124054975	0.6118003188	0.01655223776	-3.081938595	1.114423266	53e768a	2x2_2C_8b_C2v_L	7.81	1.227804396	2	1.562412639	0.9999999998207164	0.9999999999999998	-0.0002848609702	0.001363049584	-1.917479253e-05	-0.0003133895231	0.02532410911	0.5437119561	-0.09455931466	1.257459347	-0.02531532197	-0.5435122392	-0.09462167815	1.257754629	-0.0001018775585	0.000335200036	-3.941661363e-05	3.630444587e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2626337423	-2.189787343	1.271158501	-0.7310696871	1.935494278	-2.393870068	-0.3800217934	1.774415099	1.935311567	-2.394697706	0.3799596359	-1.773662019	0.5200418528	-0.4669428674	2.454133173	-3.676055944	2024-12-06@21:59	2.1394	-0.9029265727	1	3.584011869e-16	-0.3986714044	0.2577	-1.884991015e-16	0.1595757121	v2.7.9	
3	fixed_point	0	0.1464652738	0.03824640279	-72.31671109	-93.1248	0.1618647375	YY	8	0.2947400573	self-energy	sharp_wc_5_b_50	2.0097	2	1.162158431	0.2306255205	0.3148759209	-3.328249569	1.897767202	-4.016130224	1.558474828	0.4937314327	0.5161473719	-4.018123247	1.558682433	0.4944984762	0.5159068227	0.6090221036	0.01640863158	-3.098139068	1.116770531	53e768a	2x2_2C_8b_C2v_L	7.83	1.230069172	2	1.56399872	0.9999999998529001	1.0	1.491766602e-05	-8.59927409e-05	4.299720171e-05	-6.093630659e-05	0.0253565354	0.5404515113	-0.09537386413	1.259038361	-0.02539823045	-0.5406217424	-0.09552476706	1.259451704	0.0001132936748	-0.0004366768865	4.311493235e-05	5.839213737e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2617693273	-2.17869352	1.271723865	-0.7243420715	1.935448939	-2.37766456	-0.3783888073	1.786357738	1.935817416	-2.377116007	0.3785914752	-1.78641532	0.5179143385	-0.4644641555	2.454333676	-3.673611142	2024-12-06@21:53	2.1394	-0.8999714381	1	7.624413797e-17	-0.3972009189	0.2577	-1.416285842e-17	0.1589636271	v2.7.9	
8	fixed_point	0	0.1462393691	0.03879343972	-72.50644235	-93.4448	0.1908119543	YY	8	0.2960775295	self-energy	sharp_wc_5_b_50	2.0097	2	1.16311286	0.2305916972	0.3107686929	-3.340818149	1.899139346	-4.032623462	1.563088692	0.4911034797	0.5190728409	-4.033114419	1.563134731	0.4911182848	0.5189538057	0.6069136798	0.01628108998	-3.114895529	1.119173942	53e768a	2x2_2C_8b_C2v_L	7.85	1.232326427	2	1.56560332	0.999999999843086	0.9999999999999998	0.0003495424077	-0.001521317237	5.41806429e-05	0.0001400726146	0.02541926572	0.5374990762	-0.09605551517	1.259640776	-0.02549133949	-0.5371910461	-0.09636546464	1.260397122	0.0001292083432	-0.0003975659708	5.718595654e-05	-0.000110082168	run_cdmft.py	R0:S0:1	uncorrelated	0.2607759103	-2.166813786	1.272154912	-0.7174270255	1.935823196	-2.360837196	-0.3769521789	1.797832261	1.935886099	-2.360839435	0.376988049	-1.797419818	0.5160877262	-0.4621846637	2.45477016	-3.671066161	2024-12-06@21:49	2.1394	-0.8969748168	1	2.784272501e-16	-0.3957208457	0.2577	-1.039203017e-16	0.1583424063	v2.7.9	
6	fixed_point	0	0.1459351446	0.03929675562	-72.69414424	-93.7648	0.2193083232	YY	8	0.2974220669	self-energy	sharp_wc_5_b_50	2.0097	2	1.164051177	0.2302641611	0.3068834593	-3.353495965	1.900447922	-4.048295501	1.567590479	0.4878628715	0.5226030077	-4.048113746	1.567452622	0.4876742835	0.522437362	0.6046058803	0.01613985551	-3.131149012	1.121494835	53e768a	2x2_2C_8b_C2v_L	7.87	1.234571038	2	1.567184146	0.999999999826593	0.9999999999999996	0.0002085330258	-0.0009344173931	1.504643441e-05	0.0001603463332	0.02553254691	0.5339818801	-0.09680191301	1.260467026	-0.02552306975	-0.5339169487	-0.09687685882	1.260746049	2.486492304e-05	-3.122995632e-05	2.254751692e-05	-0.0001018385398	run_cdmft.py	R0:S0:1	uncorrelated	0.2597407649	-2.155286993	1.272614874	-0.7108065384	1.936073889	-2.344283354	-0.3755062066	1.809925839	1.936091198	-2.344897738	0.3754728013	-1.809134513	0.5139836418	-0.4597258045	2.454971968	-3.668621742	2024-12-06@21:41	2.1394	-0.8940274631	1	7.053490083e-16	-0.3942569665	0.2577	3.625323742e-16	0.157735528	v2.7.9	
4	fixed_point	0	0.1456690724	0.0397980703	-72.8816887	-94.0848	0.2481177625	YY	8	0.2987521313	self-energy	sharp_wc_5_b_50	2.0097	2	1.16499368	0.2295692993	0.3031163382	-3.366562995	1.901713702	-4.062979309	1.571939867	0.4842980747	0.5256695176	-4.063579264	1.571778111	0.4846387529	0.5251717262	0.6028369666	0.01600976556	-3.147823024	1.123842457	53e768a	2x2_2C_8b_C2v_L	7.89	1.236797941	2	1.568784131	0.9999999998454985	1.0	-0.0002165013478	0.0008470900962	-8.344081881e-05	0.0001212308298	0.02550478106	0.5307609804	-0.09727206516	1.260109557	-0.02558578775	-0.5307310561	-0.09751093515	1.261179248	1.188625783e-05	-5.073676552e-05	2.034949512e-05	-7.200934088e-06	run_cdmft.py	R0:S0:1	uncorrelated	0.2587125523	-2.143948457	1.273080923	-0.7044206283	1.936052813	-2.328046757	-0.3738131565	1.821152335	1.936171706	-2.328892233	0.3738415951	-1.81955738	0.5121167123	-0.4574196788	2.455343424	-3.666109309	2024-12-06@21:35	2.1394	-0.8910362666	1	6.35726295e-16	-0.3927886752	0.2577	-5.274987741e-16	0.1571198567	v2.7.9	
8	fixed_point	0	0.1454282705	0.04029398318	-73.07489723	-94.4048	0.2764779545	YY	8	0.3001002351	self-energy	sharp_wc_5_b_50	2.0097	2	1.165922341	0.229375229	0.299169885	-3.379447639	1.903039422	-4.079450231	1.576224873	0.4817043751	0.5282797783	-4.079660297	1.576215063	0.4814762096	0.5284438223	0.6005343617	0.01587618412	-3.164378866	1.126174916	53e768a	2x2_2C_8b_C2v_L	7.91	1.239030882	2	1.570355577	0.9999999998643977	1.0	-9.420256773e-05	0.0004350528873	-4.338502841e-05	-1.968486548e-05	0.02552318004	0.5278606268	-0.09784533549	1.260298041	-0.02564530159	-0.5273155514	-0.09804942117	1.260934029	-1.485647629e-05	9.395973187e-05	1.910422673e-05	-9.425162353e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2577310576	-2.132132564	1.273422978	-0.6976792595	1.936484872	-2.312269667	-0.372492121	1.831519077	1.93652406	-2.312433696	0.3724561442	-1.831402421	0.5101603634	-0.4550750245	2.455666688	-3.663623956	2024-12-06@21:30	2.1394	-0.888100719	1	6.915831492e-16	-0.39132573	0.2577	-4.974866439e-16	0.156513763	v2.7.9	
4	fixed_point	0	0.1452075029	0.04076148446	-73.26276861	-94.7248	0.304554814	YY	8	0.3014486667	self-energy	sharp_wc_5_b_50	2.0097	2	1.166839219	0.2282032399	0.2956358148	-3.392321475	1.904216702	-4.095178405	1.580581517	0.4783519142	0.5318282961	-4.094372641	1.580343133	0.4783439653	0.5313829766	0.5982910141	0.01574665421	-3.180721326	1.128446639	53e768a	2x2_2C_8b_C2v_L	7.93	1.241249493	2	1.57191352	0.9999999998851752	0.9999999999999999	6.610351188e-05	-0.0004186292037	-6.842531191e-05	0.0003671212842	0.02551821611	0.5246504965	-0.0983567557	1.260330062	-0.02555933517	-0.5246610613	-0.09854425663	1.261192127	-0.000123115368	0.0005521943941	1.43001997e-05	-0.0002107208868	run_cdmft.py	R0:S0:1	uncorrelated	0.2565263123	-2.1209252	1.273875561	-0.6916385406	1.936714522	-2.295947847	-0.3710295947	1.843655764	1.936516266	-2.296922644	0.3709680331	-1.84202022	0.5082050823	-0.4527736587	2.455828243	-3.661171303	2024-12-06@21:21	2.1394	-0.8851925939	1	2.584719149e-16	-0.3898775829	0.2577	2.771075457e-16	0.1559181693	v2.7.9	
10	fixed_point	0	0.1448603293	0.04120345195	-73.4529121	-95.0448	0.3327308917	YY	8	0.3027924102	self-energy	sharp_wc_5_b_50	2.0097	2	1.167754028	0.2275256152	0.2920350224	-3.405014427	1.905424267	-4.110441145	1.584584335	0.4755198062	0.5343294674	-4.109920867	1.584626846	0.4747905973	0.5348825478	0.5964445014	0.01561820672	-3.197450491	1.13071667	53e768a	2x2_2C_8b_C2v_L	7.95	1.243449623	2	1.573481594	0.9999999998604164	0.9999999999999996	-8.489663655e-05	0.0004899379327	-9.054024461e-06	-0.0002018523983	0.02559903553	0.521480822	-0.09881097109	1.260130268	-0.025600386	-0.5209266715	-0.09882236798	1.259941299	5.660688812e-05	-0.0002018812152	1.344103044e-05	-1.452805618e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2555508934	-2.109706435	1.27420297	-0.6854532995	1.93687675	-2.280939531	-0.3695762092	1.853231918	1.936764651	-2.280709946	0.3694403294	-1.8541357	0.50635282	-0.4504952038	2.456285665	-3.658752305	2024-12-06@21:16	2.1394	-0.8822646711	1	8.363707692e-17	-0.3884333924	0.2577	2.743803653e-16	0.155318031	v2.7.9	
7	fixed_point	0	0.1446555537	0.04165545681	-73.63812603	-95.3648	0.360882654	YY	8	0.3041332666	self-energy	sharp_wc_5_b_50	2.0097	2	1.168663405	0.2256149076	0.2886726289	-3.416971817	1.906501777	-4.124826383	1.588664817	0.471968587	0.5375136029	-4.12520562	1.588582085	0.4724482495	0.5371105645	0.5941797588	0.01550078943	-3.213827311	1.132938009	53e768a	2x2_2C_8b_C2v_L	7.97	1.245634519	2	1.57505328	0.999999999856712	0.9999999999999999	5.319482288e-05	-0.0002403464601	4.783545151e-05	-5.312262984e-05	0.02554163813	0.5182913685	-0.0991870265	1.259336064	-0.02553323452	-0.5186071327	-0.09925276616	1.259705314	8.455920729e-05	-0.0003563962332	1.18064939e-05	9.07261896e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2541817728	-2.098514858	1.274512301	-0.6797796002	1.936870133	-2.265316321	-0.3680026563	1.864428693	1.93700773	-2.265729959	0.3681284158	-1.863554868	0.5045286248	-0.4483390044	2.456486775	-3.656307229	2024-12-06@21:07	2.1394	-0.8793309101	1	2.077988434e-16	-0.3869994224	0.2577	3.39351332e-16	0.1547200045	v2.7.9	
5	fixed_point	0	0.1444463179	0.04210092804	-73.825174	-95.6848	0.3889066217	YY	8	0.3054767772	self-energy	sharp_wc_5_b_50	2.0097	2	1.169565261	0.2239006746	0.2854213699	-3.428804279	1.907564387	-4.14058012	1.592576558	0.4695169602	0.5398074357	-4.139559149	1.592660891	0.4691053273	0.5402561613	0.5927274265	0.01537659207	-3.230454836	1.135131923	53e768a	2x2_2C_8b_C2v_L	7.99	1.247805637	2	1.576625858	0.9999999998853981	1.0	0.0001186417924	-0.0004242305864	1.955443557e-05	-2.935824552e-05	0.02557347532	0.5156427907	-0.09983705281	1.25995332	-0.02550788264	-0.51558374	-0.0996007757	1.258844441	0.0001496978503	-0.0005589127731	4.02380046e-05	1.171290399e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2529782493	-2.087701497	1.274750204	-0.6742010023	1.937126914	-2.250547861	-0.3666163497	1.873536411	1.936956204	-2.24997518	0.3665797213	-1.874866221	0.5027408767	-0.4461297581	2.456839739	-3.653940766	2024-12-06@20:59	2.1394	-0.8764051681	1	3.571442247e-16	-0.3855770563	0.2577	1.496723591e-16	0.1541269282	v2.7.9	
7	fixed_point	0	0.1442359764	0.04252868605	-74.01626186	-96.0048	0.4169798447	YY	8	0.3068157492	self-energy	sharp_wc_5_b_50	2.0097	2	1.170466694	0.2221563877	0.2822654025	-3.441576164	1.908589654	-4.156329433	1.596664768	0.4669239751	0.5422068321	-4.155078313	1.596620556	0.4666198544	0.5424615488	0.5899445215	0.01525010433	-3.24701042	1.137369011	53e768a	2x2_2C_8b_C2v_L	8.01	1.249974312	2	1.57819101	0.9999999998727978	1.0	-0.0002567142722	0.00108199805	-0.0001162734836	8.519828458e-05	0.02552512912	0.51281783	-0.1000732577	1.258299785	-0.02548066663	-0.5127749011	-0.09994597344	1.257758407	0.0001425205474	-0.0006015964579	1.523500214e-05	0.0001194553388	run_cdmft.py	R0:S0:1	uncorrelated	0.2517608845	-2.077029085	1.275272838	-0.6688397715	1.937386439	-2.234874389	-0.3653109533	1.883810868	1.937186037	-2.234839433	0.3652746805	-1.884343167	0.5006959903	-0.4438164353	2.457107701	-3.651478911	2024-12-06@20:54	2.1394	-0.8734773096	1	5.647262252e-16	-0.3841414247	0.2577	6.755652571e-17	0.1535318073	v2.7.9	
7	fixed_point	0	0.143936331	0.04293913401	-74.20481377	-96.3248	0.4445286065	YY	8	0.308175849	self-energy	sharp_wc_5_b_50	2.0097	2	1.171349739	0.2199840442	0.2788024087	-3.454208897	1.909705836	-4.171252595	1.600499144	0.4635704712	0.5455731779	-4.17044554	1.600452996	0.4633729206	0.5455850473	0.5876037978	0.0151286004	-3.263382871	1.139505716	53e768a	2x2_2C_8b_C2v_L	8.03	1.252141511	2	1.579737109	0.9999999998277765	1.0	1.838203085e-05	-3.207681104e-05	1.833341326e-05	-8.5459568e-05	0.02552741208	0.5096910631	-0.1004783992	1.258073939	-0.02552801865	-0.5096401614	-0.1004852609	1.258127286	5.330934195e-05	-0.0002317416423	-1.072293771e-05	7.236743505e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2502301756	-2.065187416	1.275446625	-0.6628953477	1.937560754	-2.220086251	-0.3638115335	1.894738785	1.937336962	-2.220171603	0.3637241878	-1.894615009	0.4988280944	-0.4416279731	2.457329845	-3.649147249	2024-12-06@20:46	2.1394	-0.8706011211	1	-2.509753454e-16	-0.3827368492	0.2577	-6.129642681e-17	0.1529511776	v2.7.9	
5	fixed_point	0	0.1436983939	0.04333996163	-74.39817889	-96.6448	0.4721290662	YY	8	0.3095253858	self-energy	sharp_wc_5_b_50	2.0097	2	1.172232123	0.2183075797	0.2755916384	-3.466666834	1.910738117	-4.186936368	1.604443239	0.4603269215	0.5483939827	-4.186919548	1.604343461	0.4609514581	0.5479280977	0.5849523791	0.01501056692	-3.280273417	1.141728115	53e768a	2x2_2C_8b_C2v_L	8.05	1.254298939	2	1.581278147	0.9999999998460474	0.9999999999999999	0.0002259325542	-0.001021957474	5.074584243e-05	0.0001487518618	0.02542942803	0.5065227104	-0.1007313028	1.256600865	-0.02544048059	-0.5071020732	-0.1006218683	1.256517663	2.005248638e-05	-0.0001263749393	-4.0926485e-05	0.0001312549611	run_cdmft.py	R0:S0:1	uncorrelated	0.2489590571	-2.054089362	1.275828414	-0.657430312	1.937740284	-2.204839225	-0.3623439932	1.905201198	1.937833718	-2.205234818	0.3624754805	-1.904396627	0.4969340596	-0.4394318437	2.457656267	-3.646691945	2024-12-06@20:39	2.1394	-0.8677218325	1	-3.27068364e-17	-0.3813189925	0.2577	1.797698304e-16	0.1523653004	v2.7.9	
5	fixed_point	0	0.1434311139	0.04373496008	-74.57971269	-96.9648	0.4998548153	YY	8	0.3108822407	self-energy	sharp_wc_5_b_50	2.0097	2	1.173112895	0.2161966747	0.2724375316	-3.476664868	1.911695127	-4.201290523	1.608077492	0.457947241	0.5504113402	-4.201660702	1.608113641	0.4581018982	0.550325437	0.5829126471	0.01490175193	-3.29674975	1.143864389	53e768a	2x2_2C_8b_C2v_L	8.07	1.256449472	2	1.582836644	0.9999999998674205	1.0	-7.436631993e-05	0.0002602530507	-3.983815238e-05	0.0001024848419	0.02545186076	0.5038475248	-0.1009677907	1.255208635	-0.02544737845	-0.5039458549	-0.1009786932	1.255265063	1.287467455e-05	-5.542807158e-05	1.468893105e-05	-1.153498136e-06	run_cdmft.py	R0:S0:1	uncorrelated	0.2475484724	-2.042833893	1.275839915	-0.6521794112	1.937807743	-2.190614097	-0.361016441	1.913935724	1.937855759	-2.190496351	0.3610304755	-1.913897971	0.4951920869	-0.4373778865	2.45792055	-3.644300646	2024-12-06@20:33	2.1394	-0.8648161249	1	2.319737504e-16	-0.3799121657	0.2577	-5.792861238e-17	0.1517775343	v2.7.9	
8	fixed_point	0	0.143202445	0.04411586586	-74.76908215	-97.2848	0.5272195418	YY	8	0.3122458605	self-energy	sharp_wc_5_b_50	2.0097	2	1.173983566	0.2145364065	0.2690523991	-3.488674459	1.912739746	-4.216660225	1.611765099	0.455308308	0.5525579809	-4.217354386	1.611867957	0.4556393547	0.5523853074	0.5802007256	0.01478313311	-3.313158446	1.1460359	53e768a	2x2_2C_8b_C2v_L	8.09	1.258607978	2	1.584363687	0.9999999998534836	0.9999999999999999	-5.931603024e-05	0.0002261503584	3.545219238e-06	-1.210968223e-05	0.02538928962	0.5010051142	-0.1011241318	1.253313106	-0.02531813624	-0.5013417608	-0.1010770899	1.253101733	0.0001446233213	-0.0006178928627	4.488438716e-05	0.0001030285822	run_cdmft.py	R0:S0:1	uncorrelated	0.2461224143	-2.030949112	1.276144449	-0.646535669	1.938041198	-2.176256274	-0.3597091826	1.922987465	1.938134868	-2.175842862	0.3597489126	-1.923148466	0.4932216572	-0.4351765014	2.458112578	-3.641850883	2024-12-06@20:27	2.1394	-0.8619589448	1	3.16346902e-16	-0.3785022431	0.2577	-5.011325309e-17	0.1511924093	v2.7.9	
4	fixed_point	0	0.142887441	0.04447984789	-74.95848115	-97.6048	0.5542908195	YY	8	0.3136219461	self-energy	sharp_wc_5_b_50	2.0097	2	1.174842349	0.2129167038	0.2658005315	-3.501009497	1.913758458	-4.232490437	1.615496256	0.4524403241	0.5552828048	-4.231832761	1.615494339	0.452285748	0.5553472635	0.5776921878	0.0146694462	-3.329907368	1.148170871	53e768a	2x2_2C_8b_C2v_L	8.11	1.260760999	2	1.585882355	0.9999999998326004	0.9999999999999996	-0.0001394337101	0.0005992889162	-5.396028581e-05	-7.788215264e-06	0.0252993303	0.4982198022	-0.1012703331	1.251816784	-0.0253265774	-0.4979945468	-0.1014188206	1.252192307	1.109256907e-05	-8.223619977e-05	-2.702420108e-05	7.58674882e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2447236494	-2.019349752	1.276502495	-0.6410412837	1.938260049	-2.16163122	-0.3582646302	1.933072296	1.938055806	-2.16158352	0.3582400992	-1.933041228	0.4913938015	-0.4330582082	2.458420863	-3.639476661	2024-12-06@20:18	2.1394	-0.8591288866	1	2.697266328e-17	-0.3771115496	0.2577	-4.111225273e-16	0.1506202047	v2.7.9	
7	fixed_point	0	0.1426506115	0.04484484753	-75.14878234	-97.9248	0.5814408181	YY	8	0.3149951775	self-energy	sharp_wc_5_b_50	2.0097	2	1.175700524	0.2120278877	0.2624244837	-3.512878468	1.914803343	-4.247511682	1.619063602	0.4497124808	0.5572772968	-4.248018221	1.619143525	0.450157113	0.557174546	0.5750968102	0.01455684279	-3.346372083	1.15029914	53e768a	2x2_2C_8b_C2v_L	8.13	1.262907232	2	1.587402021	0.999999999847864	0.9999999999999997	-2.751540447e-05	7.654145663e-05	-2.485346352e-06	3.465099965e-05	0.02523568837	0.4952866411	-0.1014086061	1.249719036	-0.02521486252	-0.4954917359	-0.1014109536	1.249543133	-9.281749065e-05	0.0003572037643	-2.562512275e-05	2.323017634e-06	run_cdmft.py	R0:S0:1	uncorrelated	0.2435489788	-2.007580436	1.276788875	-0.6354015433	1.938346086	-2.147554841	-0.3569028086	1.94169748	1.938509362	-2.147247138	0.3570709258	-1.941934323	0.4895571779	-0.4309698174	2.458622555	-3.637059823	2024-12-06@20:13	2.1394	-0.8562884091	1	4.392701254e-17	-0.3757140501	0.2577	2.546165295e-16	0.150041656	v2.7.9	
2	Broyden	0	0.1415111739	0.04618302538	-75.90228397	-99.2048	0.6880646303	YY	8	0.3205776581	self-energy	sharp_wc_5_b_50	2.0097	2	1.179047076	0.2088920222	0.2491114131	-3.559132297	1.918849756	-4.308040807	1.6328014	0.4391704664	0.56624061	-4.307839953	1.632900309	0.4388959608	0.5664504765	0.5652749048	0.01410986637	-3.412953762	1.158588696	53e768a	2x2_2C_8b_C2v_L	8.21	1.271464478	2	1.593409689	0.9999999998223387	0.9999999999999997	0.0004080143893	-0.001533085928	0.0001063415871	-7.573828405e-05	0.02479879296	0.4843152631	-0.1016514947	1.240920778	-0.0248203451	-0.48414191	-0.1015110732	1.24015624	6.765993849e-05	-0.0002653571524	-2.922585755e-05	4.863107813e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2386115775	-1.959814356	1.277872407	-0.6132023324	1.939029263	-2.09259549	-0.351645174	1.977657335	1.93895497	-2.092118576	0.3515955768	-1.978432367	0.4823258354	-0.4226850304	2.459613003	-3.627727282	2024-12-04@08:25	2.1394	-0.8451054395	1	6.16972931e-17	-0.3702400051	0.2577	-2.306350956e-16	0.1477786219	v2.7.9	
1	Broyden	0	0.1411717418	0.0464615458	-76.09163381	-99.5248	0.7144903035	YY	8	0.321979069	self-energy	sharp_wc_5_b_50	2.0097	2	1.179871657	0.208204458	0.2458725525	-3.571121899	1.919841897	-4.322806573	1.636162139	0.4362157321	0.5684116005	-4.323221198	1.636218929	0.4365367957	0.5682198643	0.5627809397	0.01400898362	-3.429739643	1.16066525	53e768a	2x2_2C_8b_C2v_L	8.23	1.273597129	2	1.594893131	0.9999999998282616	1.0	0.0007918793256	-0.003138379196	0.0001656278763	0.0001934433741	0.02468775584	0.4810770943	-0.1014763692	1.237400132	-0.02467829944	-0.4815643028	-0.1011348206	1.236182094	0.0003144154036	-0.001241925307	8.507208724e-05	1.776156589e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2374888966	-1.947991466	1.278067569	-0.6077723367	1.939030478	-2.078926041	-0.3502425492	1.986497624	1.939226845	-2.07866256	0.3503078976	-1.986833877	0.4806479205	-0.4207537587	2.459800241	-3.625326846	2024-12-04@08:28	2.1394	-0.8423346553	1	2.838807739e-16	-0.3688722541	0.2577	4.840752975e-17	0.1472191722	v2.7.9	
1	Broyden	0	0.140985941	0.04679212739	-76.28743065	-99.8448	0.7403630068	YY	8	0.3234116706	self-energy	sharp_wc_5_b_50	2.0097	2	1.180674894	0.2073387035	0.2428245582	-3.584263489	1.920802028	-4.338921356	1.639602385	0.4341772537	0.5707391549	-4.338271672	1.639478434	0.4340790698	0.570616965	0.5609200461	0.01389583631	-3.446287269	1.162593273	53e768a	2x2_2C_8b_C2v_L	8.25	1.275725452	2	1.596371328	0.999999999810916	0.9999999999999999	0.0004418979997	-0.001790937466	5.34104811e-05	0.000259490094	0.02461751171	0.478698444	-0.101668228	1.235497045	-0.02452872867	-0.4791363829	-0.1014019122	1.234798521	0.0001539634293	-0.0005731812381	5.644612927e-05	-5.77119165e-05	run_cdmft.py	R0:S0:1	uncorrelated	0.2363421167	-1.936833642	1.278532392	-0.6024848966	1.93939072	-2.064971355	-0.3491877945	1.996197507	1.939366125	-2.065402265	0.3491348477	-1.995939742	0.4789756774	-0.4187544058	2.460048751	-3.623193555	2024-12-04@08:30	2.1394	-0.8396070449	1	1.128194681e-16	-0.3675562831	0.2577	2.035753017e-16	0.1466702741	v2.7.9	
