CDMFT_iterations	CDMFT_method	D	D_1	D_1_ave	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
1	Broyden	0	1e-09	0.1042561325	0.04486919215	-80.96349806	-109.9248	1.778928026	YY	9.5	0.2634302648	self-energy	sharp_wc_5_b_50	2.0097	2	1.215107034	0.1585532562	0.15732237	-4.074913531	1.939022459	-4.864918974	1.712834681	0.3184341074	0.4299430696	-4.864804975	1.713043309	0.3183863206	0.4302873452	0.4858038368	0.01067556901	-3.963880927	1.322399324	53e768a	2x2_2C_8b_C2v_L	8.88	1.226600361	2	1.619500433	0.9999999998120237	0.9999999999999999	0.0003763724649	-0.00129592844	-7.270064839e-05	-5.10140757e-05	-0.02385016557	-0.3147070776	-0.1277791265	1.141565726	-0.02393857408	-0.3144720931	-0.1276746546	1.140831869	-3.486186742e-05	7.544659609e-05	-2.892830144e-05	-1.926743762e-05	run_cdmft.py	R0:S0:1	uncorrelated	-0.1872763811	1.500610218	1.295446057	-0.5838255973	-1.955028005	1.89291475	-0.2716978458	1.557188173	1.9549135	-1.891763749	0.2717393111	-1.558835908	0.3871762391	-0.332714842	-2.477871807	3.313796667	2024-12-04@09:25	2.1394	-0.7417945801	1	-4.11920559e-17	-0.2925006444	0.2577	-1.799961682e-16	0.118243588	v2.7.9	
1	Broyden	0	1e-09	0.1037522675	0.04489473974	-81.14997446	-110.2448	1.806171015	YY	9.5	0.2641489092	self-energy	sharp_wc_5_b_50	2.0097	2	1.215885841	0.1565564793	0.1529812454	-4.083984959	1.939714348	-4.881288662	1.714879253	0.3165084604	0.4259052359	-4.880712839	1.71493287	0.3163083578	0.4260849594	0.4846638658	0.01054163795	-3.979575992	1.324998542	53e768a	2x2_2C_8b_C2v_L	8.9	1.227998684	2	1.620816064	0.9999999997744278	0.9999999999999999	-0.0003028608217	0.0009436381701	5.278480946e-05	-2.387638079e-05	-0.02379591109	-0.3120204006	-0.128726551	1.13933516	-0.02381223242	-0.3119241193	-0.1286226515	1.138673656	0.0001071209205	-0.0003534945479	-5.554787955e-05	0.0001202766723	run_cdmft.py	R0:S0:1	uncorrelated	-0.185097457	1.480143234	1.29541367	-0.5795044336	-1.955183152	1.884710746	-0.2696342466	1.548210965	1.955131125	-1.884370544	0.2697117387	-1.549080927	0.3847777272	-0.3305289973	-2.477890584	3.309017367	2024-12-04@09:27	2.1394	-0.7389686999	1	-1.841164022e-16	-0.2908756962	0.2577	1.470933295e-16	0.1176428507	v2.7.9	
1	Broyden	0	1e-09	0.1032195402	0.04490557448	-81.33354804	-110.5648	1.833655481	YY	9.5	0.264865682	self-energy	sharp_wc_5_b_50	2.0097	2	1.216666232	0.1549024325	0.1485551835	-4.092876647	1.940415938	-4.897269918	1.716854825	0.3147029778	0.4216783419	-4.895774553	1.716700226	0.314099146	0.4215758663	0.4841516434	0.01040563812	-3.995051667	1.327526782	53e768a	2x2_2C_8b_C2v_L	8.92	1.229384735	2	1.622155733	0.9999999998375111	0.9999999999999998	-0.001658022517	0.005258211138	0.0005069756241	-0.0005139700965	-0.02376592622	-0.3092121949	-0.1299695976	1.137713912	-0.02381064319	-0.3092991342	-0.1296633172	1.137050817	0.0001497701447	-0.000272914387	-3.014106895e-05	0.000302810474	run_cdmft.py	R0:S0:1	uncorrelated	-0.1829519025	1.459213972	1.295351305	-0.5751001848	-1.955381205	1.876738031	-0.2674827288	1.538451948	1.955170512	-1.877446501	0.2673263596	-1.538026288	0.3824414597	-0.3283481672	-2.47794594	3.304366359	2024-12-04@09:30	2.1394	-0.7361050362	1	2.394514475e-16	-0.2892539245	0.2577	1.888652675e-17	0.1170407726	v2.7.9	
1	Broyden	0	1e-09	0.1027230738	0.04490877245	-81.5264798	-110.8848	1.860991579	YY	9.5	0.2655639192	self-energy	sharp_wc_5_b_50	2.0097	2	1.217442368	0.1524381081	0.1442352964	-4.103507695	1.941098967	-4.91332236	1.718742848	0.312998731	0.4171545047	-4.913170745	1.718674496	0.3122788831	0.4170134458	0.4831573363	0.01026884665	-4.01097333	1.33011558	53e768a	2x2_2C_8b_C2v_L	8.94	1.230752793	2	1.62347113	0.9999999998355031	1.0	-0.002844507586	0.008902005311	0.0008815441585	-0.0009567125874	-0.02371931392	-0.3066105319	-0.1310287152	1.135632198	-0.02371196222	-0.3067173751	-0.1306881847	1.134542635	0.0002295913086	-0.0003994235453	-1.311755404e-05	0.0004298941721	run_cdmft.py	R0:S0:1	uncorrelated	-0.1806012611	1.438002963	1.295566179	-0.5708251789	-1.955546453	1.869231033	-0.265341972	1.527779141	1.95557207	-1.869675788	0.2652621536	-1.52773575	0.3800207459	-0.326115524	-2.478087906	3.299584556	2024-12-04@09:33	2.1394	-0.7332669544	1	3.330943929e-16	-0.2876188855	0.2577	8.769618612e-17	0.1164408504	v2.7.9	
1	Broyden	0	1e-09	0.1021755784	0.04489503185	-81.7110434	-111.2048	1.888226774	YY	9.5	0.2662732619	self-energy	sharp_wc_5_b_50	2.0097	2	1.218213878	0.1514916396	0.1405290105	-4.11294977	1.941836058	-4.930277206	1.720803163	0.3116088022	0.4132859011	-4.926966031	1.720230125	0.309898351	0.4116235435	0.4826096922	0.01013485557	-4.026744284	1.332674664	53e768a	2x2_2C_8b_C2v_L	8.96	1.232125145	2	1.624782713	0.999999999797312	1.0000000000000002	-0.01428903546	0.04436117316	0.00419758085	-0.003966530788	-0.02372848452	-0.3033244049	-0.1325243367	1.134831207	-0.02364263108	-0.3045750851	-0.1314454014	1.131281976	0.000876954553	-0.0007499228771	-0.0001255130871	0.002468991685	run_cdmft.py	R0:S0:1	uncorrelated	-0.1780741612	1.414881615	1.29546408	-0.5661906465	-1.955805603	1.86061078	-0.2631209337	1.518222137	1.955447298	-1.863903969	0.2629868263	-1.51502992	0.3775581125	-0.3238437914	-2.478180292	3.294878148	2024-12-04@09:35	2.1394	-0.7304382895	1	3.485251386e-16	-0.285988577	0.2577	8.307899253e-17	0.1158430283	v2.7.9	
7	Broyden	0	1e-09	0.09597967546	0.04289344589	-83.03299815	-111.5248	1.97789713	YY	9.5	0.2681333292	self-energy	sharp_wc_5_b_50	2.0097	2	1.221260871	0.2360427142	0.01967295438	-4.741901348	1.966299315	-4.964024697	1.718822933	0.311356155	0.3530693451	-4.951368146	1.721799349	0.3019578206	0.3696949093	0.5226025798	0.01443697074	-4.029792262	1.359693578	53e768a	2x2_2C_8b_C2v_L	8.98	1.238901707	2	1.626431128	0.9999999997967421	0.9999999999999998	0.2242235391	-0.1970993151	-0.007041714948	-0.008867549758	-0.0250923972	-0.2860748067	-0.1530822627	1.137794138	-0.02526788965	-0.2777993132	-0.1503721774	1.135102133	0.002856574984	-0.02294828067	-0.0003172873863	-0.01563551807	run_cdmft.py	R0:S0:1	uncorrelated	-0.01748527737	0.2317516094	1.307368315	-0.4095350776	-1.956492684	1.894651725	-0.2448063586	1.351116425	1.955014938	-1.87279424	0.2440777926	-1.396230405	0.3630127479	-0.3291169872	-2.478564877	3.235776912	2024-12-04@09:43	2.1394	-0.7229817295	1	2.031541009e-16	-0.2773617818	0.2577	-1.377160967e-16	0.1126890338	v2.7.9	
3	Broyden	0	1e-09	0.0957518606	0.04288649844	-83.22916138	-111.8448	2.003267119	YY	9.5	0.2687000984	self-energy	sharp_wc_5_b_50	2.0097	2	1.22193383	0.2348474603	0.02915372629	-4.75226685	1.965738622	-4.980610412	1.720587747	0.3104565142	0.3479418757	-4.967187093	1.724342932	0.3001477676	0.3691758795	0.5215536748	0.0141899487	-4.045430884	1.360804355	53e768a	2x2_2C_8b_C2v_L	9	1.23987998	2	1.627812987	0.999999999838232	1.0	0.2230124154	-0.2115914157	-0.0100928194	-0.0116274393	-0.02484484608	-0.2861193448	-0.1536360354	1.133654506	-0.02525423547	-0.2745220326	-0.1514225472	1.134818734	0.003142114301	-0.02920261389	-0.0003348068381	-0.02183043125	run_cdmft.py	R0:S0:1	uncorrelated	-0.02590867474	0.3319567904	1.308434383	-0.4138052784	-1.956640621	1.887614433	-0.2428004966	1.339794929	1.955120285	-1.860140335	0.24190695	-1.394209094	0.3607960721	-0.3264844418	-2.478591999	3.234090348	2024-12-04@09:48	2.1394	-0.7202116582	1	3.71383937e-16	-0.2760605646	0.2577	1.461406608e-16	0.1122106132	v2.7.9	
3	Broyden	0	1e-09	0.09496643107	0.04268870674	-83.45203609	-112.1648	2.032368104	YY	9.5	0.2694024016	self-energy	sharp_wc_5_b_50	2.0097	2	1.222761512	0.2364359801	0.01516075108	-4.778660867	1.96651294	-4.998153313	1.723389284	0.3091931057	0.3464616666	-4.982939772	1.725268654	0.298578219	0.3586876335	0.5220872738	0.01420044648	-4.060089205	1.36392004	53e768a	2x2_2C_8b_C2v_L	9.02	1.241324907	2	1.629115426	0.9999999997938976	1.0	0.2252023196	-0.1917107819	-0.005091580297	-0.006350093439	-0.02489692927	-0.2800926207	-0.1555879745	1.132102848	-0.02511578067	-0.2737981772	-0.1525624427	1.12788483	0.003889696359	-0.02309757132	-0.0004825283679	-0.0114807281	run_cdmft.py	R0:S0:1	uncorrelated	-0.01243609184	0.1626513814	1.309454904	-0.4081771596	-1.956949629	1.874360197	-0.240166862	1.334715356	1.955296605	-1.859318594	0.2392185249	-1.368504389	0.3581166359	-0.3247770952	-2.478437956	3.227859551	2024-12-04@09:52	2.1394	-0.7172509285	1	1.941500936e-16	-0.2741857639	0.2577	5.553599603e-16	0.1115429721	v2.7.9	
3	Broyden	0	1e-09	0.09442194307	0.0425528519	-83.67397084	-112.4848	2.059874532	YY	9.5	0.2700299604	self-energy	sharp_wc_5_b_50	2.0097	2	1.223519281	0.2383536162	0.01123915431	-4.803875446	1.966736089	-5.010602717	1.72594269	0.3048582878	0.3456418116	-5.002861049	1.726598187	0.2995696411	0.3502649604	0.5221032464	0.01402795025	-4.075443181	1.366157708	53e768a	2x2_2C_8b_C2v_L	9.04	1.242547146	2	1.630449108	0.999999999802319	1.0	0.2265726711	-0.186813777	-0.001787613734	-0.002244997733	-0.02477915329	-0.275562601	-0.1561951885	1.128411474	-0.02494986765	-0.2732423682	-0.1544924359	1.125317261	0.002132415149	-0.01082351109	-0.0002618528423	-0.004110364844	run_cdmft.py	R0:S0:1	uncorrelated	-0.004184667392	0.05485732707	1.310919617	-0.4066892493	-1.956605693	1.861551556	-0.237279553	1.332472023	1.955788961	-1.855952943	0.2368094922	-1.346127327	0.355461803	-0.3224034981	-2.478399828	3.223619737	2024-12-04@09:57	2.1394	-0.7143685075	1	2.797041206e-16	-0.272555665	0.2577	-1.975561158e-17	0.1109576802	v2.7.9	
3	Broyden	0	1e-09	0.09396788527	0.04244483742	-83.8835768	-112.8048	2.086796392	YY	9.5	0.2706348406	self-energy	sharp_wc_5_b_50	2.0097	2	1.224249769	0.2386029122	0.01079839487	-4.820946503	1.966734334	-5.024904667	1.728184034	0.3018953315	0.342993938	-5.022110718	1.728293391	0.3001653817	0.3442257634	0.5228004865	0.01384669142	-4.090960211	1.368052768	53e768a	2x2_2C_8b_C2v_L	9.06	1.243686607	2	1.631796132	0.9999999997937838	0.9999999999999997	0.2268851892	-0.1867994559	-0.0005601725799	-0.0004754034733	-0.0247775671	-0.2723416115	-0.1570318225	1.124856584	-0.02482198681	-0.271808972	-0.1563465555	1.123560032	0.0007685747643	-0.003636668001	-9.719150203e-05	-0.001158416913	run_cdmft.py	R0:S0:1	uncorrelated	-0.001188349231	0.0153310236	1.311994471	-0.4068057986	-1.956497017	1.850969193	-0.2345700028	1.325813444	1.956252628	-1.849710725	0.2343907312	-1.329600646	0.3530588049	-0.3200346771	-2.47843729	3.220128757	2024-12-04@10:01	2.1394	-0.7115131734	1	6.485772886e-16	-0.2710158676	0.2577	1.974080075e-16	0.1104042952	v2.7.9	
2	Broyden	0	1e-09	0.09358741657	0.04232906904	-84.1051644	-113.1248	2.114222125	YY	9.5	0.2712191825	self-energy	sharp_wc_5_b_50	2.0097	2	1.224990138	0.2397007629	0.01084274975	-4.84320124	1.966732753	-5.04086235	1.730165921	0.3005627908	0.338212645	-5.040610414	1.730283964	0.3006667331	0.3387397181	0.5240279928	0.01366694958	-4.106301731	1.369948125	53e768a	2x2_2C_8b_C2v_L	9.08	1.244807032	2	1.633165643	0.999999999803903	1.0	0.2277234351	-0.1878516251	-0.0002516494146	-0.0004859534177	-0.0247327757	-0.2701714882	-0.1580531099	1.120300696	-0.02473461853	-0.269782611	-0.1582534597	1.121067513	-0.000333941189	0.0006050300694	4.362347317e-05	-0.0006731588565	run_cdmft.py	R0:S0:1	uncorrelated	-0.000907157095	0.01095167236	1.313487199	-0.406986347	-1.956709383	1.842247487	-0.2318995003	1.314319797	1.956591176	-1.8414566	0.2318988667	-1.315224697	0.3505181975	-0.3175507811	-2.478427587	3.216613897	2024-12-04@10:05	2.1394	-0.7086000886	1	1.263409837e-16	-0.2694495084	0.2577	2.165008261e-16	0.1098430986	v2.7.9	
