GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	10	2.7745	-0.23250533	-3.5961042	-3.8025386	-0.22286093	-3.2469501	41.443739	-0.0077089528	-3.20721	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	0.17656621	1.0624534	-1.5425802	0.20076849	1.4643826	0.013826354	0.16256725	-2.0017831	2024-08-13@13:56	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.23429353	-3.6073534	-3.8108605	-0.22590693	-3.2540455	41.531023	-0.0086510997	-3.2164848	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	0.17611244	1.0635911	-1.5434393	0.19984505	1.4653985	0.0050884745	0.16161081	-2.0025525	2024-08-13@13:57	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.2355266	-3.6175672	-3.8168732	-0.22704139	-3.2602729	41.69684	-0.0097422957	-3.2256628	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	0.17570877	1.0645187	-1.5439426	0.19866616	1.4662168	-0.00067547991	0.16087128	-2.0032008	2024-08-13@13:57	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.23697323	-3.627491	-3.8240817	-0.2282653	-3.2680497	42.044802	-0.010987957	-3.2360584	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	0.17524035	1.0654631	-1.5447565	0.19730531	1.4674228	-0.0006478419	0.15991595	-2.0041921	2024-08-13@13:58	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.23862431	-3.6393371	-3.8323577	-0.22971912	-3.2766051	42.629539	-0.012109168	-3.2461949	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	0.17487772	1.0665798	-1.5456494	0.19618299	1.4686163	-0.00017201647	0.15901513	-2.005045	2024-08-13@13:59	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.24045755	-3.6513956	-3.8405255	-0.23079843	-3.2851076	43.526011	-0.013444447	-3.2566506	a248bdd	2x2_2C_8b_C2v_L	9.73	validity_data_2022.py	0.17455897	1.0676845	-1.5465615	0.1949474	1.4698422	-6.8065421e-05	0.15812748	-2.0059363	2024-08-13@13:59	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.24248449	-3.6636498	-3.8486045	-0.23186848	-3.2944198	44.840379	-0.014846582	-3.2679339	a248bdd	2x2_2C_8b_C2v_L	9.74	validity_data_2022.py	0.17421796	1.0687981	-1.5474947	0.19361335	1.4711777	-6.0311642e-05	0.15719251	-2.0070252	2024-08-13@14:00	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.24442638	-3.6751909	-3.8571952	-0.23261677	-3.3033785	46.653855	-0.016510132	-3.2792806	a248bdd	2x2_2C_8b_C2v_L	9.75	validity_data_2022.py	0.17383043	1.0698469	-1.5485331	0.19227258	1.4724861	-4.7239264e-05	0.15632235	-2.0080817	2024-08-13@14:01	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.24687674	-3.6888138	-3.8651208	-0.23308768	-3.3126945	49.202327	-0.018343957	-3.2908979	a248bdd	2x2_2C_8b_C2v_L	9.76	validity_data_2022.py	0.17359533	1.0710659	-1.5494556	0.19085729	1.47384	-4.7971493e-06	0.15548993	-2.0091504	2024-08-13@14:01	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.24911251	-3.7001255	-3.8742452	-0.23395706	-3.3226027	52.774556	-0.02025119	-3.3027669	a248bdd	2x2_2C_8b_C2v_L	9.77	validity_data_2022.py	0.17316408	1.0720663	-1.5505573	0.18954605	1.4752562	0.00018008928	0.15463802	-2.0102751	2024-08-13@14:02	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.2521266	-3.7146644	-3.8822756	-0.23443619	-3.3323651	57.686997	-0.02237126	-3.3146041	a248bdd	2x2_2C_8b_C2v_L	9.78	validity_data_2022.py	0.17304643	1.0732799	-1.5514634	0.18818994	1.4765816	0.0005939833	0.15391699	-2.0113007	2024-08-13@14:03	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.25479562	-3.726801	-3.8928187	-0.23630211	-3.3417584	64.010692	-0.024750273	-3.3268624	a248bdd	2x2_2C_8b_C2v_L	9.79	validity_data_2022.py	0.17263798	1.0743458	-1.5526521	0.18722827	1.4778686	0.00032205788	0.15318767	-2.0124357	2024-08-13@14:04	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.25895227	-3.7432839	-3.9002602	-0.236628	-3.3508133	71.798774	-0.027373469	-3.3378868	a248bdd	2x2_2C_8b_C2v_L	9.8	validity_data_2022.py	0.17288567	1.0756115	-1.553347	0.185988	1.4790651	-0.0027245173	0.15269401	-2.0131316	2024-08-13@14:04	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.26224353	-3.7557568	-3.9116877	-0.23900884	-3.3613336	81.102208	-0.030543796	-3.3511592	a248bdd	2x2_2C_8b_C2v_L	9.81	validity_data_2022.py	0.17247301	1.0766439	-1.5546517	0.18507674	1.480491	0.00069518218	0.1521813	-2.014375	2024-08-13@14:05	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.26798342	-3.7750699	-3.9205061	-0.24128866	-3.3683341	92.025001	-0.033666221	-3.3604692	a248bdd	2x2_2C_8b_C2v_L	9.82	validity_data_2022.py	0.17311082	1.0780707	-1.5553246	0.18456914	1.4812864	-0.0016580059	0.15182111	-2.0145936	2024-08-13@14:06	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.27108572	-3.7848874	-3.9295628	-0.24405095	-3.3770188	104.50193	-0.035456456	-3.3703845	a248bdd	2x2_2C_8b_C2v_L	9.83	validity_data_2022.py	0.17271751	1.0786595	-1.5559696	0.18399956	1.4819924	0.0056121372	0.15117831	-2.0151103	2024-08-13@14:07	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.28017319	-3.8123152	-3.9392272	-0.24863694	-3.385606	118.69387	-0.041483034	-3.3832351	a248bdd	2x2_2C_8b_C2v_L	9.84	validity_data_2022.py	0.17401247	1.0808326	-1.5566506	0.18364497	1.4832567	0.00099176934	0.15140213	-2.015846	2024-08-13@14:07	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.28339085	-3.8190644	-3.9485004	-0.25199346	-3.3918607	134.53722	-0.042933668	-3.3897348	a248bdd	2x2_2C_8b_C2v_L	9.85	validity_data_2022.py	0.17369625	1.080937	-1.5571255	0.18359612	1.4833937	-0.00076771957	0.1507962	-2.0155263	2024-08-13@14:08	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.29374447	-3.8459735	-3.9582373	-0.25840239	-3.3992635	152.06647	-0.048206544	-3.3983951	a248bdd	2x2_2C_8b_C2v_L	9.86	validity_data_2022.py	0.17512064	1.0828559	-1.5575597	0.18390094	1.4841675	-0.0074497946	0.15074176	-2.0153915	2024-08-13@14:09	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.7777236	-2.1190402	-3.0871112	0.70414739	-3.0871242	0.7025304	0.76520892	-2.9561571	a248bdd	2x2_2C_8b_C2v_L	9.4	validity_data_2022.py	2.1936908e-07	0.92490284	-1.4903108	1.8329106e-06	1.4903137	3.7653878e-06	-6.9263462e-06	-2.0150582	2024-08-13@14:10	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.8528599	-2.1358935	-3.0964744	0.75299701	-3.0967734	0.73526931	0.70257756	-2.9641028	a248bdd	2x2_2C_8b_C2v_L	9.41	validity_data_2022.py	4.4863524e-06	0.92725993	-1.4914826	-1.4526253e-05	1.4915424	-1.3160238e-05	0.00010961621	-2.0157005	2024-08-13@14:10	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.97020021	-2.1541269	-3.1075108	0.83638464	-3.1077106	0.79073829	0.63378777	-2.9728624	a248bdd	2x2_2C_8b_C2v_L	9.42	validity_data_2022.py	-1.053143e-06	0.92970451	-1.4928481	-1.8441628e-06	1.4928928	-1.0224475e-06	-3.257351e-05	-2.0164351	2024-08-13@14:11	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	1.0862673	-2.1746991	-3.1199342	0.99587139	-3.1199666	0.92735415	0.58654006	-2.9826183	a248bdd	2x2_2C_8b_C2v_L	9.43	validity_data_2022.py	-1.2161212e-07	0.93240791	-1.4943509	1.2525201e-06	1.4943568	2.247533e-07	9.2090552e-08	-2.0173269	2024-08-13@14:11	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	1.2894593	-2.1966267	-3.1336511	1.3696347	-3.1336533	1.1606613	0.53021911	-2.9931778	a248bdd	2x2_2C_8b_C2v_L	9.44	validity_data_2022.py	3.1066696e-07	0.93520359	-1.4959589	-1.878192e-07	1.4959592	-3.4388143e-07	-5.7411773e-07	-2.0182867	2024-08-13@14:11	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	1.5970082	-2.2197186	-3.1484169	2.0140147	-3.1483943	1.5294436	0.4232364	-3.0044474	a248bdd	2x2_2C_8b_C2v_L	9.45	validity_data_2022.py	1.1081366e-06	0.93808325	-1.497645	-1.6148437e-06	1.4976409	-1.5179422e-06	1.5517207e-06	-2.0193114	2024-08-13@14:12	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-0.27789281	-3.4118161	-3.4321272	0.0099882608	-3.4326253	0.0099799948	0.019345472	-3.1380094	a248bdd	2x2_2C_8b_C2v_L	9.46	validity_data_2022.py	0.18934661	1.0402823	-1.5268073	0.1409567	1.5268833	-0.14096217	-0.17773473	-2.0295182	2024-08-13@14:12	1.9139	1	0.273	v2.7.1	
NY	10	2.7745	-3.4167554	-0.28114962	0.0097327359	-3.4411633	0.0097269887	-3.4417617	0.018992903	-3.1469953	a248bdd	2x2_2C_8b_C2v_L	9.47	validity_data_2022.py	1.0406739	0.18896361	0.1400062	-1.5276178	0.14000986	-1.5277293	-0.17658121	-2.0301852	2024-08-13@14:13	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.037743482	-2.0104363	-2.8448419	0.28405463	-2.841304	0.28644161	0.32753186	-2.3273485	a248bdd	2x2_2C_8b_C2v_L	8	validity_data_2022.py	0.15072	0.93195261	-1.5581979	0.28106215	1.5563163	0.28355878	-0.39009316	-2.0829526	2024-08-13@14:14	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.038219184	-2.0142451	-2.8478019	0.28407907	-2.8479656	0.28446511	0.32695542	-2.3336997	a248bdd	2x2_2C_8b_C2v_L	8.01	validity_data_2022.py	0.15074276	0.9320407	-1.5571636	0.28137255	1.5570001	0.28191177	-0.38884109	-2.0827667	2024-08-13@14:14	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.038240173	-2.0201404	-2.8519088	0.28297719	-2.8528574	0.28240899	0.32621716	-2.3396774	a248bdd	2x2_2C_8b_C2v_L	8.02	validity_data_2022.py	0.15067945	0.93255739	-1.5567995	0.28123468	1.5572496	0.28062507	-0.38775016	-2.0827404	2024-08-13@14:15	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.03762055	-2.0256332	-2.856747	0.2820243	-2.8563888	0.28123677	0.325046	-2.3467495	a248bdd	2x2_2C_8b_C2v_L	8.03	validity_data_2022.py	0.15028421	0.93301894	-1.5566962	0.28077907	1.5567551	0.28011551	-0.38696112	-2.0827429	2024-08-13@14:15	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.0375892	-2.0278698	-2.8611026	0.27924552	-2.861763	0.28060812	0.32343154	-2.3518914	a248bdd	2x2_2C_8b_C2v_L	8.04	validity_data_2022.py	0.15013334	0.93263183	-1.5566311	0.27933215	1.5567716	0.28012964	-0.38555222	-2.0822449	2024-08-13@14:16	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.037193423	-2.0356157	-2.8662643	0.27913956	-2.8679327	0.28015667	0.32335083	-2.3586044	a248bdd	2x2_2C_8b_C2v_L	8.05	validity_data_2022.py	0.14991922	0.93361159	-1.5567682	0.27893509	1.5568481	0.27997175	-0.38483903	-2.0820575	2024-08-13@14:16	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.037315492	-2.0383799	-2.8712894	0.27816049	-2.8732992	0.27819084	0.32165217	-2.3649197	a248bdd	2x2_2C_8b_C2v_L	8.06	validity_data_2022.py	0.14979592	0.93344411	-1.5568052	0.27842072	1.5570524	0.27903921	-0.38352824	-2.0822553	2024-08-13@14:17	1.9139	1	0.273	v2.7.1	
