GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	10	2.7745	0.7777236	-2.1190402	-3.0871112	0.70414739	-3.0871242	0.7025304	0.76520892	-2.9561571	a248bdd	2x2_2C_8b_C2v_L	9.4	validity_data_2022.py	2.1936908e-07	0.92490284	-1.4903108	1.8329106e-06	1.4903137	3.7653878e-06	-6.9263462e-06	-2.0150582	2024-08-13@14:10	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.8528599	-2.1358935	-3.0964744	0.75299701	-3.0967734	0.73526931	0.70257756	-2.9641028	a248bdd	2x2_2C_8b_C2v_L	9.41	validity_data_2022.py	4.4863524e-06	0.92725993	-1.4914826	-1.4526253e-05	1.4915424	-1.3160238e-05	0.00010961621	-2.0157005	2024-08-13@14:10	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.97020021	-2.1541269	-3.1075108	0.83638464	-3.1077106	0.79073829	0.63378777	-2.9728624	a248bdd	2x2_2C_8b_C2v_L	9.42	validity_data_2022.py	-1.053143e-06	0.92970451	-1.4928481	-1.8441628e-06	1.4928928	-1.0224475e-06	-3.257351e-05	-2.0164351	2024-08-13@14:11	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	1.0862673	-2.1746991	-3.1199342	0.99587139	-3.1199666	0.92735415	0.58654006	-2.9826183	a248bdd	2x2_2C_8b_C2v_L	9.43	validity_data_2022.py	-1.2161212e-07	0.93240791	-1.4943509	1.2525201e-06	1.4943568	2.247533e-07	9.2090552e-08	-2.0173269	2024-08-13@14:11	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	1.2894593	-2.1966267	-3.1336511	1.3696347	-3.1336533	1.1606613	0.53021911	-2.9931778	a248bdd	2x2_2C_8b_C2v_L	9.44	validity_data_2022.py	3.1066696e-07	0.93520359	-1.4959589	-1.878192e-07	1.4959592	-3.4388143e-07	-5.7411773e-07	-2.0182867	2024-08-13@14:11	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	1.5970082	-2.2197186	-3.1484169	2.0140147	-3.1483943	1.5294436	0.4232364	-3.0044474	a248bdd	2x2_2C_8b_C2v_L	9.45	validity_data_2022.py	1.1081366e-06	0.93808325	-1.497645	-1.6148437e-06	1.4976409	-1.5179422e-06	1.5517207e-06	-2.0193114	2024-08-13@14:12	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.037743482	-2.0104363	-2.8448419	0.28405463	-2.841304	0.28644161	0.32753186	-2.3273485	a248bdd	2x2_2C_8b_C2v_L	8.0	validity_data_2022.py	0.15072	0.93195261	-1.5581979	0.28106215	1.5563163	0.28355878	-0.39009316	-2.0829526	2024-08-13@14:14	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.038219184	-2.0142451	-2.8478019	0.28407907	-2.8479656	0.28446511	0.32695542	-2.3336997	a248bdd	2x2_2C_8b_C2v_L	8.01	validity_data_2022.py	0.15074276	0.9320407	-1.5571636	0.28137255	1.5570001	0.28191177	-0.38884109	-2.0827667	2024-08-13@14:14	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.038240173	-2.0201404	-2.8519088	0.28297719	-2.8528574	0.28240899	0.32621716	-2.3396774	a248bdd	2x2_2C_8b_C2v_L	8.02	validity_data_2022.py	0.15067945	0.93255739	-1.5567995	0.28123468	1.5572496	0.28062507	-0.38775016	-2.0827404	2024-08-13@14:15	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.03762055	-2.0256332	-2.856747	0.2820243	-2.8563888	0.28123677	0.325046	-2.3467495	a248bdd	2x2_2C_8b_C2v_L	8.03	validity_data_2022.py	0.15028421	0.93301894	-1.5566962	0.28077907	1.5567551	0.28011551	-0.38696112	-2.0827429	2024-08-13@14:15	1.9139	1	0.273	v2.7.1	
YY	10	2.7745	0.0375892	-2.0278698	-2.8611026	0.27924552	-2.861763	0.28060812	0.32343154	-2.3518914	a248bdd	2x2_2C_8b_C2v_L	8.04	validity_data_2022.py	0.15013334	0.93263183	-1.5566311	0.27933215	1.5567716	0.28012964	-0.38555222	-2.0822449	2024-08-13@14:16	1.9139	1	0.273	v2.7.1	
