GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	10.5	2.7745	0.73630644	-2.1192344	-3.1369186	0.95819021	-3.1369614	0.92825384	0.99579881	-2.99427	a248bdd	2x2_2C_8b_C2v_L	9.4	validity_data_2022.py	5.4553652e-06	0.92179723	-1.5032671	-1.2530075e-05	1.5032784	-6.5586866e-06	-2.3593907e-05	-2.0324905	2024-08-13@14:08	1.9139	1	0.273	v2.7.1	
YY	10.5	2.7745	0.79416605	-2.1272984	-3.1417191	1.0055047	-3.1409163	0.94771908	0.98758324	-2.9997859	a248bdd	2x2_2C_8b_C2v_L	9.41	validity_data_2022.py	4.3935207e-08	0.92349489	-1.5041777	-1.7406295e-05	1.5039841	2.1248031e-05	4.6359311e-05	-2.0329306	2024-08-13@14:08	1.9139	1	0.273	v2.7.1	
YY	10.5	2.7745	0.88092431	-2.1357848	-3.1465357	1.0220849	-3.1464717	1.0186046	1.0268794	-3.0052882	a248bdd	2x2_2C_8b_C2v_L	9.42	validity_data_2022.py	-3.1841435e-06	0.92498909	-1.5047887	1.0086571e-06	1.5047758	-4.6993282e-07	-4.3885221e-06	-2.0331115	2024-08-13@14:09	1.9139	1	0.273	v2.7.1	
YY	10.5	2.7745	1.0420728	-2.1465262	-3.1523333	1.0692667	-3.1523699	1.18631	1.1182817	-3.011297	a248bdd	2x2_2C_8b_C2v_L	9.43	validity_data_2022.py	-5.5342279e-07	0.92678514	-1.5056515	-2.6985992e-06	1.5056577	-1.3673498e-06	-2.7664448e-06	-2.0335262	2024-08-13@14:09	1.9139	1	0.273	v2.7.1	
YY	10.5	2.7745	1.3303842	-2.1589977	-3.1591182	1.2004851	-3.1591003	1.5198748	1.2928727	-3.0177562	a248bdd	2x2_2C_8b_C2v_L	9.44	validity_data_2022.py	-7.9717881e-08	0.92873002	-1.5066372	-7.2527605e-08	1.5066343	-1.6541021e-07	-1.2632689e-07	-2.0340294	2024-08-13@14:10	1.9139	1	0.273	v2.7.1	
YY	10.5	2.7745	1.7886231	-2.1732568	-3.1669079	1.4175288	-3.1669173	2.0483918	1.6332514	-3.0247724	a248bdd	2x2_2C_8b_C2v_L	9.45	validity_data_2022.py	1.7620783e-06	0.93083056	-1.5077314	1.0823765e-06	1.5077334	-2.8515364e-06	2.7374617e-07	-2.0346273	2024-08-13@14:10	1.9139	1	0.273	v2.7.1	
YY	10.5	2.7745	2.4229631	-2.1893374	-3.175926	1.7351815	-3.1759094	2.7987487	2.1207792	-3.0324823	a248bdd	2x2_2C_8b_C2v_L	9.46	validity_data_2022.py	-5.3143987e-06	0.93309182	-1.5089604	3.7825363e-06	1.5089564	6.2777353e-06	6.8738773e-06	-2.0353346	2024-08-13@14:11	1.9139	1	0.273	v2.7.1	
YY	10.5	2.7745	3.2751984	-2.2073436	-3.1862872	2.1836034	-3.1862555	3.8035771	2.7813687	-3.0409732	a248bdd	2x2_2C_8b_C2v_L	9.47	validity_data_2022.py	-9.1227678e-07	0.93553304	-1.5103289	-7.5163253e-07	1.5103221	-2.5375486e-06	-2.1235018e-06	-2.0361495	2024-08-13@14:11	1.9139	1	0.273	v2.7.1	
YY	10.5	2.7745	4.3345935	-2.2271754	-3.1980936	2.8130409	-3.1980914	5.1314564	3.6504621	-3.0503937	a248bdd	2x2_2C_8b_C2v_L	9.48	validity_data_2022.py	-1.4184605e-06	0.93814035	-1.511842	-1.5123705e-06	1.5118414	2.9611527e-07	2.6624319e-07	-2.0370889	2024-08-13@14:11	1.9139	1	0.273	v2.7.1	
YY	10.5	2.7745	5.6228906	-2.248737	-3.2113883	3.6392713	-3.2113789	6.8487862	4.7475042	-3.0607666	a248bdd	2x2_2C_8b_C2v_L	9.49	validity_data_2022.py	-8.3205648e-08	0.94090538	-1.513499	1.8291391e-07	1.5134972	-2.3787456e-06	4.7770318e-08	-2.0381431	2024-08-13@14:12	1.9139	1	0.273	v2.7.1	
