GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	11	2.7745	-0.21484363	-3.4150327	-3.4638319	0.020022453	-3.4635394	0.020024761	0.030799403	-3.1390777	a248bdd	2x2_2C_8b_C2v_L	9.4	validity_data_2022.py	0.18450463	1.043297	-1.5479208	-0.14861646	1.5478691	0.14861036	0.18710336	-2.0548102	2024-08-13@13:56	1.9139	1	0.273	v2.7.1	
NY	11	2.7745	-0.21799649	-3.4243371	-3.4722825	0.019202108	-3.4738945	0.019206333	0.030059592	-3.1484166	a248bdd	2x2_2C_8b_C2v_L	9.41	validity_data_2022.py	0.18454826	1.0442309	-1.5486831	-0.14816506	1.5490137	0.14816536	0.18662439	-2.0556926	2024-08-13@13:57	1.9139	1	0.273	v2.7.1	
NY	11	2.7745	-0.22185848	-3.4416015	-3.4832613	0.018294325	-3.483286	0.018304626	0.029100103	-3.1579773	a248bdd	2x2_2C_8b_C2v_L	9.42	validity_data_2022.py	0.18509737	1.0460617	-1.5500329	-0.14751308	1.5500327	0.14751635	0.18581662	-2.0566707	2024-08-13@13:58	1.9139	1	0.273	v2.7.1	
NY	11	2.7745	-0.22544943	-3.4538792	-3.4944773	0.017439893	-3.4919108	0.017451521	0.028251385	-3.1680636	a248bdd	2x2_2C_8b_C2v_L	9.43	validity_data_2022.py	0.18535164	1.0472952	-1.5513764	-0.14694121	1.5508581	0.14691881	0.1851687	-2.057789	2024-08-13@13:58	1.9139	1	0.273	v2.7.1	
NY	11	2.7745	-0.22802194	-3.4686314	-3.5029824	0.016419282	-3.5047423	0.016425974	0.027212009	-3.1775222	a248bdd	2x2_2C_8b_C2v_L	9.44	validity_data_2022.py	0.18532609	1.0490225	-1.5521819	-0.14652593	1.5525961	0.14655571	0.18471634	-2.0587004	2024-08-13@13:59	1.9139	1	0.273	v2.7.1	
NY	11	2.7745	-0.22891576	-3.4778791	-3.5140162	0.015073181	-3.5139902	0.01507581	0.025888508	-3.1874056	a248bdd	2x2_2C_8b_C2v_L	9.45	validity_data_2022.py	0.18486413	1.0501526	-1.553441	-0.14640899	1.5534068	0.14640108	0.18459085	-2.0597068	2024-08-13@14:00	1.9139	1	0.273	v2.7.1	
NY	11	2.7745	-0.23077449	-3.4882042	-3.5248234	0.013872401	-3.5249958	0.013876922	0.024616309	-3.1976652	a248bdd	2x2_2C_8b_C2v_L	9.46	validity_data_2022.py	0.18465244	1.051421	-1.5546683	-0.14578951	1.5547316	0.14578193	0.18384235	-2.0608524	2024-08-13@14:01	1.9139	1	0.273	v2.7.1	
NY	11	2.7745	-0.23324232	-3.5010893	-3.5347265	0.012961658	-3.5369893	0.012933707	0.023615614	-3.2081322	a248bdd	2x2_2C_8b_C2v_L	9.47	validity_data_2022.py	0.18454192	1.0529521	-1.5558555	-0.14526488	1.5562099	0.14528035	0.18324614	-2.0620858	2024-08-13@14:01	1.9139	1	0.273	v2.7.1	
NY	11	2.7745	-0.23348276	-3.5084518	-3.5460536	0.011618064	-3.5468277	0.011608896	0.022157928	-3.2177252	a248bdd	2x2_2C_8b_C2v_L	9.48	validity_data_2022.py	0.18374792	1.053946	-1.5569808	-0.14500997	1.557126	0.14502047	0.1829332	-2.0628406	2024-08-13@14:02	1.9139	1	0.273	v2.7.1	
NY	11	2.7745	-0.23790005	-3.5285883	-3.5570231	0.010410866	-3.5573359	0.01041606	0.020863321	-3.2278705	a248bdd	2x2_2C_8b_C2v_L	9.49	validity_data_2022.py	0.18454536	1.0560039	-1.5582369	-0.14418031	1.5582798	0.14416079	0.18186643	-2.0639263	2024-08-13@14:03	1.9139	1	0.273	v2.7.1	
NY	11	2.7745	-0.24015129	-3.5360618	-3.5678061	0.0098967696	-3.5674943	0.0099121669	0.020194162	-3.2374773	a248bdd	2x2_2C_8b_C2v_L	9.5	validity_data_2022.py	0.18382614	1.0568795	-1.5593502	-0.14384513	1.5593097	0.14385067	0.18156498	-2.0647084	2024-08-13@14:03	1.9139	1	0.273	v2.7.1	
YY	11	2.7745	0.032909422	-2.0769017	-2.8757434	0.28627562	-2.8753791	0.28712234	0.32005452	-2.3399619	a248bdd	2x2_2C_8b_C2v_L	8	validity_data_2022.py	0.14731977	0.94069509	-1.5691505	-0.28143822	1.5689145	0.28180228	0.3887335	-2.0929225	2024-08-13@14:04	1.9139	1	0.273	v2.7.1	
