model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6.2982879	10	3.0428	-0.20025423	-3.1159276	-3.2475623	0.039057649	-3.2477639	0.0390552	0.040655564	-2.9941517	9.68	0.19667911	1.0434163	-1.558319	-0.1605324	1.5583848	0.16053288	-0.2022732	-2.0862706	2.0089	1	0.226	1.2251477	1.6500036	-0.6840169	-0.27968	0.1121749	0.28918033	0.19017836	1.9250933	1.6496923	0.12475511	1.6496475	0.12472324	0.0038675422	1.2660577	1.2664962	-1.6886904	-0.64015037	1.9923106	0.93835748	-1.9925518	-0.93817213	0.21093282	3.3484822	0.050426078	0.16429697	0.072591939	0.31792931	0.12409419	0.3179588	0.12406697	0.0038710447	0.46052477	0.057625966	5.2533959	1.7438523	3.3426266	5.031456	3.3426829	5.0312811	3.9437558	1.6188097	-72.543709	R0:N12:S0:1	-53.0976	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:47
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	7.3726159	15	3.0428	-0.0050854384	-2.990493	-3.526801	0.056097706	-3.5251915	0.056126837	0.098540719	-3.1730954	9.68	-0.12399732	1.055005	-1.6415664	0.17090107	1.6412263	-0.17098966	0.24446798	-2.188001	2.0089	1	0.226	1.2541998	1.6158708	-0.58315038	-0.20597406	0.082851143	0.11370354	0.13155672	1.9451302	1.7696897	0.26613784	1.7698574	0.26799027	0.012933254	1.5208187	1.0789715	1.1493412	-0.68699395	1.6535458	-1.0476859	-1.652218	1.0529763	-0.2757721	2.5348941	0.025204296	0.11798185	0.053818418	0.20703637	0.2497748	0.20688325	0.25105645	0.013109087	0.35597256	0.034766325	4.9539214	2.8365641	3.5721667	4.7274813	3.5693449	4.7294099	3.7048254	3.2261131	-70.314251	R0:N12:S0:1	-53.0976	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:48
2x2_2C_8b_C2v_L	6.3128435	10	3.0428	-0.2058008	-3.1277558	-3.2495771	0.037961987	-3.2498948	0.03796964	0.039527271	-2.9965946	9.69	0.1974823	1.0441255	-1.5576431	-0.15994299	1.5577028	0.15994372	-0.2009847	-2.0849832	2.0089	1	0.226	1.2255173	1.6507253	-0.68251926	-0.27889039	0.11185993	0.28955931	0.19112008	1.9250336	1.6504384	0.12246219	1.6504768	0.12248732	0.0038018423	1.266082	1.2670245	-1.6934755	-0.64082487	1.9892904	0.93144796	-1.9891749	-0.93157554	0.20946618	3.3485311	0.050464205	0.16498392	0.072636566	0.31761223	0.12183115	0.31758225	0.12185347	0.0038051126	0.46054731	0.057613502	5.245816	1.7440693	3.346859	5.0337194	3.3468257	5.0337387	3.9447323	1.6184163	-72.62184	R0:N12:S0:1	-53.1776	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:48
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6.6542831	12	3.0428	-0.046671838	-2.866925	-3.4822836	0.11351248	-3.4827138	0.11383402	0.14747205	-3.2022998	9.68	0.1396854	1.028836	-1.6301251	0.18500925	1.6302604	-0.18512831	0.25429811	-2.1833355	2.0089	1	0.226	1.2380211	1.6201173	-0.66330629	-0.23845644	0.097416328	0.1956561	0.13287656	1.9352215	1.7252959	0.17931767	1.7253214	0.17932733	0.0087908744	1.4357208	1.169532	-1.3055925	-0.67190276	1.8369229	-1.0266957	-1.8368575	1.0268614	-0.26407548	2.9294741	0.039085171	0.1195153	0.063480284	0.24806339	0.17526313	0.24804533	0.17527038	0.0088770778	0.40461512	0.046716456	5.3080868	2.2417442	3.3895424	4.7640712	3.3895582	4.763989	3.7700836	2.5091966	-71.725285	R0:N12:S0:1	-53.0976	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:49
2x2_2C_8b_C2v_L	6.3306993	10	3.0428	-0.21236337	-3.1400155	-3.2558648	0.035896803	-3.2561376	0.035887904	0.038377437	-3.000112	9.7	0.19808326	1.045099	-1.5581327	-0.15874233	1.5581962	0.15872805	-0.19896118	-2.0846242	2.0089	1	0.226	1.2259633	1.6516038	-0.68066313	-0.2779379	0.11147802	0.28990414	0.19214157	1.9249273	1.6516019	0.1198814	1.6515748	0.11984689	0.0037073029	1.2661963	1.2675306	-1.6983526	-0.64165217	1.9851445	0.92331858	-1.9853121	-0.92314002	0.20716453	3.3485965	0.050496976	0.16572164	0.072722279	0.31699066	0.11927488	0.31700829	0.11924341	0.0037103192	0.46054445	0.057589149	5.2377917	1.7442808	3.3517755	5.0362978	3.351847	5.0361577	3.9455367	1.6179328	-72.72277	R0:N12:S0:1	-53.2576	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:50
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6.5031172	11	3.0428	-0.13542432	-3.0801836	-3.3485993	0.049692238	-3.3502814	0.049469969	0.059004723	-3.0775186	9.68	-0.17727065	1.0424187	-1.5878344	-0.16545486	1.588193	0.16543029	0.21608011	-2.1260302	2.0089	1	0.226	1.2324504	1.6371686	-0.67063937	-0.2587247	0.10432684	0.23619619	0.18199347	1.9278322	1.6881389	0.15636943	1.688238	0.15655099	0.0051234433	1.3515308	1.2110557	1.5870921	-0.67924205	1.9250234	0.99317376	-1.9248634	-0.99373349	-0.22237939	3.1480199	0.044600643	0.15752263	0.070096195	0.28123849	0.15435683	0.28114876	0.1545242	0.0051420687	0.43554993	0.052283377	5.1689515	2.0234683	3.3440843	4.8787125	3.3438307	4.8786596	3.8378643	2.0692679	-72.087314	R0:N12:S0:1	-53.0976	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:50
2x2_2C_8b_C2v_L	7.3922096	15	3.0428	-0.0053950415	-2.9948786	-3.5335296	0.055346065	-3.5314547	0.055365332	0.097076242	-3.1796184	9.69	-0.12383785	1.055088	-1.6418194	0.17030554	1.6413666	-0.17037295	0.24316984	-2.1878116	2.0089	1	0.226	1.2547481	1.616484	-0.58138857	-0.20453167	0.082325417	0.11381448	0.12996925	1.9454362	1.7720603	0.26130722	1.772193	0.26292497	0.01280078	1.5248002	1.079627	1.143803	-0.68590616	1.6455585	-1.0420641	-1.6443547	1.0467615	-0.27465512	2.526063	0.025226199	0.11672149	0.053530879	0.20522954	0.24539151	0.20510631	0.24651473	0.01297579	0.35437265	0.034638786	4.9548835	2.8371504	3.5746007	4.7228429	3.5720463	4.7246117	3.7063029	3.2372687	-70.397771	R0:N12:S0:1	-53.1776	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:51
