GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	9.5	3.0428	-0.30019441	-3.2801875	-3.3421119	0.017336914	-3.3429261	0.017377114	0.027314489	-3.1060677	a248bdd	2x2_2C_8b_C2v_L	9.94	validity_data_2022.py	0.1904541	1.0577862	-1.5471912	-0.1402482	1.5473917	-0.14024494	-0.1785773	-2.0642146	2024-08-13@13:36	2.0089	1	0.226	v2.7.1	
NY	9.5	3.0428	-0.22899259	-3.0806626	-3.1835538	0.033865847	-3.1843742	0.033415197	0.038015982	-2.9393025	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	-0.19924391	1.0389904	-1.5401614	-0.15837636	1.5402364	-0.15824459	0.19846901	-2.062912	2024-08-13@13:37	2.0089	1	0.226	v2.7.1	
NY	9.5	3.0428	-0.30189823	-3.2817795	-3.3485385	0.017870634	-3.3469348	0.017890039	0.027821842	-3.1127634	a248bdd	2x2_2C_8b_C2v_L	9.95	validity_data_2022.py	0.19015348	1.0575456	-1.5474169	-0.13977371	1.5470968	-0.13976872	-0.17809803	-2.0641194	2024-08-13@13:37	2.0089	1	0.226	v2.7.1	
NY	9.5	3.0428	-0.23156472	-3.0903946	-3.1888553	0.033728313	-3.1888191	0.03370407	0.037849844	-2.9456095	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	-0.19963787	1.0397899	-1.5401926	-0.15796658	1.5401842	-0.15795048	0.19807781	-2.0627191	2024-08-13@13:38	2.0089	1	0.226	v2.7.1	
NY	9.5	3.0428	-0.30540523	-3.2953373	-3.3548916	0.017808456	-3.3561733	0.017786123	0.027926745	-3.1211554	a248bdd	2x2_2C_8b_C2v_L	9.96	validity_data_2022.py	0.18983285	1.0590645	-1.5477499	-0.13851648	1.5480292	-0.1385309	-0.17673616	-2.0647564	2024-08-13@13:39	2.0089	1	0.226	v2.7.1	
NY	9.5	3.0428	-0.23804585	-3.1030702	-3.1948766	0.032297135	-3.194823	0.032337692	0.037752314	-2.9512028	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	-0.20003365	1.0409705	-1.5406452	-0.15694731	1.5406554	-0.15697419	0.19712002	-2.0630433	2024-08-13@13:39	2.0089	1	0.226	v2.7.1	
NY	9.5	3.0428	-0.3052971	-3.2991002	-3.3619893	0.017067628	-3.3620577	0.017069701	0.027204133	-3.126801	a248bdd	2x2_2C_8b_C2v_L	9.97	validity_data_2022.py	0.18854356	1.0595701	-1.5481979	-0.13793593	1.548217	-0.13791885	-0.17593035	-2.0645557	2024-08-13@13:40	2.0089	1	0.226	v2.7.1	
NY	9.5	3.0428	-0.24198144	-3.1108891	-3.1985876	0.030867413	-3.198711	0.0308862	0.037486248	-2.9564172	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	-0.19992116	1.0414762	-1.5403995	-0.15623985	1.5404225	-0.15624785	0.19653382	-2.0629709	2024-08-13@13:41	2.0089	1	0.226	v2.7.1	
NY	9.5	3.0428	-0.30896895	-3.3069882	-3.3692941	0.01775512	-3.369068	0.017776116	0.028049574	-3.1343859	a248bdd	2x2_2C_8b_C2v_L	9.98	validity_data_2022.py	0.18827155	1.0601208	-1.5486247	-0.13701439	1.5485889	-0.13702016	-0.17506941	-2.0648086	2024-08-13@13:41	2.0089	1	0.226	v2.7.1	
NY	9.5	3.0428	-0.24550378	-3.1194682	-3.2061146	0.030706144	-3.2056414	0.030697904	0.037391772	-2.9636653	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	-0.20005001	1.0422738	-1.541109	-0.15561188	1.540982	-0.15558711	0.19587616	-2.0632998	2024-08-13@13:42	2.0089	1	0.226	v2.7.1	
