GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	11	3.0428	-0.13542432	-3.0801836	-3.3485993	0.049692238	-3.3502814	0.049469969	0.059004723	-3.0775186	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	-0.17727065	1.0424187	-1.5878344	-0.16545486	1.588193	0.16543029	0.21608011	-2.1260302	2024-08-13@13:37	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.14686342	-3.1153711	-3.3508444	0.047151079	-3.3509793	0.047152879	0.054683613	-3.078839	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	-0.18131541	1.045447	-1.5872641	-0.16421766	1.5873152	0.16423811	0.21297328	-2.1241811	2024-08-13@13:38	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.15387228	-3.1355775	-3.3531885	0.042959872	-3.3535821	0.042943669	0.048979791	-3.0771548	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	-0.18269174	1.0467832	-1.5862585	-0.16262871	1.586357	0.16261133	0.20857558	-2.1211989	2024-08-13@13:39	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.16224674	-3.1658028	-3.3583793	0.041621866	-3.358697	0.041683981	0.04713012	-3.0817986	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	-0.18551616	1.0496686	-1.586542	-0.161737	1.5866207	0.16177191	0.20687897	-2.1207728	2024-08-13@13:39	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.16834579	-3.1804811	-3.3623547	0.038723404	-3.3610961	0.038682098	0.043691475	-3.0823874	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	-0.18635557	1.0505524	-1.5861229	-0.16064382	1.5858259	0.16060127	0.20386928	-2.1188335	2024-08-13@13:40	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.17442404	-3.2025397	-3.3682482	0.038078772	-3.3684373	0.03810297	0.042940306	-3.089294	a248bdd	2x2_2C_8b_C2v_L	9.73	validity_data_2022.py	-0.18826731	1.0527462	-1.5866521	-0.15991372	1.5867013	0.15994089	0.20286444	-2.1192573	2024-08-13@13:41	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.18182338	-3.2232269	-3.3705891	0.035896157	-3.3712775	0.035921936	0.040699378	-3.0911142	a248bdd	2x2_2C_8b_C2v_L	9.74	validity_data_2022.py	-0.18957565	1.0544101	-1.5860905	-0.15911494	1.5862427	0.15912721	0.20073403	-2.1179884	2024-08-13@13:42	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.18546057	-3.2394233	-3.3787219	0.035044744	-3.3784176	0.035053911	0.040240295	-3.0984482	a248bdd	2x2_2C_8b_C2v_L	9.75	validity_data_2022.py	-0.19049173	1.0558498	-1.5868523	-0.15841602	1.586805	0.15841812	0.19977252	-2.1184201	2024-08-13@13:42	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.19229819	-3.2578919	-3.3845749	0.034095299	-3.3836737	0.034070152	0.039296167	-3.102867	a248bdd	2x2_2C_8b_C2v_L	9.76	validity_data_2022.py	-0.19195764	1.0575824	-1.5873963	-0.15781566	1.5871818	0.15778951	0.19864573	-2.1181684	2024-08-13@13:43	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.19589709	-3.2664437	-3.3905455	0.032688432	-3.3885144	0.032633984	0.03861421	-3.1077864	a248bdd	2x2_2C_8b_C2v_L	9.77	validity_data_2022.py	-0.19200496	1.0580947	-1.5876158	-0.15727558	1.5871726	0.15724325	0.19763078	-2.117951	2024-08-13@13:44	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.20073002	-3.2910917	-3.3982524	0.032576996	-3.3988369	0.032563417	0.038369434	-3.1171714	a248bdd	2x2_2C_8b_C2v_L	9.78	validity_data_2022.py	-0.19370717	1.0608268	-1.5885664	-0.15652806	1.5886719	0.15651471	0.19689381	-2.1190701	2024-08-13@13:44	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.20468289	-3.2962643	-3.4029062	0.031044332	-3.4034896	0.031036484	0.037815071	-3.1213187	a248bdd	2x2_2C_8b_C2v_L	9.79	validity_data_2022.py	-0.19343129	1.0609632	-1.5885282	-0.1561638	1.588649	0.1561641	0.19616124	-2.1187171	2024-08-13@13:45	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.21126055	-3.3192265	-3.4097662	0.030422969	-3.4107379	0.030428868	0.037379132	-3.1283428	a248bdd	2x2_2C_8b_C2v_L	9.8	validity_data_2022.py	-0.19500973	1.0633138	-1.5893269	-0.15560398	1.5895263	0.15561255	0.19543943	-2.1193225	2024-08-13@13:46	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.21461493	-3.3303452	-3.4176954	0.029575456	-3.4179788	0.029570857	0.03708441	-3.1354181	a248bdd	2x2_2C_8b_C2v_L	9.81	validity_data_2022.py	-0.19523375	1.0643587	-1.5900616	-0.15510984	1.5901216	0.15512186	0.1948631	-2.1197337	2024-08-13@13:47	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.2193768	-3.34578	-3.4256998	0.028907166	-3.4265065	0.028908689	0.036746941	-3.1431939	a248bdd	2x2_2C_8b_C2v_L	9.82	validity_data_2022.py	-0.19612812	1.0657978	-1.5909442	-0.15454386	1.591113	0.15454282	0.19422875	-2.120428	2024-08-13@13:47	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.22233948	-3.3533927	-3.4316231	0.027684456	-3.4321142	0.027715414	0.036478351	-3.1491108	a248bdd	2x2_2C_8b_C2v_L	9.83	validity_data_2022.py	-0.19564209	1.0665622	-1.5912304	-0.15443217	1.5913439	0.15445278	0.19420024	-2.1206181	2024-08-13@13:48	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.22752431	-3.37396	-3.4408485	0.027333644	-3.4405448	0.027289796	0.036005604	-3.1588488	a248bdd	2x2_2C_8b_C2v_L	9.84	validity_data_2022.py	-0.19702072	1.0685804	-1.592377	-0.153587	1.5922621	0.15359144	0.19320555	-2.1217565	2024-08-13@13:49	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.23045242	-3.3809213	-3.4482483	0.026264953	-3.447845	0.026245242	0.035587017	-3.1658977	a248bdd	2x2_2C_8b_C2v_L	9.85	validity_data_2022.py	-0.19668668	1.0692384	-1.5929843	-0.15339105	1.5929088	0.15338988	0.19310446	-2.1221789	2024-08-13@13:50	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.23488363	-3.3995307	-3.45726	0.025595813	-3.45647	0.025586406	0.035096905	-3.1747784	a248bdd	2x2_2C_8b_C2v_L	9.86	validity_data_2022.py	-0.19749663	1.071212	-1.5940455	-0.15274225	1.5938942	0.15273202	0.19240634	-2.1231554	2024-08-13@13:50	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.2364795	-3.4025548	-3.4643396	0.024300401	-3.4651334	0.024314553	0.034475712	-3.1816267	a248bdd	2x2_2C_8b_C2v_L	9.87	validity_data_2022.py	-0.19651177	1.0716816	-1.594641	-0.15280537	1.5947783	0.15281882	0.19266814	-2.1235518	2024-08-13@13:51	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.24167385	-3.421859	-3.4741463	0.023542314	-3.4738298	0.023544956	0.033825065	-3.1904532	a248bdd	2x2_2C_8b_C2v_L	9.88	validity_data_2022.py	-0.19755555	1.0735762	-1.5958723	-0.15221673	1.5957965	0.15222177	0.19200838	-2.1244917	2024-08-13@13:52	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.24442388	-3.4267774	-3.4819069	0.022814015	-3.4843393	0.022828353	0.033108574	-3.1996792	a248bdd	2x2_2C_8b_C2v_L	9.89	validity_data_2022.py	-0.19732193	1.0739361	-1.5964313	-0.15152809	1.5969636	0.15156856	0.19126021	-2.125262	2024-08-13@13:52	2.0089	1	0.226	v2.7.1	
NY	11	3.0428	-0.24782183	-3.4464565	-3.4915495	0.021619379	-3.4919827	0.02162346	0.032184737	-3.2078972	a248bdd	2x2_2C_8b_C2v_L	9.9	validity_data_2022.py	-0.19764385	1.0762526	-1.5976133	-0.15138581	1.5977199	0.15140183	0.19117291	-2.1260712	2024-08-13@13:53	2.0089	1	0.226	v2.7.1	
