GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	11	3.0428	0.88599731	-2.1540944	-3.2265666	0.92620199	-3.2266433	0.92200058	1.0149987	-3.1164683	a248bdd	2x2_2C_8b_C2v_L	9.94	validity_data_2022.py	1.6459621e-06	0.95616507	-1.5665317	-6.7405636e-07	1.5665488	-3.6958402e-06	-1.633858e-06	-2.1193407	2024-08-13@14:04	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.93629737	-2.1662766	-3.2322445	0.96715862	-3.2318412	0.97382151	0.99623297	-3.1219724	a248bdd	2x2_2C_8b_C2v_L	9.95	validity_data_2022.py	-9.1004169e-06	0.95826421	-1.5675191	-5.7715865e-05	1.5674184	2.3288759e-05	4.7754195e-05	-2.1197949	2024-08-13@14:05	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	1.1048494	-2.1776437	-3.2384206	1.1097568	-3.2384182	1.041434	0.85202435	-3.1280054	a248bdd	2x2_2C_8b_C2v_L	9.96	validity_data_2022.py	2.2350921e-06	0.96000287	-1.5683836	-3.9232275e-07	1.5683837	-1.2128483e-06	1.6317749e-06	-2.1202033	2024-08-13@14:05	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	1.4213194	-2.1917791	-3.2455737	1.3711073	-3.245628	1.1643292	0.57935627	-3.1344375	a248bdd	2x2_2C_8b_C2v_L	9.97	validity_data_2022.py	2.2214808e-07	0.96212361	-1.5694402	1.2613327e-07	1.5694501	-2.1113347e-07	-1.1869062e-06	-2.1207548	2024-08-13@14:05	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.44962097	-4.1685894	-4.8821605	0.72421634	-4.8775799	0.71923193	0.874573	-4.4921909	a248bdd	2x2_2C_8b_C2v_L	11.0	validity_data_2022.py	-0.069964276	1.1356552	-1.7220496	-0.14840442	1.7211381	-0.14764192	0.22032821	-2.2466297	2024-08-13@14:06	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.44019724	-4.148884	-4.8661586	0.72451684	-4.8641407	0.72023466	0.87873051	-4.4803107	a248bdd	2x2_2C_8b_C2v_L	10.99	validity_data_2022.py	-0.068130211	1.1340635	-1.7206843	-0.14688831	1.7202576	-0.14635209	0.21911133	-2.245906	2024-08-13@14:06	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.43096888	-4.1276567	-4.8444237	0.71494925	-4.8450862	0.71719177	0.87930647	-4.4660461	a248bdd	2x2_2C_8b_C2v_L	10.98	validity_data_2022.py	-0.066101986	1.1323653	-1.7181929	-0.14396177	1.7183471	-0.14420684	0.2170269	-2.2445693	2024-08-13@14:07	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.42310063	-4.1089623	-4.8252681	0.70944715	-4.8245095	0.71186409	0.87847425	-4.4502021	a248bdd	2x2_2C_8b_C2v_L	10.97	validity_data_2022.py	-0.064360636	1.1310195	-1.7162055	-0.14150102	1.7161234	-0.14179453	0.21461716	-2.2427883	2024-08-13@14:07	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.41548589	-4.0936243	-4.8096402	0.7104604	-4.8066141	0.70491885	0.87108547	-4.43421	a248bdd	2x2_2C_8b_C2v_L	10.96	validity_data_2022.py	-0.062918165	1.1300987	-1.7149843	-0.14017961	1.7143461	-0.13945575	0.21149389	-2.2408239	2024-08-13@14:08	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.40647372	-4.0713221	-4.7928479	0.70452297	-4.7918595	0.7020023	0.86950746	-4.4206664	a248bdd	2x2_2C_8b_C2v_L	10.95	validity_data_2022.py	-0.061054294	1.1282007	-1.7134152	-0.13811092	1.7131958	-0.13782013	0.20964407	-2.2396394	2024-08-13@14:08	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.40157491	-4.057883	-4.7712961	0.6945634	-4.7724015	0.69596043	0.86865932	-4.4068155	a248bdd	2x2_2C_8b_C2v_L	10.94	validity_data_2022.py	-0.059850671	1.1275943	-1.7109277	-0.13526141	1.7111421	-0.13542585	0.20744509	-2.2383387	2024-08-13@14:08	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.39172117	-4.0370333	-4.7544363	0.68946981	-4.7537136	0.68751082	0.86740193	-4.3927377	a248bdd	2x2_2C_8b_C2v_L	10.93	validity_data_2022.py	-0.057863603	1.1259499	-1.7094373	-0.13326492	1.7092272	-0.13289102	0.20531489	-2.2370236	2024-08-13@14:09	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.38175675	-4.0197114	-4.7384612	0.68592368	-4.7379282	0.68493512	0.86304622	-4.3772622	a248bdd	2x2_2C_8b_C2v_L	10.92	validity_data_2022.py	-0.056142506	1.1246917	-1.7079984	-0.13127425	1.7079034	-0.13115147	0.2026382	-2.2352301	2024-08-13@14:09	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.37350893	-4.0021868	-4.7196507	0.6787973	-4.7198229	0.67759486	0.85733619	-4.362316	a248bdd	2x2_2C_8b_C2v_L	10.91	validity_data_2022.py	-0.054586039	1.1234845	-1.7060765	-0.12898962	1.7060571	-0.12885352	0.19997079	-2.2336026	2024-08-13@14:10	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.36622521	-3.9842161	-4.6980486	0.66872763	-4.6987874	0.66732655	0.85239778	-4.3477471	a248bdd	2x2_2C_8b_C2v_L	10.9	validity_data_2022.py	-0.053150276	1.1222496	-1.7035996	-0.12620758	1.7037773	-0.12608781	0.19730596	-2.2321116	2024-08-13@14:10	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.35488529	-3.9654671	-4.6836955	0.66343351	-4.683728	0.66356545	0.85362953	-4.3346247	a248bdd	2x2_2C_8b_C2v_L	10.89	validity_data_2022.py	-0.051087563	1.1208296	-1.7025114	-0.12417941	1.7025141	-0.12418798	0.19556865	-2.2310406	2024-08-13@14:10	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.34276966	-3.9481646	-4.6690738	0.66197258	-4.6673667	0.65807873	0.84861291	-4.3206027	a248bdd	2x2_2C_8b_C2v_L	10.88	validity_data_2022.py	-0.049269551	1.119588	-1.7013959	-0.12271041	1.7010579	-0.12221597	0.19310825	-2.2296431	2024-08-13@14:11	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.33401894	-3.9308491	-4.6536947	0.65487415	-4.6496028	0.64994077	0.84078858	-4.3050407	a248bdd	2x2_2C_8b_C2v_L	10.87	validity_data_2022.py	-0.047669663	1.1183921	-1.7001167	-0.12059675	1.6993184	-0.11989587	0.19011332	-2.2278217	2024-08-13@14:11	2.0089	1	0.226	v2.7.1	
YY	11	3.0428	0.32210317	-3.9111464	-4.6323313	0.64291946	-4.6312482	0.64084126	0.83631059	-4.2906821	a248bdd	2x2_2C_8b_C2v_L	10.86	validity_data_2022.py	-0.045686468	1.1168699	-1.6976681	-0.11761346	1.6974567	-0.11735296	0.18757314	-2.2263804	2024-08-13@14:12	2.0089	1	0.226	v2.7.1	
