model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	2022-07-29@11:15
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	2022-07-29@11:35
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	2022-07-29@12:22
2x2_2C_8b_C2v_L	4.9447517	0	14	2.4257111	-0.0028381563	-3.2904508	-4.0412835	-0.1113884	-4.0412733	-0.11138705	0.15272722	-3.6824638	9.6933333	-2.0834771e-05	1.0048255e-06	0.011906778	-0.17039323	0.011907151	-0.17039243	1.3927038e-07	-1.5477719e-07	-0.11425315	-1.10123	1.7406511	0.054981465	-1.7406485	-0.054980367	0.23766758	-2.3000025	2.0936111	1	0.20392222	0.01506414	1.2585044	1.6195866	-0.58873022	-0.18785914	0.078037715	0.13397615	0.23690931	1.9413916	1.8046437	1.5755736	1.8046438	1.5755701	0.017354348	1.5627692	1.1061298	0.00022658537	-9.6674816e-07	0.10780974	1.1536328	0.10780909	1.1536405	-2.1431301e-06	-3.097183e-07	1.1593463	0.72435367	-1.5622908	-0.61886972	1.5622881	0.61886622	-0.29123531	2.5281629	0.028969184	0.21456566	0.057108521	0.17881432	0.35339468	0.17881416	0.35339675	0.017475636	0.34227139	0.036699498	3.9771899	5.4223849	5.156057	5.0435307	5.1560574	5.0435327	4.3472368	6.1272867	5.2670909	2.7131886	3.3665675	5.1081667	3.3665621	5.1081748	3.7081171	3.1843577	-75.175286	R0:S0:1	-58.140978	uncorrelated	b7fd39a	v1.0.3	2022-07-29@14:54
2x2_2C_8b_C2v_L	4.9255728	0	14	2.4257111	-0.00208919	-3.2749944	-4.0327572	-0.11265136	-4.0327505	-0.11265011	0.15413867	-3.6751249	9.6822222	-2.5768183e-05	7.6294163e-07	0.011829626	-0.17171551	0.011829884	-0.17171568	3.1474894e-07	-3.5074141e-06	-0.11451672	-1.0994564	1.7400858	0.053961864	-1.7400846	-0.053956634	0.23924679	-2.2998068	2.0936111	1	0.20392222	0.015021927	1.2580026	1.6188121	-0.5906588	-0.18909554	0.07852062	0.13381647	0.24086079	1.9409469	1.8033132	1.5711343	1.8033144	1.5711241	0.017656194	1.5600133	1.1055395	0.00027582425	-2.3880213e-06	0.10893311	1.1629281	0.10893198	1.1629605	-5.907989e-07	4.7556393e-06	1.1668919	0.72620713	-1.5668483	-0.61845874	1.5668396	0.61843447	-0.29309855	2.5346789	0.028939792	0.21767891	0.05751717	0.17986613	0.35632837	0.17986502	0.35633465	0.01778526	0.34357088	0.036795744	3.9985069	5.4190885	5.1556675	5.0415835	5.1556647	5.041576	4.3496491	6.1378008	5.265614	2.7134961	3.3641514	5.1234948	3.3641362	5.1235311	3.7064861	3.1776138	-75.056727	R0:S0:1	-58.052089	uncorrelated	b7fd39a	v1.0.3	2022-07-29@16:34
2x2_2C_8b_C2v_L	5.3083353	0	14	2.5514222	0.001655543	-3.2195419	-3.9722636	-0.11935438	-3.9722656	-0.11935594	0.161552	-3.6088477	9.7066667	-2.5549466e-07	4.2680494e-07	0.011642117	-0.17856596	0.011642153	-0.17856566	-2.7474608e-06	-5.7438363e-06	-0.11626177	-1.0942447	1.7336949	0.05070007	-1.7336953	-0.050701204	0.2476436	-2.2924306	2.0872222	1	0.20784444	0.014931458	1.2551982	1.6156513	-0.60081725	-0.19591305	0.081102501	0.1350406	0.25292617	1.9389547	1.7961665	1.5564178	1.7961658	1.5564198	0.018526372	1.5451263	1.1054793	2.9067429e-06	-5.3092824e-06	0.1147134	1.1975636	0.11471259	1.197546	2.0258077e-05	1.0919255e-05	1.1966942	0.7341193	-1.5914296	-0.61839276	1.5914356	0.61840047	-0.30002923	2.5700142	0.029161859	0.22688953	0.059365633	0.18561856	0.36662896	0.18561917	0.3666289	0.018687573	0.35085126	0.037418622	4.0570818	5.4200133	5.1697812	5.0295843	5.1697815	5.0295888	4.3500875	6.2005429	5.2610649	2.7045359	3.3495457	5.1667948	3.3495558	5.1667821	3.7086643	3.1332411	-74.730443	R0:S0:1	-57.241956	uncorrelated	b7fd39a	v1.0.3	2022-07-29@17:05
2x2_2C_8b_C2v_L	5.2693125	0	14	2.5514222	0.0031801125	-3.1888088	-3.9525136	-0.12170931	-3.9525068	-0.12170822	0.16435075	-3.593646	9.6844444	-1.4734458e-05	4.8699695e-06	0.011282515	-0.18110198	0.011279552	-0.18110096	-1.3716887e-05	8.9782272e-06	-0.11685044	-1.0907004	1.7319529	0.048144471	-1.7319537	-0.048137143	0.25086877	-2.2918266	2.0872222	1	0.20784444	0.014683697	1.2541767	1.6140398	-0.6047237	-0.19836204	0.082070871	0.13470833	0.26137856	1.9379642	1.7933939	1.5477264	1.793393	1.5477244	0.019185602	1.5396159	1.104297	0.00014462367	-1.3226995e-05	0.11689576	1.2149932	0.11690395	1.2149888	7.7005666e-05	-4.5714791e-07	1.211431	0.73828821	-1.6007003	-0.61427216	1.6007066	0.61424376	-0.30383207	2.5827959	0.029100863	0.23346412	0.060274118	0.18779222	0.37243996	0.18779305	0.37244439	0.019369373	0.35329167	0.037604546	4.1015696	5.4129602	5.1701117	5.0237736	5.1701128	5.0237577	4.3547362	6.2216013	5.2578798	2.7055559	3.3449194	5.19682	3.3449291	5.1968258	3.7057197	3.1192396	-74.480163	R0:S0:1	-57.064178	uncorrelated	b7fd39a	v1.0.3	2022-07-29@18:57
2x2_2C_8b_C2v_L	5.612909	0	14	2.6771333	0.0068349146	-3.1185951	-3.875311	-0.13128293	-3.875318	-0.13128158	0.17330218	-3.510998	9.6866667	-3.287661e-05	1.9911363e-06	0.010372505	-0.19006798	0.010371373	-0.19006658	-7.3078056e-07	-6.5274982e-06	-0.11920024	-1.0841121	1.7246448	0.041356324	-1.724647	-0.041350403	0.26137135	-2.2835886	2.0808333	1	0.21176667	0.013748317	1.2503439	1.6092785	-0.61851063	-0.20747072	0.085568654	0.13559838	0.28313178	1.9348996	1.7834456	1.5304509	1.7834449	1.5304544	0.020643491	1.519594	1.1031856	0.00030919989	-1.3778014e-05	0.12436506	1.2582213	0.12436837	1.2582002	1.5230944e-05	1.5562288e-05	1.2536543	0.75080097	-1.6341569	-0.60040154	1.6341652	0.60038024	-0.31317654	2.6286971	0.029261083	0.25089138	0.063101576	0.19569366	0.38488388	0.19569434	0.38488696	0.020904218	0.36227593	0.0383736	4.2031929	5.4071828	5.189596	4.9994807	5.1895971	4.9994709	4.357952	6.303607	5.2467875	2.6989337	3.3288557	5.257847	3.3288731	5.2578316	3.7066816	3.060656	-73.95004	R0:S0:1	-56.076267	uncorrelated	b7fd39a	v1.0.3	2022-07-29@19:36
