model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	ave_e	ave_mu	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	28	12	7	0.092118393	-2.1957602	-2.7381036	0.2489406	-2.7380656	0.2489376	0.29628042	-2.7779187	11.6	-0.0041921435	0.024074744	-0.02596479	0.0093093362	0.025964491	-0.0093093187	0.013099567	-0.040230495	1.3333333	1.6667616	0.00038285688	5.2151348e-07	1.9996546	1.9997251	2.5265332e-06	1.9997251	2.5265255e-06	4.9106915e-06	1.9993579	1.0003796	0.0028761519	-0.074178202	0.066128356	-0.0063154475	-0.066128392	0.0063154376	-0.0088320817	0.10122757	9.5679181e-05	5.2151341e-07	0.00034685431	0.00027637685	2.5265316e-06	0.00027637715	2.5265239e-06	4.9106854e-06	0.00064342394	9.7049587e-05	4.0005695	3.9994244	3.9976389	4.0023569	3.9976388	4.002357	4.0007897	3.9992027	-67.304466	R0:N12:S0:1	-36.8	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.41e-05	 1.94e+00	2022-07-13@15:59
2x2_2C_8b_C2v_L	25.555556	11.388889	6.3888889	0.092118393	-2.1957602	-2.7381036	0.2489406	-2.7380656	0.2489376	0.29628042	-2.7779187	11.4	-0.0041921435	0.024074744	-0.02596479	0.0093093362	0.025964491	-0.0093093187	0.013099567	-0.040230495	1.3333333	1.9971686	0.0005135528	5.4175454e-07	1.999515	1.9996386	2.628625e-06	1.9996386	2.6286168e-06	5.0952231e-06	1.9991556	1.0005112	0.0029284064	-0.088125925	0.07607156	-0.0064321599	-0.07607174	0.0064321497	-0.0089894238	0.11624861	0.00012832597	5.4175446e-07	0.00048434347	0.00036083624	2.6286232e-06	0.00036083795	2.6286151e-06	5.0952166e-06	0.00084361175	0.00012871094	4.0008026	3.9991989	3.9968574	4.0031476	3.9968574	4.0031476	4.0010811	3.9989179	-66.505197	R0:N12:S0:1	-40.088889	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-13@15:59
2x2_2C_8b_C2v_L	23.111111	10.777778	5.7777778	0.092118393	-2.1957602	-2.7381036	0.2489406	-2.7380656	0.2489376	0.29628042	-2.7779187	11.2	-0.0041921435	0.024074744	-0.02596479	0.0093093362	0.025964491	-0.0093093187	0.013099567	-0.040230495	1.3333333	1.9996539	0.00072606117	5.6433307e-07	1.9992637	1.9994986	2.7453326e-06	1.9994986	2.7453242e-06	5.298137e-06	1.9988351	1.0007234	0.0029838783	-0.10852936	0.089525589	-0.0065579744	-0.089526022	0.006557964	-0.0091557354	0.13649912	0.00018139316	5.6433299e-07	0.00073606537	0.00050121326	2.7453308e-06	0.00050121811	2.7453223e-06	5.2981299e-06	0.0011644662	0.00018202176	4.0011932	3.9988054	3.9955778	4.004428	3.9955778	4.004428	4.0015249	3.9984693	-65.706204	R0:N12:S0:1	-43.377778	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-13@16:00
2x2_2C_8b_C2v_L	20.666667	10.166667	5.1666667	0.092118393	-2.1957602	-2.7381036	0.2489406	-2.7380656	0.2489376	0.29628042	-2.7779187	11	-0.0041921435	0.024074744	-0.02596479	0.0093093362	0.025964491	-0.0093093187	0.013099567	-0.040230495	1.3333333	1.9998766	0.0011089441	5.9088185e-07	1.9987529	1.9992597	2.8882649e-06	1.9992597	2.8882563e-06	5.528912e-06	1.9982915	1.0011061	0.0030443046	-0.14121546	0.10873848	-0.0066989976	-0.10873939	0.006698987	-0.0093347016	0.16528297	0.00027695893	5.9088176e-07	0.001246704	0.00074019804	2.8882628e-06	0.00074021044	2.8882542e-06	5.5289043e-06	0.001707807	0.00027767963	4.0019463	3.9980475	3.9932551	4.0067567	3.9932551	4.0067567	4.0022379	3.9977481	-64.907681	R0:N12:S0:1	-46.666667	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-13@16:00
2x2_2C_8b_C2v_L	18.222222	9.5555556	4.5555556	0.092118393	-2.1957602	-2.7381036	0.2489406	-2.7380656	0.2489376	0.29628042	-2.7779187	10.8	-0.0041921435	0.024074744	-0.02596479	0.0093093362	0.025964491	-0.0093093187	0.013099567	-0.040230495	1.3333333	1.9999404	0.0019243019	6.2638226e-07	1.9974465	1.9987997	3.0928196e-06	1.9987997	3.0928115e-06	5.8101987e-06	1.9972561	1.0019213	0.0031148761	-0.20202565	0.13836987	-0.0068735587	-0.13837178	0.0068735483	-0.0095347815	0.20943128	0.00048027817	6.2638216e-07	0.0025518234	0.0011999266	3.0928173e-06	0.0011999598	3.0928091e-06	5.81019e-06	0.0027420003	0.00048101948	4.003712	3.9962591	3.9881953	4.0118388	3.9881953	4.0118388	4.0033522	3.9966092	-64.110082	R0:N12:S0:1	-49.955556	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-13@16:01
2x2_2C_8b_C2v_L	15.777778	8.9444444	3.9444444	0.092118393	-2.1957602	-2.7381036	0.2489406	-2.7380656	0.2489376	0.29628042	-2.7779187	10.6	-0.0041921435	0.024074744	-0.02596479	0.0093093362	0.025964491	-0.0093093187	0.013099567	-0.040230495	1.3333333	1.9999667	0.0043772787	6.9597643e-07	1.9921306	1.997735	3.5354525e-06	1.9977348	3.5354454e-06	6.2096132e-06	1.9948889	1.0043742	0.003221282	-0.35438327	0.18969315	-0.0071713076	-0.18969758	0.0071712981	-0.0097783071	0.2858199	0.0010904879	6.9597629e-07	0.0078535972	0.0022637852	3.5354494e-06	0.0022638908	3.5354423e-06	6.209603e-06	0.0051044859	0.0010912514	4.0099682	3.9897147	3.9720423	4.0281192	3.9720421	4.0281194	4.0037813	3.9960449	-63.314823	R0:N12:S0:1	-53.244444	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-13@16:01
2x2_2C_8b_C2v_L	13.333333	8.3333333	3.3333333	0.092118393	-2.1957602	-2.7381036	0.2489406	-2.7380656	0.2489376	0.29628042	-2.7779187	10.4	-0.0041921435	0.024074744	-0.02596479	0.0093093362	0.025964491	-0.0093093187	0.013099567	-0.040230495	1.3333333	1.9999801	0.036459049	1.5178034e-06	1.8778985	1.994627	8.8166413e-06	1.9946265	8.8164974e-06	6.9860052e-06	1.9870004	1.0364554	0.0040855183	-1.3744537	0.28311601	-0.0098725072	-0.28312912	0.0098724299	-0.0099794064	0.46106004	0.0087677003	1.5178025e-06	0.11732587	0.005366933	8.8166113e-06	0.0053674179	8.8164674e-06	6.9859976e-06	0.012954045	0.0087684057	4.1316036	3.7948467	3.734193	4.2701003	3.7342014	4.2700922	3.9114989	4.0837714	-62.533961	R0:N12:S0:1	-56.533333	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-13@16:02
2x2_2C_8b_C2v_L	10.888889	7.7222222	2.7222222	0.092118393	-2.1957602	-2.7381036	0.2489406	-2.7380656	0.2489376	0.29628042	-2.7779187	10.2	-0.0041921435	0.024074744	-0.02596479	0.0093093362	0.025964491	-0.0093093187	0.013099567	-0.040230495	1.3333333	1.9999926	0.51683591	1.5767507e-05	0.039888091	1.9915203	5.9818771e-05	1.9915157	5.9815249e-05	1.503782e-05	1.9096083	1.5168293	0.020603179	-0.97568336	0.18599716	-0.037729583	-0.186074	0.037727556	-0.010220909	1.4049269	0.0087803626	1.5767352e-05	0.03885579	0.0086949181	5.9816744e-05	0.0086996667	5.9813222e-05	1.5038023e-05	0.087715075	0.0087820484	7.7892816	7.341514	1.1579714	6.9718937	1.1583219	6.9716036	2.5354326	5.1962817	-62.310917	R0:N12:S0:1	-59.822222	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-13@16:03
2x2_2C_8b_C2v_L	8.4444444	7.1111111	2.1111111	0.092118393	-2.1957602	-2.7381036	0.2489406	-2.7380656	0.2489376	0.29628042	-2.7779187	10	-0.0041921435	0.024074744	-0.02596479	0.0093093362	0.025964491	-0.0093093187	0.013099567	-0.040230495	1.3333333	1.9999995	0.95397448	1.535312e-05	0.0091965585	1.1468019	6.5653286e-05	1.027835	6.5237371e-05	0.00013248945	1.9999932	1.9539737	0.021992605	-0.53622595	1.0575853	-0.044632405	-1.19965	0.044366945	-0.064742848	7.4433777e-05	0.010526079	1.5352978e-05	0.0091436732	0.90377961	6.5650737e-05	0.9145086	6.523486e-05	0.00013247889	1.0585773e-05	0.010526651	7.9633295	7.8401783	3.8233242	7.6708726	4.1658734	7.6285283	7.9973651	0.0009875579	-62.627243	R0:N12:S0:1	-63.111111	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-13@16:03
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118393	-2.1957602	-2.7381036	0.2489406	-2.7380656	0.2489376	0.29628042	-2.7779187	9.8	-0.0041921435	0.024074744	-0.02596479	0.0093093362	0.025964491	-0.0093093187	0.013099567	-0.040230495	1.3333333	2	0.99486289	1.2145871e-05	0.0037623558	1.9157014	5.4905398e-05	0.1008586	5.4317136e-05	0.00010603078	1.9999994	1.9948627	0.019686479	-0.34637718	0.031265402	-0.041882228	-0.69321467	0.041505355	-0.058200589	1.5342276e-05	0.0012728357	1.2145784e-05	0.0037536268	0.16078155	5.4903615e-05	0.17581266	5.4315397e-05	0.00010602414	9.4435229e-07	0.0012729637	7.9847432	7.93436	0.35508462	7.9961462	7.4098545	7.9358035	7.9981777	0.00046362332	-63.446538	R0:N12:S0:1	-66.4	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-13@16:04
