# (0, 0)	(0.015625, 0)	(0.03125, 0)	(0.046875, 0)	(0.0625, 0)	(0.078125, 0)	(0.09375, 0)	(0.10938, 0)	(0.125, 0)	(0.14062, 0)	(0.15625, 0)	(0.17188, 0)	(0.1875, 0)	(0.20312, 0)	(0.21875, 0)	(0.23438, 0)	(0.25, 0)	(0.26562, 0)	(0.28125, 0)	(0.29688, 0)	(0.3125, 0)	(0.32812, 0)	(0.34375, 0)	(0.35938, 0)	(0.375, 0)	(0.39062, 0)	(0.40625, 0)	(0.42188, 0)	(0.4375, 0)	(0.45312, 0)	(0.46875, 0)	(0.48438, 0)	(0.5, 0)	(0.5, 0.015625)	(0.5, 0.03125)	(0.5, 0.046875)	(0.5, 0.0625)	(0.5, 0.078125)	(0.5, 0.09375)	(0.5, 0.10938)	(0.5, 0.125)	(0.5, 0.14062)	(0.5, 0.15625)	(0.5, 0.17188)	(0.5, 0.1875)	(0.5, 0.20312)	(0.5, 0.21875)	(0.5, 0.23438)	(0.5, 0.25)	(0.5, 0.26562)	(0.5, 0.28125)	(0.5, 0.29688)	(0.5, 0.3125)	(0.5, 0.32812)	(0.5, 0.34375)	(0.5, 0.35938)	(0.5, 0.375)	(0.5, 0.39062)	(0.5, 0.40625)	(0.5, 0.42188)	(0.5, 0.4375)	(0.5, 0.45312)	(0.5, 0.46875)	(0.5, 0.48438)	(0.5, 0.5)	(0.48438, 0.48438)	(0.46875, 0.46875)	(0.45312, 0.45312)	(0.4375, 0.4375)	(0.42188, 0.42188)	(0.40625, 0.40625)	(0.39062, 0.39062)	(0.375, 0.375)	(0.35938, 0.35938)	(0.34375, 0.34375)	(0.32812, 0.32812)	(0.3125, 0.3125)	(0.29688, 0.29688)	(0.28125, 0.28125)	(0.26562, 0.26562)	(0.25, 0.25)	(0.23438, 0.23438)	(0.21875, 0.21875)	(0.20312, 0.20312)	(0.1875, 0.1875)	(0.17188, 0.17188)	(0.15625, 0.15625)	(0.14062, 0.14062)	(0.125, 0.125)	(0.10938, 0.10938)	(0.09375, 0.09375)	(0.078125, 0.078125)	(0.0625, 0.0625)	(0.046875, 0.046875)	(0.03125, 0.03125)	(0.015625, 0.015625)	(0, 0)	
# nfreq = 2401, wmin=-15+0.05j, wmax=15+0.05j
0.157798	0.159002	0.162383	0.167283	0.172776	0.177906	0.181956	0.184618	0.185993	0.186464	0.186515	0.186613	0.187134	0.18835	0.190441	0.193507	0.19758	0.202622	0.20851	0.215007	0.221723	0.228054	0.233144	0.235877	0.23497	0.229232	0.217995	0.201612	0.181758	0.161263	0.143475	0.131427	0.127172	0.12729	0.127645	0.128241	0.12908	0.130169	0.131512	0.133112	0.134971	0.13708	0.139423	0.141972	0.144681	0.147493	0.150338	0.153137	0.155812	0.158293	0.160522	0.162465	0.164108	0.165457	0.166537	0.167385	0.168042	0.168547	0.168936	0.169236	0.169467	0.169639	0.169761	0.169833	0.169857	0.169852	0.170025	0.170818	0.172613	0.175444	0.17896	0.18264	0.18602	0.188778	0.190699	0.19162	0.191409	0.190012	0.18754	0.184331	0.18094	0.178009	0.176093	0.175543	0.176482	0.178849	0.182429	0.186816	0.191335	0.194944	0.196282	0.194035	0.187683	0.178234	0.168197	0.160609	0.157798
0.143126	0.143687	0.145205	0.147247	0.149276	0.150843	0.15173	0.15197	0.151776	0.151449	0.151281	0.151521	0.152354	0.153908	0.156266	0.159472	0.163536	0.168431	0.174079	0.180332	0.18694	0.193512	0.199475	0.204049	0.206272	0.205121	0.19978	0.190033	0.176662	0.161608	0.147676	0.137817	0.134257	0.134339	0.134588	0.135	0.135575	0.13631	0.137202	0.138247	0.139438	0.140765	0.142213	0.14376	0.145376	0.147023	0.148658	0.150234	0.151707	0.153039	0.154204	0.155188	0.155993	0.156635	0.157136	0.157526	0.157833	0.158083	0.158294	0.158475	0.158632	0.158761	0.15886	0.158922	0.158943	0.158918	0.159002	0.159544	0.160796	0.162725	0.165049	0.167406	0.169488	0.171067	0.171967	0.172031	0.171118	0.169154	0.166199	0.16251	0.158522	0.154758	0.151684	0.149616	0.148697	0.148933	0.150228	0.152386	0.155073	0.157758	0.159689	0.160009	0.158087	0.154025	0.14896	0.144756	0.143126
0.120741	0.120961	0.121536	0.122255	0.122882	0.123263	0.123371	0.1233	0.123211	0.123284	0.123683	0.124539	0.125952	0.127991	0.130704	0.13412	0.138249	0.143077	0.148558	0.154599	0.161035	0.167604	0.173914	0.179418	0.183422	0.185141	0.18386	0.179205	0.171472	0.161857	0.152384	0.145412	0.142843	0.142895	0.143047	0.143294	0.143631	0.144046	0.144528	0.145066	0.145646	0.146255	0.146878	0.147499	0.148099	0.14866	0.149161	0.149585	0.149916	0.150148	0.15028	0.150321	0.150291	0.15021	0.150106	0.150003	0.14992	0.14987	0.149858	0.149879	0.149924	0.149981	0.150034	0.150072	0.150086	0.15005	0.150065	0.150389	0.15119	0.152425	0.15389	0.155333	0.156537	0.157327	0.15755	0.157054	0.1557	0.153397	0.150171	0.14621	0.14186	0.137548	0.133673	0.130522	0.128244	0.126876	0.126373	0.126621	0.127428	0.128493	0.129393	0.129624	0.128759	0.12672	0.124015	0.121671	0.120741
0.0987263	0.0988396	0.0991398	0.0995314	0.099917	0.100247	0.100538	0.100863	0.101323	0.102024	0.103063	0.104519	0.106454	0.108918	0.11195	0.115576	0.119814	0.124664	0.130106	0.136083	0.142492	0.149156	0.155802	0.162045	0.167381	0.171217	0.172975	0.172263	0.169117	0.164209	0.15885	0.154689	0.15312	0.153142	0.153205	0.153302	0.153418	0.153535	0.153636	0.153698	0.153703	0.153631	0.153469	0.153204	0.152828	0.152339	0.151739	0.151034	0.15024	0.149377	0.148471	0.147555	0.146661	0.145824	0.145073	0.14443	0.143907	0.143509	0.143227	0.143046	0.142945	0.142899	0.142886	0.142886	0.142888	0.142849	0.142824	0.142993	0.143467	0.144209	0.145074	0.145886	0.146485	0.146733	0.146497	0.145635	0.144009	0.141517	0.138155	0.134055	0.129491	0.124818	0.120384	0.116459	0.113197	0.11066	0.108831	0.107637	0.10695	0.106574	0.106248	0.105668	0.104577	0.102916	0.100972	0.0993582	0.0987263
0.0806212	0.0807279	0.0810269	0.0814675	0.0819994	0.0825991	0.0832797	0.0840852	0.0850767	0.0863197	0.0878764	0.0898023	0.0921456	0.0949486	0.0982484	0.102077	0.106459	0.111412	0.116936	0.123007	0.129565	0.136498	0.143622	0.150665	0.157259	0.162952	0.16727	0.169828	0.170496	0.169554	0.167734	0.166037	0.165353	0.165348	0.165329	0.165284	0.165191	0.165027	0.164761	0.164365	0.163811	0.163075	0.16214	0.160998	0.159651	0.158111	0.1564	0.154552	0.152607	0.150615	0.148631	0.146707	0.144895	0.143242	0.141781	0.140535	0.139514	0.13871	0.138107	0.137679	0.137392	0.137213	0.137112	0.137061	0.137047	0.137015	0.136979	0.137059	0.137321	0.137734	0.138191	0.13857	0.138752	0.138631	0.138089	0.136995	0.135213	0.132633	0.129222	0.125066	0.120378	0.115459	0.11062	0.106119	0.102127	0.0987237	0.0959198	0.0936688	0.0918769	0.0904057	0.0890777	0.0876995	0.08612	0.0843255	0.0825273	0.0811455	0.0806212
0.0668017	0.0669282	0.0672934	0.0678622	0.0685976	0.0694783	0.0705057	0.0717021	0.0731037	0.0747533	0.0766953	0.0789734	0.0816297	0.0847051	0.0882392	0.0922703	0.0968342	0.101961	0.107673	0.113974	0.120843	0.128221	0.135993	0.143974	0.151895	0.159406	0.166103	0.171597	0.175617	0.178127	0.179376	0.179821	0.179908	0.179877	0.17978	0.179599	0.179306	0.178867	0.178243	0.177393	0.176281	0.174875	0.173156	0.171119	0.168772	0.166143	0.163273	0.160223	0.157061	0.153867	0.150722	0.147705	0.144888	0.14233	0.140075	0.138145	0.136547	0.135269	0.134285	0.133556	0.133041	0.132696	0.132481	0.132366	0.13233	0.132313	0.132296	0.132348	0.132497	0.132707	0.132901	0.132992	0.132897	0.132532	0.131797	0.130572	0.128721	0.126124	0.122722	0.11856	0.1138	0.108697	0.10354	0.0985852	0.0940189	0.0899469	0.0864029	0.083363	0.0807586	0.0784855	0.076416	0.074421	0.0724135	0.0704126	0.0685968	0.0672852	0.0668017
0.0565174	0.0566646	0.0570945	0.057778	0.0586818	0.0597818	0.0610696	0.0625535	0.0642545	0.066202	0.0684307	0.0709785	0.0738854	0.0771937	0.0809475	0.0851928	0.0899764	0.0953441	0.101338	0.107989	0.115315	0.123301	0.131893	0.140976	0.150362	0.159772	0.168848	0.177176	0.184349	0.190047	0.194098	0.196485	0.197268	0.197213	0.197041	0.196728	0.196239	0.195529	0.194545	0.193236	0.191551	0.189452	0.186914	0.183932	0.180523	0.176728	0.17261	0.168256	0.163764	0.159247	0.154817	0.15058	0.146632	0.143048	0.139882	0.137161	0.13489	0.133051	0.131609	0.130518	0.129723	0.129171	0.128816	0.128619	0.128556	0.128562	0.128594	0.128673	0.12879	0.128901	0.128945	0.128861	0.128595	0.128085	0.127246	0.125967	0.124112	0.12155	0.118197	0.114057	0.109249	0.103994	0.0985624	0.0932175	0.0881673	0.0835442	0.0794063	0.0757507	0.0725283	0.069659	0.0670471	0.0646031	0.0622791	0.0601129	0.0582615	0.0569798	0.0565174
0.0488819	0.0490453	0.049525	0.050295	0.0513235	0.0525841	0.054062	0.0557565	0.0576795	0.0598525	0.0623051	0.0650726	0.0681955	0.0717192	0.075694	0.0801746	0.0852202	0.0908932	0.0972569	0.104372	0.112289	0.121043	0.130632	0.141007	0.152045	0.163527	0.175117	0.186362	0.19671	0.205562	0.212352	0.216622	0.218078	0.218	0.217754	0.217313	0.216631	0.215648	0.214298	0.212511	0.210226	0.20739	0.203972	0.199966	0.195395	0.190314	0.184811	0.178999	0.173012	0.166998	0.161103	0.155469	0.150216	0.145441	0.14121	0.137558	0.134488	0.131979	0.129986	0.128452	0.127314	0.126509	0.125978	0.125679	0.125582	0.125621	0.125732	0.125889	0.126045	0.126143	0.126127	0.125959	0.125607	0.12503	0.124158	0.122886	0.121079	0.118591	0.115312	0.111208	0.10636	0.100958	0.0952651	0.0895572	0.0840678	0.0789583	0.0743122	0.070146	0.0664276	0.0630943	0.0600721	0.0572972	0.0547451	0.0524627	0.0505881	0.0493289	0.0488819
0.0431687	0.0433442	0.0438617	0.044697	0.0458195	0.0472014	0.0488241	0.0506814	0.0527794	0.0551356	0.0577769	0.0607385	0.0640634	0.0678016	0.0720108	0.0767563	0.0821113	0.0881564	0.0949787	0.102669	0.111318	0.121004	0.131786	0.143675	0.156611	0.170425	0.184795	0.19921	0.212958	0.225148	0.234809	0.24104	0.243195	0.243094	0.242779	0.242213	0.241338	0.240078	0.238347	0.236059	0.233129	0.229492	0.225105	0.219958	0.214082	0.207546	0.200462	0.192976	0.185262	0.177509	0.169905	0.16263	0.155838	0.149651	0.144152	0.139383	0.135351	0.132029	0.129365	0.127291	0.125731	0.124611	0.123863	0.123437	0.123298	0.12338	0.123598	0.123882	0.124142	0.124298	0.124299	0.12412	0.123751	0.123169	0.122319	0.121102	0.11938	0.116992	0.113799	0.109733	0.104837	0.0992792	0.0933196	0.0872521	0.0813401	0.075776	0.0706689	0.0660542	0.0619137	0.0581981	0.0548482	0.0518169	0.0490938	0.0467284	0.0448415	0.0436029	0.0431687
0.0388435	0.0390293	0.0395783	0.0404679	0.0416684	0.043151	0.0448947	0.0468895	0.0491387	0.0516573	0.054472	0.0576198	0.0611475	0.0651115	0.0695787	0.0746267	0.0803447	0.0868344	0.0942098	0.102596	0.112126	0.122931	0.13513	0.148803	0.163955	0.180466	0.198021	0.216041	0.233625	0.24956	0.262426	0.27084	0.273771	0.27365	0.273269	0.272582	0.271515	0.269973	0.267845	0.265018	0.261385	0.256858	0.25138	0.244935	0.237556	0.229332	0.220399	0.210944	0.201186	0.191363	0.181717	0.172474	0.163828	0.155933	0.148894	0.142766	0.137558	0.133239	0.129748	0.127006	0.124922	0.12341	0.122391	0.121805	0.121614	0.121749	0.122107	0.122567	0.122991	0.123272	0.123353	0.123225	0.122894	0.122356	0.12157	0.120443	0.11883	0.116557	0.113454	0.109416	0.104454	0.0987184	0.0924725	0.0860333	0.0796973	0.0736897	0.0681452	0.0631166	0.0585978	0.0545489	0.0509207	0.0476769	0.0448153	0.0423845	0.0404889	0.0392673	0.0388435
