# (0, 0)	(0.015625, 0)	(0.03125, 0)	(0.046875, 0)	(0.0625, 0)	(0.078125, 0)	(0.09375, 0)	(0.10938, 0)	(0.125, 0)	(0.14062, 0)	(0.15625, 0)	(0.17188, 0)	(0.1875, 0)	(0.20312, 0)	(0.21875, 0)	(0.23438, 0)	(0.25, 0)	(0.26562, 0)	(0.28125, 0)	(0.29688, 0)	(0.3125, 0)	(0.32812, 0)	(0.34375, 0)	(0.35938, 0)	(0.375, 0)	(0.39062, 0)	(0.40625, 0)	(0.42188, 0)	(0.4375, 0)	(0.45312, 0)	(0.46875, 0)	(0.48438, 0)	(0.5, 0)	(0.5, 0.015625)	(0.5, 0.03125)	(0.5, 0.046875)	(0.5, 0.0625)	(0.5, 0.078125)	(0.5, 0.09375)	(0.5, 0.10938)	(0.5, 0.125)	(0.5, 0.14062)	(0.5, 0.15625)	(0.5, 0.17188)	(0.5, 0.1875)	(0.5, 0.20312)	(0.5, 0.21875)	(0.5, 0.23438)	(0.5, 0.25)	(0.5, 0.26562)	(0.5, 0.28125)	(0.5, 0.29688)	(0.5, 0.3125)	(0.5, 0.32812)	(0.5, 0.34375)	(0.5, 0.35938)	(0.5, 0.375)	(0.5, 0.39062)	(0.5, 0.40625)	(0.5, 0.42188)	(0.5, 0.4375)	(0.5, 0.45312)	(0.5, 0.46875)	(0.5, 0.48438)	(0.5, 0.5)	(0.48438, 0.48438)	(0.46875, 0.46875)	(0.45312, 0.45312)	(0.4375, 0.4375)	(0.42188, 0.42188)	(0.40625, 0.40625)	(0.39062, 0.39062)	(0.375, 0.375)	(0.35938, 0.35938)	(0.34375, 0.34375)	(0.32812, 0.32812)	(0.3125, 0.3125)	(0.29688, 0.29688)	(0.28125, 0.28125)	(0.26562, 0.26562)	(0.25, 0.25)	(0.23438, 0.23438)	(0.21875, 0.21875)	(0.20312, 0.20312)	(0.1875, 0.1875)	(0.17188, 0.17188)	(0.15625, 0.15625)	(0.14062, 0.14062)	(0.125, 0.125)	(0.10938, 0.10938)	(0.09375, 0.09375)	(0.078125, 0.078125)	(0.0625, 0.0625)	(0.046875, 0.046875)	(0.03125, 0.03125)	(0.015625, 0.015625)	(0, 0)	
# nfreq = 2401, wmin=-15+0.05j, wmax=15+0.05j
0.151373	0.15272	0.156614	0.162628	0.170103	0.178242	0.186236	0.193405	0.199303	0.203751	0.20681	0.208701	0.209726	0.210195	0.21038	0.210496	0.210687	0.211029	0.211527	0.212119	0.212675	0.213008	0.212882	0.212047	0.210291	0.207498	0.203717	0.199196	0.194369	0.189786	0.186015	0.183539	0.182676	0.18266	0.182609	0.182519	0.182385	0.182196	0.181945	0.18162	0.181212	0.180713	0.180118	0.179422	0.178628	0.177741	0.176773	0.175739	0.174662	0.173568	0.172486	0.171447	0.170481	0.169614	0.168865	0.168248	0.167767	0.167415	0.16718	0.167041	0.166975	0.166957	0.166963	0.166975	0.166981	0.166991	0.167107	0.167528	0.168452	0.169959	0.171976	0.174334	0.176841	0.179339	0.1817	0.183817	0.185596	0.18697	0.187932	0.188566	0.189053	0.189632	0.190534	0.191926	0.193859	0.196246	0.198834	0.201165	0.202549	0.202102	0.198924	0.192471	0.183025	0.171964	0.161518	0.154069	0.151373
0.131519	0.132405	0.134946	0.13881	0.143521	0.148549	0.15341	0.157751	0.161376	0.164248	0.166446	0.168118	0.169441	0.170582	0.171688	0.172867	0.174192	0.175696	0.177369	0.17916	0.180975	0.182673	0.184078	0.184987	0.185204	0.184577	0.183059	0.180748	0.177909	0.174954	0.172365	0.170595	0.169966	0.169946	0.169882	0.169771	0.169607	0.169384	0.169092	0.168724	0.168272	0.167732	0.167101	0.16638	0.165574	0.164694	0.163755	0.162775	0.161778	0.160792	0.159846	0.158967	0.158184	0.157516	0.156979	0.15658	0.156315	0.156173	0.156134	0.156173	0.156259	0.156365	0.156462	0.15653	0.156554	0.156523	0.1565	0.156649	0.157119	0.157966	0.159139	0.160522	0.161985	0.163409	0.164687	0.165709	0.166372	0.166592	0.166339	0.165663	0.164708	0.163675	0.162777	0.162181	0.161979	0.162167	0.162634	0.163148	0.16334	0.162718	0.160738	0.156983	0.151434	0.144724	0.138145	0.133303	0.131519
0.108648	0.109264	0.111027	0.113712	0.117001	0.120554	0.124077	0.127362	0.130301	0.132877	0.135135	0.137163	0.139057	0.140914	0.142816	0.144828	0.14699	0.149319	0.151805	0.15441	0.157063	0.159663	0.162073	0.164138	0.165693	0.166595	0.166761	0.166209	0.16508	0.163642	0.162242	0.161227	0.160857	0.16083	0.160748	0.160607	0.160401	0.160125	0.15977	0.159331	0.158801	0.158179	0.157466	0.156666	0.155788	0.154847	0.153861	0.152854	0.151852	0.150885	0.149982	0.149171	0.148477	0.147919	0.147507	0.147243	0.14712	0.14712	0.147218	0.147382	0.147579	0.147775	0.147939	0.148048	0.148087	0.148024	0.147893	0.147821	0.147929	0.148266	0.148804	0.149471	0.150175	0.150825	0.151323	0.151564	0.151438	0.150853	0.149762	0.148193	0.146256	0.144125	0.141992	0.14002	0.138316	0.136913	0.135763	0.134737	0.13362	0.132123	0.129924	0.126769	0.12263	0.117864	0.113269	0.109894	0.108648
0.0885262	0.0889986	0.0903588	0.0924504	0.095056	0.097946	0.100921	0.103839	0.106622	0.109249	0.11174	0.114144	0.116517	0.118918	0.121399	0.124002	0.126754	0.129667	0.132734	0.135926	0.139192	0.142454	0.145608	0.148529	0.151079	0.153131	0.154587	0.155417	0.155676	0.155513	0.155144	0.154802	0.154666	0.154632	0.154527	0.154348	0.154091	0.153747	0.153311	0.152778	0.152143	0.151407	0.150572	0.149648	0.148648	0.14759	0.146497	0.145396	0.144319	0.143297	0.142362	0.141543	0.140864	0.140342	0.139985	0.139792	0.13975	0.139837	0.140023	0.140272	0.140545	0.140805	0.141018	0.141157	0.141205	0.141119	0.140906	0.140666	0.140498	0.140451	0.140517	0.140654	0.1408	0.140881	0.14081	0.140485	0.139796	0.138645	0.136974	0.134792	0.132184	0.129301	0.126319	0.123399	0.120655	0.118143	0.115852	0.113705	0.111569	0.109262	0.106586	0.103397	0.0996988	0.0957517	0.092105	0.0894845	0.0885262
0.0727425	0.073134	0.0742675	0.0760307	0.0782674	0.0808114	0.0835162	0.0862737	0.0890195	0.0917291	0.094408	0.0970817	0.0997859	0.102559	0.105438	0.108452	0.111624	0.114963	0.118467	0.122115	0.125869	0.129669	0.133433	0.137057	0.140422	0.14341	0.145915	0.14787	0.149265	0.150155	0.150648	0.150873	0.150935	0.150892	0.15076	0.150538	0.150218	0.149795	0.149262	0.148614	0.147849	0.146968	0.145978	0.144891	0.143723	0.142498	0.141243	0.139991	0.138777	0.137637	0.136605	0.135712	0.134983	0.134434	0.134072	0.133893	0.133881	0.134008	0.134242	0.134541	0.134862	0.135164	0.135409	0.135569	0.135624	0.135522	0.135249	0.134887	0.134516	0.134184	0.133902	0.133647	0.133378	0.133038	0.132548	0.131813	0.130722	0.129175	0.127101	0.124495	0.121422	0.118015	0.114438	0.110852	0.107381	0.104097	0.101013	0.0980886	0.0952371	0.0923387	0.0892699	0.0859506	0.0824131	0.0788695	0.0757331	0.0735364	0.0727425
0.0609005	0.0612391	0.0622247	0.0637737	0.0657693	0.0680859	0.0706105	0.0732567	0.0759694	0.0787228	0.0815144	0.084358	0.087277	0.0902991	0.093452	0.0967605	0.100244	0.103913	0.107769	0.111799	0.115975	0.120251	0.124559	0.128811	0.1329	0.13671	0.140125	0.143049	0.145415	0.147201	0.148427	0.149133	0.149363	0.14931	0.149149	0.148876	0.148485	0.14797	0.147323	0.146541	0.145621	0.144568	0.143389	0.142099	0.14072	0.13928	0.137812	0.136354	0.134945	0.133626	0.132435	0.131408	0.130569	0.129936	0.129515	0.129299	0.12927	0.129397	0.129642	0.12996	0.130304	0.130628	0.130891	0.131063	0.131123	0.13101	0.130699	0.130252	0.129737	0.129201	0.128663	0.128119	0.127544	0.126894	0.1261	0.12507	0.123696	0.121871	0.119519	0.116617	0.113216	0.109432	0.105423	0.101352	0.0973538	0.0935152	0.0898711	0.0864062	0.0830651	0.079768	0.076436	0.0730285	0.0695928	0.0663101	0.0635058	0.0615864	0.0609005
0.0521146	0.0524146	0.0532916	0.0546823	0.056497	0.0586385	0.0610173	0.0635631	0.0662287	0.0689892	0.0718384	0.074784	0.0778428	0.0810365	0.0843885	0.087921	0.0916532	0.0955983	0.0997617	0.104138	0.108708	0.113435	0.118263	0.123114	0.127889	0.13247	0.136729	0.140538	0.143782	0.146373	0.148251	0.149385	0.149764	0.1497	0.149505	0.149175	0.148704	0.148083	0.147307	0.146369	0.14527	0.144014	0.142611	0.14108	0.139446	0.137743	0.136009	0.134288	0.132625	0.131068	0.12966	0.128438	0.127431	0.126658	0.126125	0.125824	0.125734	0.125821	0.126043	0.126352	0.126695	0.127023	0.127292	0.127468	0.127529	0.127412	0.12708	0.126582	0.125971	0.125293	0.124573	0.123821	0.123024	0.12215	0.121139	0.119902	0.118332	0.116319	0.113775	0.110665	0.107024	0.102957	0.0986178	0.0941737	0.0897712	0.0855143	0.0814558	0.077601	0.0739176	0.0703529	0.0668567	0.0634119	0.060072	0.0569931	0.0544372	0.0527217	0.0521146
0.0455698	0.0458398	0.0466324	0.0478986	0.049569	0.0515669	0.053821	0.0562736	0.0588845	0.0616312	0.0645066	0.0675154	0.0706713	0.073993	0.0775022	0.081221	0.0851698	0.0893652	0.0938176	0.0985282	0.103486	0.108663	0.114014	0.119466	0.124925	0.130268	0.135351	0.140015	0.1441	0.147453	0.149946	0.151481	0.151999	0.151922	0.151689	0.151296	0.150734	0.149995	0.149072	0.147959	0.146654	0.145165	0.143503	0.14169	0.139756	0.13774	0.135686	0.133646	0.131672	0.129816	0.12813	0.126654	0.125422	0.124454	0.123758	0.123324	0.123131	0.12314	0.123308	0.123579	0.123899	0.124214	0.124476	0.124649	0.12471	0.124593	0.124255	0.123732	0.123066	0.122296	0.121453	0.120555	0.119603	0.118572	0.11741	0.116033	0.114333	0.112195	0.10952	0.10626	0.102435	0.0981418	0.0935327	0.0887818	0.0840494	0.0794561	0.075072	0.0709194	0.0669843	0.0632331	0.0596343	0.0561849	0.0529389	0.0500303	0.0476723	0.0461158	0.0455698
0.0406436	0.0408899	0.041615	0.042781	0.0443336	0.0462122	0.0483595	0.0507283	0.0532848	0.0560096	0.058896	0.0619482	0.0651786	0.0686051	0.0722496	0.0761355	0.0802858	0.0847213	0.089458	0.0945041	0.0998564	0.105496	0.111384	0.117456	0.123615	0.129734	0.135651	0.141174	0.146096	0.150202	0.153299	0.155226	0.15588	0.15579	0.155516	0.155053	0.154392	0.153524	0.152438	0.151129	0.149596	0.147845	0.145891	0.143758	0.141482	0.139107	0.136684	0.134271	0.13193	0.129721	0.1277	0.125915	0.124404	0.123191	0.122284	0.121675	0.121339	0.121236	0.121319	0.121528	0.121805	0.122091	0.122336	0.1225	0.122557	0.122444	0.122114	0.121587	0.120895	0.120071	0.119148	0.118151	0.11709	0.115951	0.114687	0.113216	0.111431	0.109208	0.106441	0.103066	0.0990907	0.0946049	0.0897614	0.0847439	0.0797275	0.0748494	0.0701961	0.0658045	0.0616749	0.0577874	0.054123	0.0506865	0.0475294	0.0447659	0.0425698	0.0411411	0.0406436
0.0368897	0.0371166	0.0377869	0.0388711	0.0403266	0.0421053	0.0441613	0.046456	0.0489616	0.0516619	0.0545519	0.0576363	0.0609277	0.0644449	0.0682111	0.0722521	0.0765946	0.0812643	0.0862835	0.0916677	0.0974221	0.103536	0.109978	0.116688	0.123569	0.130485	0.137254	0.143652	0.149421	0.154288	0.157992	0.160312	0.161103	0.160998	0.160682	0.160146	0.159381	0.158375	0.157117	0.155599	0.15382	0.151787	0.149516	0.147036	0.144385	0.141614	0.138783	0.135957	0.133206	0.130598	0.128197	0.126059	0.124227	0.122728	0.121573	0.120753	0.120243	0.120001	0.119975	0.120103	0.120321	0.120567	0.120786	0.120935	0.120988	0.120881	0.120565	0.120049	0.11935	0.118496	0.117521	0.116455	0.115317	0.114099	0.11276	0.111223	0.109376	0.107091	0.104248	0.100774	0.0966642	0.0920031	0.0869469	0.0816898	0.0764223	0.0712977	0.0664171	0.0618301	0.0575477	0.0535599	0.0498556	0.0464434	0.04337	0.040732	0.0386713	0.0373475	0.0368897
