# (0, 0)	(0.015625, 0)	(0.03125, 0)	(0.046875, 0)	(0.0625, 0)	(0.078125, 0)	(0.09375, 0)	(0.10938, 0)	(0.125, 0)	(0.14062, 0)	(0.15625, 0)	(0.17188, 0)	(0.1875, 0)	(0.20312, 0)	(0.21875, 0)	(0.23438, 0)	(0.25, 0)	(0.26562, 0)	(0.28125, 0)	(0.29688, 0)	(0.3125, 0)	(0.32812, 0)	(0.34375, 0)	(0.35938, 0)	(0.375, 0)	(0.39062, 0)	(0.40625, 0)	(0.42188, 0)	(0.4375, 0)	(0.45312, 0)	(0.46875, 0)	(0.48438, 0)	(0.5, 0)	(0.5, 0.015625)	(0.5, 0.03125)	(0.5, 0.046875)	(0.5, 0.0625)	(0.5, 0.078125)	(0.5, 0.09375)	(0.5, 0.10938)	(0.5, 0.125)	(0.5, 0.14062)	(0.5, 0.15625)	(0.5, 0.17188)	(0.5, 0.1875)	(0.5, 0.20312)	(0.5, 0.21875)	(0.5, 0.23438)	(0.5, 0.25)	(0.5, 0.26562)	(0.5, 0.28125)	(0.5, 0.29688)	(0.5, 0.3125)	(0.5, 0.32812)	(0.5, 0.34375)	(0.5, 0.35938)	(0.5, 0.375)	(0.5, 0.39062)	(0.5, 0.40625)	(0.5, 0.42188)	(0.5, 0.4375)	(0.5, 0.45312)	(0.5, 0.46875)	(0.5, 0.48438)	(0.5, 0.5)	(0.48438, 0.48438)	(0.46875, 0.46875)	(0.45312, 0.45312)	(0.4375, 0.4375)	(0.42188, 0.42188)	(0.40625, 0.40625)	(0.39062, 0.39062)	(0.375, 0.375)	(0.35938, 0.35938)	(0.34375, 0.34375)	(0.32812, 0.32812)	(0.3125, 0.3125)	(0.29688, 0.29688)	(0.28125, 0.28125)	(0.26562, 0.26562)	(0.25, 0.25)	(0.23438, 0.23438)	(0.21875, 0.21875)	(0.20312, 0.20312)	(0.1875, 0.1875)	(0.17188, 0.17188)	(0.15625, 0.15625)	(0.14062, 0.14062)	(0.125, 0.125)	(0.10938, 0.10938)	(0.09375, 0.09375)	(0.078125, 0.078125)	(0.0625, 0.0625)	(0.046875, 0.046875)	(0.03125, 0.03125)	(0.015625, 0.015625)	(0, 0)	
# nfreq = 2401, wmin=-15+0.05j, wmax=15+0.05j
0.0101877	0.0101992	0.0102334	0.01029	0.0103684	0.0104679	0.0105874	0.0107256	0.0108809	0.0110519	0.0112364	0.0114326	0.0116384	0.0118514	0.0120694	0.0122902	0.0125114	0.012731	0.0129466	0.0131562	0.013358	0.01355	0.0137306	0.0138982	0.0140516	0.0141896	0.014311	0.0144151	0.0145011	0.0145686	0.0146171	0.0146463	0.014656	0.0146434	0.0146057	0.0145432	0.0144564	0.0143462	0.0142134	0.0140594	0.0138854	0.0136931	0.0134843	0.013261	0.0130254	0.0127799	0.0125267	0.0122685	0.0120078	0.0117472	0.0114893	0.0112366	0.0109916	0.0107567	0.0105342	0.0103262	0.0101347	0.0099614	0.00980793	0.00967568	0.00956585	0.00947942	0.00941713	0.00937954	0.00936697	0.00939213	0.00946678	0.00958844	0.00975307	0.00995517	0.010188	0.0104438	0.010714	0.0109894	0.0112608	0.0115189	0.011755	0.0119609	0.0121297	0.0122556	0.0123343	0.0123635	0.0123426	0.012273	0.0121582	0.0120035	0.0118162	0.0116049	0.0113793	0.0111497	0.0109265	0.0107197	0.010538	0.010389	0.0102785	0.0102106	0.0101877
0.0108946	0.0109041	0.0109324	0.010979	0.0110429	0.011123	0.0112179	0.0113258	0.0114452	0.0115742	0.0117111	0.0118542	0.0120016	0.0121518	0.0123032	0.0124544	0.0126039	0.0127504	0.0128927	0.0130297	0.0131603	0.0132835	0.0133985	0.0135046	0.013601	0.0136873	0.0137629	0.0138274	0.0138805	0.0139221	0.0139518	0.0139698	0.0139757	0.0139641	0.0139291	0.0138713	0.013791	0.013689	0.0135662	0.0134238	0.013263	0.0130855	0.0128927	0.0126868	0.0124695	0.0122431	0.0120099	0.011772	0.0115319	0.011292	0.0110545	0.0108219	0.0105964	0.0103802	0.0101754	0.00998387	0.00980747	0.00964784	0.00950645	0.00938459	0.00928337	0.00920369	0.00914627	0.00911161	0.00910002	0.0091232	0.00919205	0.00930454	0.00945737	0.00964601	0.00986491	0.0101076	0.010367	0.0106354	0.010905	0.0111679	0.0114167	0.0116443	0.0118443	0.0120114	0.0121413	0.0122312	0.0122793	0.0122857	0.0122519	0.012181	0.0120777	0.0119479	0.0117988	0.0116386	0.011476	0.0113197	0.0111783	0.0110594	0.0109695	0.0109136	0.0108946
0.0118372	0.0118436	0.0118625	0.011893	0.0119338	0.0119831	0.0120391	0.0120996	0.0121626	0.0122264	0.0122893	0.01235	0.0124076	0.0124613	0.0125106	0.0125553	0.0125954	0.012631	0.0126621	0.0126892	0.0127125	0.0127324	0.0127492	0.0127633	0.0127749	0.0127844	0.0127921	0.0127981	0.0128028	0.0128062	0.0128085	0.0128099	0.0128103	0.0128009	0.0127728	0.0127261	0.0126614	0.0125791	0.0124801	0.0123652	0.0122356	0.0120924	0.0119371	0.011771	0.0115959	0.0114134	0.0112253	0.0110335	0.0108399	0.0106464	0.0104548	0.0102672	0.0100852	0.00991073	0.00974536	0.0095907	0.00944821	0.00931924	0.00920497	0.00910647	0.00902463	0.0089602	0.00891376	0.00888573	0.00887636	0.0088951	0.00895091	0.00904251	0.00916781	0.00932397	0.00950745	0.0097141	0.0099393	0.0101781	0.0104251	0.0106752	0.0109229	0.0111631	0.011391	0.0116019	0.0117919	0.0119575	0.0120957	0.0122046	0.0122829	0.0123303	0.0123475	0.0123367	0.0123008	0.0122446	0.0121737	0.0120949	0.0120158	0.0119441	0.0118868	0.0118499	0.0118372
0.0130123	0.0130153	0.0130238	0.0130366	0.0130518	0.013067	0.0130795	0.013087	0.0130868	0.0130773	0.0130569	0.0130249	0.012981	0.0129255	0.0128593	0.0127835	0.0126997	0.0126095	0.0125147	0.0124174	0.0123192	0.0122221	0.0121277	0.0120377	0.0119534	0.0118762	0.0118071	0.0117471	0.0116971	0.0116575	0.0116289	0.0116116	0.0116058	0.0115988	0.0115781	0.0115436	0.0114958	0.011435	0.0113619	0.011277	0.0111812	0.0110753	0.0109603	0.0108374	0.0107077	0.0105725	0.0104331	0.0102908	0.0101472	0.0100035	0.00986129	0.00972187	0.00958662	0.00945686	0.00933383	0.00921874	0.00911266	0.00901661	0.00893149	0.00885809	0.00879709	0.00874906	0.00871444	0.00869353	0.00868654	0.00870053	0.00874236	0.00881158	0.00890747	0.00902901	0.00917492	0.00934364	0.00953333	0.0097419	0.00996702	0.0102061	0.0104563	0.0107144	0.0109772	0.011241	0.0115019	0.0117557	0.0119981	0.0122247	0.0124311	0.0126132	0.0127675	0.0128914	0.0129835	0.0130443	0.0130764	0.0130844	0.0130748	0.0130554	0.0130342	0.0130182	0.0130123
0.0142632	0.014263	0.0142617	0.0142577	0.0142487	0.0142315	0.014203	0.01416	0.0140999	0.0140205	0.0139208	0.0138004	0.0136598	0.0135003	0.0133239	0.0131333	0.0129313	0.0127212	0.0125064	0.0122903	0.0120762	0.0118673	0.0116667	0.0114772	0.0113012	0.011141	0.0109984	0.0108752	0.0107726	0.0106917	0.0106334	0.0105982	0.0105864	0.0105816	0.010567	0.010543	0.0105095	0.010467	0.0104157	0.0103562	0.010289	0.0102146	0.0101338	0.0100474	0.00995602	0.00986071	0.00976235	0.00966191	0.00956039	0.00945877	0.00935807	0.00925929	0.00916339	0.00907132	0.00898398	0.00890222	0.00882683	0.00875853	0.00869798	0.00864575	0.00860233	0.00856813	0.00854348	0.00852859	0.00852361	0.0085336	0.00856366	0.00861413	0.00868553	0.0087785	0.00889383	0.0090323	0.00919461	0.00938133	0.00959273	0.00982868	0.0100885	0.010371	0.010674	0.0109946	0.0113291	0.0116725	0.012019	0.0123621	0.0126942	0.0130077	0.0132949	0.013549	0.0137643	0.0139377	0.0140684	0.0141592	0.0142158	0.014246	0.0142589	0.0142627	0.0142632
0.0151783	0.0151754	0.0151661	0.0151485	0.0151199	0.0150767	0.0150155	0.0149327	0.0148256	0.0146921	0.0145314	0.0143434	0.0141293	0.0138913	0.0136323	0.0133557	0.0130657	0.0127665	0.0124627	0.0121586	0.0118587	0.0115672	0.011288	0.0110247	0.0107807	0.0105588	0.0103615	0.0101911	0.0100494	0.00993768	0.00985713	0.00980849	0.00979223	0.00978897	0.00977921	0.00976304	0.00974056	0.00971195	0.00967744	0.00963731	0.0095919	0.0095416	0.00948686	0.00942818	0.0093661	0.00930121	0.00923415	0.00916556	0.00909613	0.00902654	0.00895748	0.00888966	0.00882375	0.0087604	0.00870024	0.00864389	0.00859188	0.00854473	0.0085029	0.00846681	0.00843679	0.00841314	0.00839608	0.00838578	0.00838233	0.00838927	0.00841037	0.00844654	0.00849922	0.00857035	0.0086622	0.00877731	0.00891829	0.00908765	0.00928761	0.00951986	0.0097854	0.0100843	0.0104156	0.0107769	0.0111644	0.0115729	0.0119957	0.0124244	0.0128497	0.0132611	0.0136481	0.0140006	0.0143099	0.0145697	0.0147771	0.0149329	0.0150419	0.015112	0.0151525	0.0151725	0.0151783
0.015267	0.0152625	0.0152483	0.0152226	0.0151826	0.0151249	0.015046	0.0149427	0.0148123	0.0146531	0.0144644	0.0142465	0.0140011	0.0137306	0.0134383	0.0131279	0.012804	0.0124712	0.0121341	0.0117977	0.0114665	0.0111449	0.0108372	0.0105473	0.0102786	0.0100343	0.0098171	0.00962944	0.00947326	0.00935016	0.00926137	0.00920775	0.00918982	0.00918774	0.00918149	0.00917111	0.00915668	0.00913829	0.00911605	0.00909014	0.00906074	0.00902809	0.00899247	0.00895417	0.00891354	0.00887097	0.00882685	0.00878161	0.00873571	0.0086896	0.00864375	0.00859863	0.00855469	0.0085124	0.00847218	0.00843445	0.00839958	0.00836794	0.00833985	0.00831558	0.00829539	0.00827948	0.00826799	0.00826105	0.00825874	0.00826343	0.0082779	0.00830333	0.00834163	0.00839534	0.00846749	0.00856147	0.00868082	0.008829	0.00900922	0.00922414	0.00947564	0.00976463	0.0100907	0.0104522	0.0108456	0.0112659	0.0117062	0.0121581	0.0126114	0.0130551	0.0134776	0.0138677	0.0142152	0.0145126	0.0147554	0.0149432	0.0150796	0.0151717	0.0152282	0.0152579	0.015267
0.014458	0.0144531	0.0144377	0.0144102	0.0143683	0.0143091	0.0142294	0.0141266	0.0139985	0.0138437	0.0136618	0.0134535	0.0132202	0.0129643	0.0126889	0.0123976	0.0120944	0.0117836	0.0114694	0.0111563	0.0108483	0.0105495	0.0102637	0.0099945	0.00974499	0.00951808	0.00931633	0.00914193	0.00899673	0.00888224	0.00879964	0.00874975	0.00873306	0.00873183	0.00872812	0.00872197	0.00871338	0.0087024	0.00868908	0.00867349	0.00865573	0.0086359	0.00861416	0.00859066	0.00856562	0.00853925	0.0085118	0.00848352	0.00845471	0.00842566	0.00839666	0.00836802	0.00834006	0.00831306	0.00828731	0.00826311	0.0082407	0.00822033	0.00820221	0.00818654	0.00817348	0.00816319	0.00815575	0.00815126	0.00814976	0.00815281	0.00816238	0.00817964	0.0082065	0.00824549	0.00829965	0.00837238	0.00846723	0.00858773	0.00873716	0.00891833	0.00913334	0.00938339	0.00966851	0.00998743	0.0103374	0.010714	0.0111112	0.0115214	0.0119357	0.0123439	0.0127353	0.0130994	0.0134267	0.0137096	0.0139435	0.0141272	0.0142631	0.014357	0.0144162	0.0144481	0.014458
0.0131879	0.0131834	0.0131693	0.0131444	0.0131069	0.0130543	0.0129843	0.0128949	0.0127843	0.0126516	0.0124965	0.0123197	0.0121225	0.011907	0.0116757	0.0114317	0.0111783	0.0109189	0.0106571	0.0103964	0.0101402	0.00989182	0.00965438	0.00943072	0.00922347	0.009035	0.0088674	0.00872251	0.00860185	0.0085067	0.00843804	0.00839656	0.00838269	0.00838207	0.00838023	0.00837715	0.00837282	0.00836725	0.00836043	0.00835237	0.00834309	0.00833261	0.00832099	0.0083083	0.00829462	0.00828007	0.00826477	0.00824886	0.00823251	0.00821589	0.00819919	0.00818258	0.00816625	0.00815041	0.00813523	0.00812089	0.00810756	0.0080954	0.00808456	0.00807516	0.00806731	0.00806111	0.00805663	0.00805392	0.00805301	0.00805487	0.00806079	0.0080718	0.00808955	0.00811622	0.00815444	0.00820717	0.00827748	0.00836846	0.00848299	0.00862359	0.00879217	0.00898993	0.00921711	0.00947284	0.00975505	0.0100603	0.0103838	0.0107194	0.0110599	0.0113968	0.0117215	0.0120251	0.0122996	0.0125386	0.0127377	0.0128956	0.0130139	0.0130968	0.0131498	0.0131788	0.0131879
0.0119197	0.0119158	0.0119039	0.0118829	0.0118515	0.0118079	0.0117504	0.0116773	0.0115874	0.0114802	0.0113555	0.0112139	0.0110566	0.010885	0.0107014	0.0105081	0.0103077	0.0101029	0.00989642	0.00969107	0.00948949	0.00929421	0.00910762	0.00893196	0.00876924	0.00862131	0.00848978	0.00837609	0.00828143	0.00820678	0.0081529	0.00812036	0.00810948	0.00810932	0.00810885	0.00810803	0.00810685	0.00810526	0.00810323	0.00810071	0.00809767	0.00809408	0.00808992	0.00808518	0.00807987	0.00807402	0.00806768	0.00806088	0.00805372	0.00804626	0.0080386	0.00803085	0.0080231	0.00801548	0.00800807	0.008001	0.00799436	0.00798826	0.00798278	0.00797799	0.00797398	0.0079708	0.00796849	0.0079671	0.00796663	0.0079676	0.00797081	0.00797707	0.00798773	0.00800457	0.00802972	0.00806557	0.00811465	0.00817947	0.00826243	0.00836562	0.00849069	0.00863872	0.00881003	0.00900412	0.00921949	0.00945362	0.00970288	0.00996261	0.0102271	0.0104901	0.0107445	0.0109836	0.0112008	0.011391	0.0115506	0.0116783	0.0117748	0.0118432	0.0118875	0.0119119	0.0119197
