# (0, 0)	(0.015625, 0)	(0.03125, 0)	(0.046875, 0)	(0.0625, 0)	(0.078125, 0)	(0.09375, 0)	(0.10938, 0)	(0.125, 0)	(0.14062, 0)	(0.15625, 0)	(0.17188, 0)	(0.1875, 0)	(0.20312, 0)	(0.21875, 0)	(0.23438, 0)	(0.25, 0)	(0.26562, 0)	(0.28125, 0)	(0.29688, 0)	(0.3125, 0)	(0.32812, 0)	(0.34375, 0)	(0.35938, 0)	(0.375, 0)	(0.39062, 0)	(0.40625, 0)	(0.42188, 0)	(0.4375, 0)	(0.45312, 0)	(0.46875, 0)	(0.48438, 0)	(0.5, 0)	(0.5, 0.015625)	(0.5, 0.03125)	(0.5, 0.046875)	(0.5, 0.0625)	(0.5, 0.078125)	(0.5, 0.09375)	(0.5, 0.10938)	(0.5, 0.125)	(0.5, 0.14062)	(0.5, 0.15625)	(0.5, 0.17188)	(0.5, 0.1875)	(0.5, 0.20312)	(0.5, 0.21875)	(0.5, 0.23438)	(0.5, 0.25)	(0.5, 0.26562)	(0.5, 0.28125)	(0.5, 0.29688)	(0.5, 0.3125)	(0.5, 0.32812)	(0.5, 0.34375)	(0.5, 0.35938)	(0.5, 0.375)	(0.5, 0.39062)	(0.5, 0.40625)	(0.5, 0.42188)	(0.5, 0.4375)	(0.5, 0.45312)	(0.5, 0.46875)	(0.5, 0.48438)	(0.5, 0.5)	(0.48438, 0.48438)	(0.46875, 0.46875)	(0.45312, 0.45312)	(0.4375, 0.4375)	(0.42188, 0.42188)	(0.40625, 0.40625)	(0.39062, 0.39062)	(0.375, 0.375)	(0.35938, 0.35938)	(0.34375, 0.34375)	(0.32812, 0.32812)	(0.3125, 0.3125)	(0.29688, 0.29688)	(0.28125, 0.28125)	(0.26562, 0.26562)	(0.25, 0.25)	(0.23438, 0.23438)	(0.21875, 0.21875)	(0.20312, 0.20312)	(0.1875, 0.1875)	(0.17188, 0.17188)	(0.15625, 0.15625)	(0.14062, 0.14062)	(0.125, 0.125)	(0.10938, 0.10938)	(0.09375, 0.09375)	(0.078125, 0.078125)	(0.0625, 0.0625)	(0.046875, 0.046875)	(0.03125, 0.03125)	(0.015625, 0.015625)	(0, 0)	
# nfreq = 2401, wmin=-15+0.05j, wmax=15+0.05j
0.0662127	0.0663979	0.0669147	0.0676594	0.0684983	0.0693054	0.0699904	0.0705087	0.0708574	0.0710633	0.0711686	0.0712203	0.0712624	0.0713315	0.0714548	0.07165	0.0719244	0.0722756	0.0726909	0.0731465	0.0736072	0.0740258	0.074344	0.074495	0.0744105	0.0740325	0.0733305	0.0723219	0.0710898	0.069788	0.0686237	0.0678132	0.0675223	0.0678421	0.0688037	0.070413	0.0726781	0.0756071	0.0792057	0.0834743	0.0884064	0.0939871	0.100194	0.106997	0.114365	0.122265	0.13067	0.139561	0.148932	0.158793	0.169168	0.180091	0.191599	0.203717	0.216442	0.229713	0.243397	0.257257	0.270942	0.283992	0.295852	0.305923	0.313623	0.318463	0.320115	0.31686	0.307629	0.293828	0.277259	0.259628	0.242234	0.225864	0.210833	0.197094	0.184352	0.172192	0.160191	0.148049	0.135704	0.123392	0.111605	0.100929	0.0918418	0.0845773	0.0791117	0.0752398	0.0726741	0.0711151	0.0702802	0.0699042	0.0697303	0.0695146	0.0690619	0.0682992	0.0673515	0.066537	0.0662127
0.0591436	0.0593324	0.0598653	0.0606534	0.0615791	0.0625279	0.0634124	0.064182	0.0648219	0.0653443	0.0657776	0.0661569	0.0665175	0.0668901	0.067299	0.0677606	0.0682832	0.0688666	0.0695017	0.0701696	0.0708415	0.0714782	0.0720307	0.072443	0.0726574	0.0726246	0.072317	0.0717447	0.0709692	0.0701065	0.069313	0.0687525	0.0685499	0.0688421	0.0697207	0.071191	0.0732606	0.0759376	0.0792282	0.0831349	0.0876549	0.0927795	0.0984946	0.104782	0.111622	0.118999	0.126901	0.135327	0.144291	0.15382	0.163954	0.174744	0.186239	0.198475	0.211452	0.225112	0.239312	0.253797	0.268188	0.281981	0.294571	0.3053	0.313524	0.318702	0.320471	0.316986	0.307101	0.29232	0.274572	0.2557	0.237109	0.219661	0.203714	0.189246	0.175989	0.163555	0.151551	0.139696	0.127914	0.116375	0.10546	0.0956204	0.0872201	0.0804273	0.0752034	0.0713638	0.0686569	0.0668198	0.0656037	0.064776	0.064117	0.0634282	0.062566	0.0615017	0.0603765	0.0594859	0.0591436
0.05366	0.0538476	0.0543817	0.0551853	0.0561552	0.0571884	0.0582018	0.059143	0.0599898	0.0607445	0.0614252	0.062058	0.0626708	0.0632895	0.0639353	0.0646234	0.0653625	0.0661537	0.0669907	0.0678584	0.0687331	0.0695815	0.0703619	0.0710259	0.0715235	0.0718103	0.0718591	0.0716721	0.0712915	0.0708019	0.0703197	0.0699671	0.0698378	0.0701067	0.070915	0.0722679	0.0741727	0.0766376	0.0796696	0.0832733	0.0874495	0.0921948	0.0975026	0.103364	0.109772	0.116723	0.124221	0.132281	0.140932	0.150219	0.160197	0.170932	0.182488	0.19491	0.208207	0.222322	0.237105	0.252286	0.267455	0.282067	0.29546	0.306911	0.315711	0.321261	0.323159	0.319422	0.308825	0.292986	0.273991	0.253828	0.234017	0.21549	0.198643	0.183472	0.16972	0.157012	0.144973	0.133324	0.121967	0.111018	0.100763	0.0915516	0.0836591	0.0772043	0.0721389	0.0682957	0.0654523	0.0633764	0.0618477	0.0606617	0.0596297	0.0585896	0.057436	0.0561696	0.054937	0.0540087	0.05366
0.0493545	0.0495383	0.050065	0.0508677	0.0518559	0.0529368	0.0540334	0.0550931	0.0560898	0.0570189	0.0578908	0.0587246	0.0595425	0.0603661	0.0612138	0.0620997	0.0630324	0.0640141	0.0650406	0.0660998	0.0671718	0.0682282	0.0692327	0.0701426	0.0709127	0.0715014	0.07188	0.0720422	0.0720128	0.0718499	0.0716368	0.0714625	0.0713958	0.0716447	0.0723932	0.0736463	0.0754112	0.0776963	0.0805097	0.0838578	0.0877449	0.0921727	0.0971412	0.10265	0.108703	0.115307	0.122481	0.130254	0.138669	0.147787	0.15768	0.168429	0.180111	0.192784	0.206466	0.221103	0.236541	0.252493	0.268522	0.284036	0.298313	0.310561	0.319998	0.32596	0.328	0.323984	0.312605	0.295618	0.275284	0.253755	0.232674	0.213042	0.195286	0.179413	0.165167	0.152175	0.140062	0.128544	0.1175	0.106993	0.0972338	0.0884881	0.0809642	0.0747429	0.0697695	0.065892	0.0629118	0.0606227	0.0588285	0.0573488	0.0560211	0.0547124	0.053346	0.051942	0.0506459	0.0497029	0.0493545
0.0459377	0.0461164	0.0466312	0.0474239	0.0484149	0.049521	0.0506711	0.0518143	0.0529223	0.0539857	0.0550097	0.0560076	0.0569971	0.0579961	0.0590209	0.0600843	0.0611946	0.0623552	0.0635632	0.0648091	0.0660762	0.0673398	0.0685676	0.069721	0.0707579	0.0716378	0.0723287	0.0728158	0.0731077	0.0732395	0.0732663	0.0732498	0.0732382	0.07347	0.0741673	0.0753349	0.0769801	0.0791117	0.0817389	0.0848702	0.0885129	0.0926733	0.0973574	0.102573	0.108333	0.114655	0.12157	0.12912	0.137365	0.146377	0.156246	0.167068	0.178935	0.19192	0.20605	0.221277	0.237445	0.254252	0.27123	0.287739	0.302995	0.316124	0.326266	0.332685	0.334884	0.33056	0.318317	0.300073	0.278288	0.255298	0.232875	0.212091	0.193401	0.17681	0.162056	0.148758	0.136531	0.125078	0.114251	0.104066	0.0946697	0.086261	0.0789946	0.0729225	0.0679862	0.0640464	0.0609253	0.0584381	0.0564097	0.0546803	0.0531094	0.0515877	0.0500602	0.0485598	0.0472267	0.046282	0.0459377
0.0432013	0.0433745	0.0438756	0.0446538	0.045639	0.0467566	0.0479415	0.0491452	0.0503385	0.051509	0.0526577	0.0537939	0.0549313	0.0560852	0.0572697	0.0584966	0.0597743	0.0611066	0.0624921	0.0639234	0.0653862	0.0668589	0.0683124	0.0697108	0.0710137	0.0721801	0.073174	0.0739713	0.0745658	0.0749713	0.0752189	0.0753465	0.075385	0.0756021	0.0762551	0.077349	0.0788911	0.0808909	0.0833586	0.0863046	0.0897393	0.0936732	0.0981182	0.103089	0.108607	0.1147	0.12141	0.128792	0.136919	0.14588	0.155779	0.166727	0.178835	0.192189	0.206831	0.222719	0.239696	0.257447	0.275473	0.293084	0.309422	0.32353	0.334457	0.341385	0.34376	0.339093	0.325894	0.306265	0.282898	0.258331	0.234476	0.212477	0.192809	0.175473	0.160187	0.146554	0.134172	0.122724	0.112032	0.102068	0.0929267	0.0847497	0.0776496	0.0716566	0.0667097	0.0626813	0.059411	0.0567328	0.0544895	0.052539	0.0507597	0.0490615	0.0474062	0.0458347	0.0444798	0.0435401	0.0432013
0.0409935	0.0411612	0.0416484	0.0424105	0.0433856	0.0445071	0.0457154	0.0469648	0.0482262	0.0494854	0.0507402	0.0519969	0.0532662	0.0545608	0.0558935	0.0572753	0.0587143	0.0602151	0.0617776	0.063396	0.0650583	0.0667452	0.06843	0.0700787	0.0716514	0.0731055	0.0744001	0.0755015	0.0763888	0.0770565	0.0775135	0.0777768	0.0778625	0.0780668	0.0786813	0.0797111	0.0811639	0.0830496	0.0853797	0.0881665	0.0914232	0.0951643	0.0994071	0.104173	0.109491	0.115399	0.121949	0.129209	0.137265	0.14622	0.156195	0.167319	0.179719	0.1935	0.208718	0.225342	0.243214	0.262007	0.281191	0.30002	0.317559	0.332757	0.344558	0.352054	0.354626	0.349577	0.335314	0.314155	0.289053	0.262773	0.237379	0.214086	0.193386	0.175265	0.159417	0.145417	0.132838	0.121339	0.11071	0.100883	0.0919045	0.0838707	0.0768599	0.0708849	0.0658844	0.0617411	0.0583099	0.0554407	0.0529921	0.0508375	0.0488713	0.0470191	0.0452562	0.0436279	0.0422587	0.0413264	0.0409935
0.039202	0.0393646	0.0398385	0.0405847	0.0415483	0.0426699	0.0438952	0.0451815	0.0465	0.0478358	0.0491846	0.05055	0.0519405	0.0533671	0.0548413	0.0563733	0.0579715	0.0596411	0.0613831	0.0631934	0.0650619	0.0669713	0.0688967	0.070805	0.0726561	0.0744049	0.0760045	0.0774114	0.0785898	0.0795158	0.0801775	0.080573	0.0807043	0.0808974	0.0814782	0.082452	0.0838267	0.085613	0.0878235	0.0904724	0.0935758	0.097152	0.101223	0.105817	0.11097	0.116729	0.123157	0.130334	0.138358	0.147348	0.157442	0.168787	0.18153	0.195794	0.211654	0.229091	0.247951	0.267894	0.288357	0.308536	0.327411	0.343823	0.356602	0.364735	0.367528	0.362051	0.346602	0.323745	0.296733	0.268585	0.241525	0.216845	0.195048	0.176096	0.159649	0.145245	0.132429	0.120827	0.110197	0.100433	0.091538	0.0835707	0.0765812	0.0705692	0.0654742	0.0611885	0.0575805	0.0545143	0.0518621	0.0495108	0.0473687	0.0453748	0.0435146	0.0418362	0.040455	0.0395296	0.039202
0.0377427	0.0379008	0.0383627	0.0390942	0.0400469	0.0411675	0.0424067	0.0437248	0.0450942	0.0464994	0.0479345	0.0494015	0.0509072	0.0524611	0.0540736	0.055755	0.0575136	0.0593554	0.0612826	0.0632928	0.0653774	0.067521	0.0696999	0.0718815	0.0740247	0.0760809	0.0779966	0.0797174	0.0811927	0.0823801	0.083248	0.0837758	0.0839528	0.0841359	0.0846869	0.0856112	0.0869172	0.0886161	0.0907218	0.0932505	0.0962208	0.0996549	0.10358	0.108029	0.113046	0.118687	0.125025	0.13215	0.140177	0.149239	0.15949	0.171099	0.184233	0.199038	0.215608	0.233941	0.253889	0.275101	0.296979	0.318657	0.33902	0.356789	0.370664	0.379511	0.382553	0.376596	0.359821	0.335076	0.305954	0.275758	0.24689	0.220719	0.197749	0.177912	0.160823	0.145978	0.132883	0.121131	0.110442	0.100673	0.0917915	0.0838219	0.0767913	0.0706904	0.0654601	0.0610021	0.0571971	0.0539217	0.0510603	0.0485117	0.0461961	0.0440643	0.0421097	0.0403818	0.0389871	0.0380662	0.0377427
0.0365519	0.036706	0.0371575	0.0378764	0.0388198	0.0399401	0.0411926	0.0425406	0.0439579	0.0454286	0.0469464	0.0485116	0.0501299	0.0518097	0.053561	0.0553939	0.0573171	0.0593377	0.0614589	0.06368	0.0659942	0.0683875	0.0708371	0.0733105	0.0757649	0.0781473	0.0803968	0.0824473	0.0842327	0.0856916	0.0867724	0.0874365	0.0876605	0.0878347	0.0883592	0.0892393	0.090484	0.0921054	0.0941184	0.0965412	0.0993951	0.102706	0.106505	0.110831	0.115737	0.121285	0.127559	0.134662	0.142721	0.151887	0.162332	0.174245	0.187819	0.203223	0.220575	0.239893	0.261038	0.283649	0.307095	0.330439	0.352463	0.371753	0.38686	0.396513	0.399834	0.393338	0.375075	0.348224	0.316764	0.284318	0.253483	0.2257	0.201473	0.180691	0.162915	0.14759	0.134176	0.122226	0.111424	0.10159	0.0926568	0.0846201	0.0774891	0.0712474	0.0658392	0.0611754	0.057148	0.053645	0.0505615	0.0478073	0.0453132	0.0430397	0.0409874	0.0392059	0.0377931	0.0368728	0.0365519
