# (0, 0)	(0.015625, 0)	(0.03125, 0)	(0.046875, 0)	(0.0625, 0)	(0.078125, 0)	(0.09375, 0)	(0.10938, 0)	(0.125, 0)	(0.14062, 0)	(0.15625, 0)	(0.17188, 0)	(0.1875, 0)	(0.20312, 0)	(0.21875, 0)	(0.23438, 0)	(0.25, 0)	(0.26562, 0)	(0.28125, 0)	(0.29688, 0)	(0.3125, 0)	(0.32812, 0)	(0.34375, 0)	(0.35938, 0)	(0.375, 0)	(0.39062, 0)	(0.40625, 0)	(0.42188, 0)	(0.4375, 0)	(0.45312, 0)	(0.46875, 0)	(0.48438, 0)	(0.5, 0)	(0.5, 0.015625)	(0.5, 0.03125)	(0.5, 0.046875)	(0.5, 0.0625)	(0.5, 0.078125)	(0.5, 0.09375)	(0.5, 0.10938)	(0.5, 0.125)	(0.5, 0.14062)	(0.5, 0.15625)	(0.5, 0.17188)	(0.5, 0.1875)	(0.5, 0.20312)	(0.5, 0.21875)	(0.5, 0.23438)	(0.5, 0.25)	(0.5, 0.26562)	(0.5, 0.28125)	(0.5, 0.29688)	(0.5, 0.3125)	(0.5, 0.32812)	(0.5, 0.34375)	(0.5, 0.35938)	(0.5, 0.375)	(0.5, 0.39062)	(0.5, 0.40625)	(0.5, 0.42188)	(0.5, 0.4375)	(0.5, 0.45312)	(0.5, 0.46875)	(0.5, 0.48438)	(0.5, 0.5)	(0.48438, 0.48438)	(0.46875, 0.46875)	(0.45312, 0.45312)	(0.4375, 0.4375)	(0.42188, 0.42188)	(0.40625, 0.40625)	(0.39062, 0.39062)	(0.375, 0.375)	(0.35938, 0.35938)	(0.34375, 0.34375)	(0.32812, 0.32812)	(0.3125, 0.3125)	(0.29688, 0.29688)	(0.28125, 0.28125)	(0.26562, 0.26562)	(0.25, 0.25)	(0.23438, 0.23438)	(0.21875, 0.21875)	(0.20312, 0.20312)	(0.1875, 0.1875)	(0.17188, 0.17188)	(0.15625, 0.15625)	(0.14062, 0.14062)	(0.125, 0.125)	(0.10938, 0.10938)	(0.09375, 0.09375)	(0.078125, 0.078125)	(0.0625, 0.0625)	(0.046875, 0.046875)	(0.03125, 0.03125)	(0.015625, 0.015625)	(0, 0)	
# nfreq = 2401, wmin=-15+0.05j, wmax=15+0.05j
0.152714	0.151008	0.146208	0.139296	0.131911	0.126201	0.124412	0.128309	0.138716	0.155472	0.177789	0.204744	0.235655	0.270239	0.308614	0.351216	0.398675	0.451672	0.51075	0.576042	0.646893	0.721369	0.795767	0.864396	0.920101	0.955916	0.967615	0.955936	0.92695	0.89018	0.855669	0.831572	0.822974	0.822994	0.823028	0.822996	0.822763	0.822129	0.820822	0.818484	0.814648	0.808703	0.799828	0.786869	0.768185	0.741564	0.704531	0.655442	0.595322	0.529534	0.467538	0.419723	0.392819	0.387385	0.399006	0.421374	0.448755	0.476989	0.503473	0.526752	0.546106	0.561228	0.572022	0.578486	0.580637	0.576866	0.565576	0.546979	0.521848	0.492088	0.461651	0.437744	0.432094	0.526143	2.21166	1.64995	0.372813	0.239624	0.193746	0.169533	0.153224	0.140023	0.127813	0.115661	0.103294	0.0908177	0.0784861	0.0670271	0.0626049	0.0742766	0.0851305	0.0950614	0.107922	0.123126	0.137911	0.148738	0.152714
0.194062	0.191386	0.183683	0.171991	0.158151	0.144711	0.134456	0.12966	0.131485	0.13991	0.15415	0.17322	0.196329	0.22306	0.253374	0.287543	0.326051	0.369476	0.418352	0.472947	0.532955	0.597048	0.662355	0.724052	0.775501	0.809498	0.820735	0.808557	0.778145	0.739058	0.702035	0.676055	0.666764	0.667024	0.667765	0.668875	0.670163	0.671363	0.672131	0.672052	0.67065	0.667395	0.6617	0.652853	0.639891	0.621466	0.595982	0.562325	0.521221	0.476585	0.435686	0.407146	0.397344	0.407658	0.434562	0.472011	0.513969	0.555785	0.594427	0.628163	0.656124	0.677945	0.693517	0.702841	0.705944	0.700355	0.683659	0.656241	0.61926	0.575227	0.528751	0.487504	0.463854	0.534303	1.95949	1.85527	0.378533	0.234473	0.184431	0.157812	0.140166	0.126512	0.114634	0.103494	0.0926824	0.0821143	0.0717423	0.0618729	0.0602863	0.0745351	0.0888745	0.105449	0.126509	0.150283	0.172539	0.188355	0.194062
0.24622	0.242631	0.232105	0.215523	0.194752	0.172769	0.153162	0.139054	0.13215	0.13258	0.139455	0.151597	0.168031	0.188179	0.211868	0.239262	0.27077	0.306958	0.348429	0.395661	0.448729	0.506882	0.567939	0.627638	0.679348	0.714908	0.727199	0.713834	0.679514	0.634858	0.592386	0.562586	0.55194	0.552441	0.553894	0.556139	0.558914	0.561851	0.564496	0.566322	0.566785	0.565373	0.561671	0.555346	0.546011	0.533036	0.515536	0.492885	0.465776	0.437376	0.413719	0.402449	0.409915	0.438182	0.484198	0.541568	0.603288	0.66365	0.718834	0.766666	0.8061	0.836752	0.858562	0.871597	0.875932	0.867987	0.844219	0.805099	0.752165	0.688739	0.620553	0.556355	0.509617	0.553011	1.76308	2.11193	0.390852	0.235022	0.180599	0.151477	0.132396	0.118127	0.106327	0.095852	0.0861719	0.077031	0.0680158	0.0588482	0.0598297	0.0768972	0.0966304	0.121714	0.153143	0.187427	0.21812	0.238937	0.24622
0.304191	0.300222	0.288245	0.268377	0.241761	0.211342	0.181651	0.157243	0.14092	0.133203	0.133073	0.139041	0.149834	0.164646	0.183146	0.205393	0.231751	0.262806	0.299276	0.341884	0.391118	0.446808	0.507417	0.569077	0.624737	0.664482	0.678416	0.661984	0.620144	0.566101	0.515353	0.480199	0.46774	0.468506	0.470732	0.474206	0.478572	0.483331	0.487864	0.491468	0.493448	0.493246	0.490579	0.485477	0.478114	0.468502	0.456364	0.441529	0.424839	0.409211	0.40019	0.405217	0.43115	0.480948	0.551771	0.636105	0.724926	0.810545	0.887819	0.953981	1.00792	1.04944	1.07876	1.0962	1.10198	1.09131	1.05919	1.00569	0.932331	0.843214	0.745705	0.650573	0.573236	0.583802	1.61223	2.43371	0.409738	0.240895	0.181655	0.149784	0.12908	0.114005	0.102056	0.0919746	0.0831172	0.0750383	0.0667783	0.0573283	0.0610757	0.082046	0.109243	0.145373	0.189796	0.235689	0.273383	0.296593	0.304191
0.35201	0.348925	0.339056	0.320951	0.293585	0.258287	0.219814	0.18474	0.158108	0.141606	0.134331	0.134434	0.140232	0.150606	0.165015	0.183401	0.206085	0.233695	0.2671	0.307313	0.355298	0.411533	0.475168	0.542606	0.605821	0.651907	0.666723	0.64334	0.588926	0.521781	0.461258	0.420652	0.406509	0.407565	0.410647	0.415491	0.421648	0.428472	0.435126	0.440641	0.444048	0.444635	0.442211	0.437215	0.430441	0.422546	0.413802	0.404456	0.395625	0.390347	0.394318	0.41558	0.462334	0.539025	0.642889	0.764063	0.889593	1.00818	1.11265	1.1998	1.26908	1.32126	1.35747	1.37875	1.38576	1.373	1.33386	1.2666	1.17102	1.05096	0.915578	0.779052	0.66052	0.629224	1.49968	2.83988	0.435537	0.25211	0.187405	0.152389	0.129785	0.113672	0.101352	0.0914357	0.0831465	0.075764	0.0674021	0.056708	0.0640777	0.0905966	0.127862	0.17826	0.237426	0.291846	0.328858	0.347015	0.35201
0.366652	0.365781	0.362198	0.353082	0.334497	0.303781	0.263077	0.220062	0.183354	0.157523	0.142687	0.136873	0.137961	0.144442	0.155515	0.170978	0.19111	0.216602	0.248514	0.28822	0.337253	0.396868	0.466975	0.544028	0.617983	0.670806	0.682278	0.644612	0.57182	0.490163	0.421683	0.377968	0.363121	0.364456	0.368378	0.374618	0.382695	0.391863	0.401067	0.408963	0.414105	0.415387	0.412608	0.40671	0.399285	0.391723	0.384817	0.379208	0.376372	0.379773	0.395846	0.434146	0.505423	0.616689	0.765072	0.935879	1.10833	1.26467	1.39529	1.49811	1.57537	1.63072	1.66766	1.68877	1.69564	1.68399	1.64645	1.57649	1.46783	1.32003	1.14221	0.953292	0.779755	0.693504	1.41983	3.3569	0.468569	0.268775	0.197805	0.159129	0.134264	0.116836	0.103905	0.0939129	0.0858902	0.0786247	0.0687574	0.0566351	0.0690444	0.103286	0.153971	0.221603	0.292547	0.342921	0.363904	0.367228	0.366652
0.339127	0.340507	0.343887	0.346699	0.344035	0.329378	0.29877	0.256438	0.213482	0.179298	0.156939	0.145185	0.141714	0.144651	0.152914	0.166143	0.184584	0.209015	0.240736	0.281563	0.333724	0.399382	0.479202	0.569068	0.654882	0.710294	0.708649	0.647483	0.554158	0.462089	0.391262	0.348394	0.334196	0.335694	0.340136	0.347355	0.357004	0.368445	0.380577	0.391688	0.399558	0.40216	0.398899	0.3913	0.382107	0.373669	0.367328	0.364097	0.365882	0.376842	0.404739	0.461725	0.562786	0.719135	0.926928	1.16084	1.38418	1.56894	1.70589	1.80003	1.8616	1.90034	1.92348	1.93569	1.93949	1.93542	1.9184	1.87467	1.7855	1.63691	1.4297	1.18497	0.941845	0.78334	1.3685	4.02094	0.508281	0.290414	0.212398	0.169528	0.142014	0.122961	0.10913	0.0987336	0.0904694	0.082276	0.069234	0.0572347	0.0763039	0.121031	0.188881	0.273338	0.342127	0.366741	0.359027	0.345026	0.339127
0.285491	0.288007	0.295255	0.305973	0.316855	0.321281	0.310553	0.280964	0.240359	0.201978	0.17374	0.156749	0.149174	0.149003	0.154947	0.16652	0.183957	0.208159	0.24072	0.28398	0.340967	0.414817	0.506695	0.610589	0.705205	0.753319	0.726776	0.638586	0.530624	0.436361	0.368984	0.329834	0.317098	0.318502	0.322724	0.329792	0.339691	0.352236	0.366777	0.381708	0.394024	0.399911	0.397226	0.387801	0.376081	0.365846	0.359114	0.357266	0.362705	0.38054	0.420474	0.498548	0.636247	0.851038	1.13472	1.43771	1.69325	1.86472	1.95797	1.99824	2.00941	2.0075	2.00169	1.99676	1.9949	2.00373	2.0252	2.04259	2.02549	1.93722	1.75262	1.47655	1.15862	0.908197	1.345	4.88279	0.552463	0.315082	0.229498	0.182053	0.151583	0.130617	0.115558	0.104294	0.0950132	0.0845821	0.0678919	0.0588872	0.0862456	0.144661	0.23214	0.323743	0.365066	0.349647	0.31735	0.293672	0.285491
0.228124	0.230796	0.23883	0.252048	0.269195	0.286145	0.294264	0.283781	0.254368	0.218129	0.187433	0.167008	0.156411	0.153907	0.158168	0.168667	0.185678	0.210272	0.244392	0.290974	0.353931	0.437373	0.542492	0.659556	0.756914	0.787197	0.730407	0.620531	0.506814	0.416156	0.354495	0.319558	0.308311	0.309348	0.312518	0.318003	0.326115	0.337258	0.351729	0.369068	0.386693	0.398884	0.399787	0.389903	0.375817	0.363546	0.356055	0.355129	0.363736	0.388169	0.440702	0.542761	0.725212	1.01373	1.3858	1.73968	1.96619	2.04818	2.03834	1.99062	1.93632	1.88933	1.85471	1.83384	1.82689	1.84643	1.90274	1.98586	2.06916	2.10316	2.02862	1.79926	1.43567	1.07987	1.35404	6.01722	0.59879	0.339926	0.246327	0.194097	0.160513	0.137455	0.120903	0.108347	0.0974084	0.0841997	0.0654581	0.0619064	0.0991399	0.174178	0.278904	0.355515	0.349777	0.302584	0.260672	0.236023	0.228124
0.179144	0.181551	0.188943	0.201722	0.220009	0.242208	0.262333	0.269098	0.254369	0.224696	0.194533	0.172485	0.160064	0.156098	0.15936	0.169352	0.186442	0.211927	0.248174	0.298841	0.368909	0.463626	0.583864	0.714177	0.809375	0.814566	0.726897	0.600752	0.485538	0.399577	0.343083	0.311603	0.301535	0.302108	0.303891	0.307092	0.312119	0.319657	0.330733	0.346468	0.366642	0.386211	0.39465	0.387346	0.372323	0.358816	0.351112	0.351438	0.363365	0.394566	0.460497	0.589719	0.826204	1.20499	1.666	2.01142	2.1124	2.04072	1.91259	1.78939	1.69031	1.6175	1.56844	1.54028	1.53111	1.5542	1.62422	1.74123	1.89566	2.05096	2.13948	2.06875	1.75465	1.30976	1.40446	7.5314	0.649117	0.364735	0.261849	0.204311	0.167398	0.142141	0.124015	0.110089	0.0975131	0.0821645	0.0633943	0.0664622	0.114868	0.207995	0.319705	0.35669	0.307327	0.247522	0.207204	0.185772	0.179144
