# (0, 0)	(0.015625, 0)	(0.03125, 0)	(0.046875, 0)	(0.0625, 0)	(0.078125, 0)	(0.09375, 0)	(0.10938, 0)	(0.125, 0)	(0.14062, 0)	(0.15625, 0)	(0.17188, 0)	(0.1875, 0)	(0.20312, 0)	(0.21875, 0)	(0.23438, 0)	(0.25, 0)	(0.26562, 0)	(0.28125, 0)	(0.29688, 0)	(0.3125, 0)	(0.32812, 0)	(0.34375, 0)	(0.35938, 0)	(0.375, 0)	(0.39062, 0)	(0.40625, 0)	(0.42188, 0)	(0.4375, 0)	(0.45312, 0)	(0.46875, 0)	(0.48438, 0)	(0.5, 0)	(0.5, 0.015625)	(0.5, 0.03125)	(0.5, 0.046875)	(0.5, 0.0625)	(0.5, 0.078125)	(0.5, 0.09375)	(0.5, 0.10938)	(0.5, 0.125)	(0.5, 0.14062)	(0.5, 0.15625)	(0.5, 0.17188)	(0.5, 0.1875)	(0.5, 0.20312)	(0.5, 0.21875)	(0.5, 0.23438)	(0.5, 0.25)	(0.5, 0.26562)	(0.5, 0.28125)	(0.5, 0.29688)	(0.5, 0.3125)	(0.5, 0.32812)	(0.5, 0.34375)	(0.5, 0.35938)	(0.5, 0.375)	(0.5, 0.39062)	(0.5, 0.40625)	(0.5, 0.42188)	(0.5, 0.4375)	(0.5, 0.45312)	(0.5, 0.46875)	(0.5, 0.48438)	(0.5, 0.5)	(0.48438, 0.48438)	(0.46875, 0.46875)	(0.45312, 0.45312)	(0.4375, 0.4375)	(0.42188, 0.42188)	(0.40625, 0.40625)	(0.39062, 0.39062)	(0.375, 0.375)	(0.35938, 0.35938)	(0.34375, 0.34375)	(0.32812, 0.32812)	(0.3125, 0.3125)	(0.29688, 0.29688)	(0.28125, 0.28125)	(0.26562, 0.26562)	(0.25, 0.25)	(0.23438, 0.23438)	(0.21875, 0.21875)	(0.20312, 0.20312)	(0.1875, 0.1875)	(0.17188, 0.17188)	(0.15625, 0.15625)	(0.14062, 0.14062)	(0.125, 0.125)	(0.10938, 0.10938)	(0.09375, 0.09375)	(0.078125, 0.078125)	(0.0625, 0.0625)	(0.046875, 0.046875)	(0.03125, 0.03125)	(0.015625, 0.015625)	(0, 0)	
# nfreq = 2401, wmin=-15+0.05j, wmax=15+0.05j
0.103094	0.102951	0.102521	0.101803	0.100792	0.099485	0.0978798	0.0959767	0.0937795	0.0912955	0.0885362	0.0855167	0.082255	0.0787718	0.0750896	0.0712327	0.067227	0.0631007	0.0588849	0.0546148	0.05033	0.0460757	0.0419027	0.0378668	0.034028	0.0304486	0.0271913	0.0243165	0.02188	0.0199306	0.0185084	0.0176429	0.0173524	0.0173958	0.0175257	0.0177405	0.0180378	0.0184144	0.0188663	0.0193893	0.0199785	0.0206288	0.0213353	0.0220926	0.0228958	0.0237396	0.024619	0.0255289	0.0264637	0.0274181	0.0283858	0.0293601	0.0303336	0.0312977	0.0322426	0.0331575	0.0340303	0.0348476	0.0355956	0.03626	0.0368269	0.0372832	0.0376178	0.0378222	0.037891	0.0377542	0.0373568	0.0367369	0.0359565	0.0350979	0.0342591	0.0335477	0.0330737	0.0329416	0.0332438	0.0340545	0.0354256	0.0373848	0.0399347	0.0430542	0.0467006	0.0508121	0.0553104	0.0601038	0.0650891	0.0701544	0.0751817	0.0800512	0.084647	0.088863	0.0926104	0.0958226	0.0984584	0.1005	0.101946	0.102808	0.103094
0.103121	0.102933	0.102372	0.101442	0.100155	0.0985252	0.0965706	0.0943138	0.0917807	0.0889992	0.085998	0.0828057	0.0794495	0.0759541	0.0723413	0.0686305	0.0648389	0.0609827	0.057079	0.0531469	0.0492099	0.0452972	0.0414451	0.0376976	0.034106	0.030728	0.0276256	0.0248626	0.0225009	0.0205974	0.0192004	0.0183468	0.0180597	0.018113	0.0182724	0.0185358	0.0189003	0.0193617	0.0199152	0.0205551	0.0212753	0.0220697	0.0229317	0.023855	0.0248331	0.0258596	0.0269284	0.0280329	0.0291669	0.0303233	0.0314949	0.0326736	0.0338503	0.0350149	0.0361557	0.0372597	0.0383123	0.0392978	0.0401994	0.0410001	0.0416831	0.0422329	0.042636	0.0428823	0.0429651	0.0428002	0.0423192	0.0415629	0.0405961	0.0395042	0.0383871	0.0373528	0.0365102	0.0359627	0.0358019	0.036103	0.036922	0.0382935	0.0402308	0.0427266	0.0457551	0.0492745	0.053229	0.0575509	0.062162	0.066974	0.0718887	0.0767987	0.0815893	0.0861415	0.0903381	0.0940698	0.0972418	0.0997785	0.101625	0.102746	0.103121
0.0925882	0.0923902	0.0918005	0.090832	0.0895056	0.0878489	0.0858948	0.0836799	0.0812423	0.07862	0.0758487	0.0729606	0.0699834	0.0669395	0.0638463	0.0607166	0.0575593	0.0543814	0.0511891	0.0479899	0.0447946	0.0416189	0.0384853	0.0354238	0.032473	0.0296788	0.0270937	0.0247742	0.0227776	0.0211583	0.0199639	0.0192315	0.0189847	0.0190512	0.0192497	0.0195778	0.0200315	0.0206057	0.0212938	0.0220889	0.0229832	0.0239686	0.0250369	0.0261802	0.0273902	0.028659	0.0299789	0.0313418	0.0327398	0.0341645	0.0356069	0.0370571	0.0385041	0.0399355	0.041337	0.0426929	0.0439854	0.0451952	0.046302	0.0472847	0.048123	0.0487977	0.0492925	0.0495947	0.0496964	0.0494937	0.0488999	0.0479562	0.0467283	0.0453014	0.0437747	0.0422545	0.040848	0.0396574	0.0387746	0.0382775	0.0382266	0.0386643	0.0396137	0.04108	0.0430517	0.0455032	0.0483972	0.0516864	0.0553147	0.0592169	0.0633184	0.0675335	0.0717645	0.075902	0.0798274	0.0834174	0.0865509	0.0891167	0.0910209	0.0921927	0.0925882
0.077116	0.0769432	0.0764297	0.0755902	0.0744479	0.0730327	0.0713797	0.0695264	0.0675105	0.0653682	0.0631323	0.0608311	0.0584875	0.0561192	0.0537387	0.0513539	0.0489693	0.046587	0.0442081	0.0418345	0.0394702	0.037123	0.0348059	0.0325382	0.030346	0.0282623	0.0263262	0.0245813	0.0230727	0.0218443	0.0209354	0.0203768	0.0201883	0.0202724	0.0205236	0.0209388	0.0215126	0.0222384	0.0231078	0.0241116	0.0252399	0.0264822	0.027828	0.0292669	0.0307887	0.0323833	0.0340407	0.035751	0.0375042	0.0392898	0.0410967	0.0429124	0.0447235	0.0465144	0.0482675	0.0499632	0.0515793	0.053092	0.0544757	0.0557043	0.0567523	0.0575959	0.0582146	0.0585924	0.0587195	0.0584659	0.0577194	0.0565223	0.0549416	0.0530641	0.0509909	0.0488306	0.0466936	0.0446862	0.0429059	0.041437	0.0403483	0.0396907	0.0394967	0.0397812	0.0405428	0.0417662	0.043425	0.0454833	0.0478975	0.050617	0.0535828	0.0567269	0.0599698	0.0632198	0.0663735	0.0693181	0.0719367	0.0741156	0.0757538	0.076771	0.077116
0.0620647	0.0619319	0.061538	0.0608955	0.0600244	0.0589504	0.0577027	0.0563125	0.0548108	0.0532267	0.0515861	0.049911	0.0482189	0.0465228	0.0448317	0.0431507	0.0414822	0.0398265	0.0381832	0.0365517	0.034933	0.0333306	0.0317514	0.0302068	0.0287132	0.0272919	0.0259693	0.0247747	0.0237399	0.0228956	0.0222699	0.0218848	0.0217548	0.0218629	0.0221855	0.0227185	0.0234552	0.0243865	0.0255016	0.0267883	0.0282337	0.0298242	0.0315462	0.033386	0.0353306	0.0373667	0.0394818	0.0416632	0.043898	0.046173	0.0484739	0.0507854	0.05309	0.0553682	0.0575979	0.0597541	0.0618088	0.0637317	0.0654905	0.0670521	0.0683841	0.0694562	0.0702424	0.0707227	0.0708842	0.0705616	0.0696092	0.0680722	0.0660223	0.0635528	0.0607728	0.0578005	0.0547572	0.0517612	0.0489227	0.0463389	0.0440913	0.0422422	0.0408349	0.0398933	0.0394237	0.0394171	0.0398523	0.0406985	0.0419172	0.0434635	0.0452863	0.0473273	0.0495197	0.0517871	0.0540433	0.0561933	0.0581372	0.0597765	0.0610214	0.0617998	0.0620647
0.0497073	0.049614	0.0493375	0.0488873	0.0482784	0.0475302	0.0466646	0.0457048	0.044674	0.0435936	0.0424827	0.0413576	0.0402309	0.0391123	0.0380081	0.0369221	0.0358555	0.0348083	0.0337794	0.0327673	0.0317715	0.0307925	0.029833	0.0288982	0.0279968	0.0271403	0.0263437	0.0256243	0.0250007	0.0244916	0.0241139	0.0238814	0.0238029	0.0239431	0.0243617	0.0250533	0.026009	0.0272169	0.028663	0.0303311	0.0322043	0.0342648	0.0364946	0.0388761	0.0413917	0.0440246	0.0467581	0.0495756	0.0524606	0.0553958	0.0583628	0.0613417	0.0643102	0.0672431	0.070112	0.0728849	0.075526	0.0779966	0.0802553	0.0822601	0.0839694	0.0853449	0.0863534	0.0869694	0.0871765	0.0867626	0.0855382	0.083554	0.080891	0.0776548	0.0739697	0.0699719	0.0658021	0.0615996	0.0574955	0.0536079	0.0500368	0.0468615	0.0441389	0.0419035	0.0401689	0.038931	0.0381709	0.0378585	0.0379556	0.0384176	0.0391949	0.0402328	0.0414707	0.0428419	0.0442725	0.0456831	0.0469907	0.0481134	0.048977	0.0495213	0.0497073
0.0402419	0.0401824	0.0400063	0.0397203	0.0393347	0.038863	0.0383206	0.0377236	0.0370882	0.0364294	0.0357609	0.035094	0.034438	0.0337999	0.0331843	0.0325939	0.0320297	0.0314914	0.0309775	0.0304861	0.0300153	0.0295632	0.029129	0.0287129	0.0283164	0.0279431	0.0275977	0.0272867	0.0270176	0.0267979	0.0266349	0.0265345	0.0265006	0.0266824	0.0272252	0.028122	0.0293615	0.0309286	0.0328049	0.0349701	0.0374017	0.0400767	0.0429716	0.046063	0.0493277	0.0527433	0.0562876	0.0599385	0.0636739	0.0674709	0.071305	0.0751501	0.078977	0.082753	0.0864415	0.0900015	0.0933876	0.0965505	0.0994385	0.101999	0.104179	0.105932	0.107216	0.108	0.108264	0.107737	0.106176	0.10364	0.100221	0.0960417	0.091247	0.0859965	0.0804578	0.0747985	0.0691791	0.0637464	0.0586272	0.0539246	0.0497148	0.0460469	0.0429444	0.0404084	0.0384215	0.0369522	0.0359594	0.0353949	0.035206	0.0353362	0.0357259	0.0363116	0.0370264	0.0378002	0.0385618	0.0392423	0.0397795	0.0401234	0.0402419
0.0331473	0.0331163	0.0330248	0.032877	0.0326794	0.0324407	0.0321706	0.0318796	0.0315783	0.0312767	0.0309838	0.0307076	0.0304545	0.0302296	0.0300365	0.0298771	0.0297522	0.0296614	0.0296029	0.0295743	0.0295721	0.0295923	0.0296306	0.0296822	0.0297424	0.0298066	0.0298707	0.029931	0.0299843	0.0300282	0.0300608	0.0300808	0.0300876	0.0303176	0.0310047	0.0321407	0.033712	0.0357006	0.0380844	0.0408381	0.043934	0.047343	0.0510349	0.0549791	0.0591451	0.0635026	0.0680216	0.0726719	0.0774233	0.0822443	0.0871023	0.091962	0.0967853	0.10153	0.10615	0.110594	0.114806	0.118728	0.122298	0.125452	0.128132	0.130282	0.131854	0.132813	0.133135	0.132491	0.130581	0.127469	0.123258	0.118083	0.112106	0.105508	0.0984797	0.0912188	0.0839175	0.0767567	0.0698979	0.0634762	0.0575963	0.05233	0.0477173	0.0437692	0.0404723	0.0377947	0.0356911	0.0341075	0.0329847	0.0322603	0.0318705	0.0317501	0.0318331	0.0320535	0.0323462	0.03265	0.0329109	0.0330858	0.0331473
0.0278259	0.0278201	0.0278033	0.0277778	0.0277469	0.027715	0.0276874	0.0276698	0.0276681	0.0276881	0.0277356	0.0278155	0.0279323	0.0280895	0.02829	0.0285354	0.0288264	0.0291622	0.0295411	0.0299595	0.0304126	0.0308939	0.0313952	0.0319067	0.0324171	0.0329137	0.0333829	0.0338109	0.0341839	0.0344892	0.0347158	0.0348554	0.0349025	0.0351755	0.0359916	0.0373424	0.0392142	0.0415881	0.0444406	0.0477438	0.0514666	0.0555746	0.0600314	0.0647989	0.0698378	0.075108	0.0805689	0.0861795	0.0918979	0.0976813	0.103485	0.109264	0.114969	0.120548	0.125945	0.131103	0.13596	0.140453	0.144516	0.148086	0.151104	0.153513	0.15527	0.156338	0.156697	0.15598	0.15385	0.150369	0.145635	0.13978	0.13296	0.125354	0.117158	0.108577	0.0998234	0.0911046	0.0826161	0.0745313	0.0669937	0.0601109	0.0539526	0.0485517	0.0439087	0.039998	0.0367741	0.0341783	0.0321441	0.0306012	0.0294782	0.0287044	0.0282109	0.0279318	0.0278048	0.0277734	0.0277892	0.0278147	0.0278259
0.023791	0.0238094	0.0238646	0.0239569	0.0240868	0.024255	0.0244627	0.0247113	0.0250029	0.0253397	0.0257242	0.0261593	0.0266476	0.0271918	0.0277941	0.028456	0.0291782	0.0299598	0.0307986	0.0316902	0.0326279	0.0336022	0.0346005	0.0356071	0.0366034	0.0375674	0.0384753	0.0393018	0.0400215	0.0406105	0.0410477	0.041317	0.041408	0.0416962	0.0425587	0.043989	0.0459759	0.0485038	0.0515521	0.0550952	0.0591029	0.0635401	0.0683674	0.0735417	0.0790165	0.0847429	0.0906697	0.0967442	0.102912	0.10912	0.11531	0.121428	0.127417	0.13322	0.13878	0.144038	0.148938	0.153425	0.157443	0.160942	0.163876	0.166203	0.16789	0.168913	0.169256	0.16857	0.166531	0.163183	0.158602	0.152885	0.146151	0.138538	0.130201	0.121315	0.112071	0.102672	0.0933251	0.084232	0.075575	0.0675068	0.0601418	0.0535527	0.0477714	0.0427931	0.0385841	0.035089	0.0322393	0.0299593	0.0281717	0.0268011	0.0257767	0.0250331	0.0245122	0.0241636	0.0239459	0.0238281	0.023791
