# (0, 0)	(0.015625, 0)	(0.03125, 0)	(0.046875, 0)	(0.0625, 0)	(0.078125, 0)	(0.09375, 0)	(0.10938, 0)	(0.125, 0)	(0.14062, 0)	(0.15625, 0)	(0.17188, 0)	(0.1875, 0)	(0.20312, 0)	(0.21875, 0)	(0.23438, 0)	(0.25, 0)	(0.26562, 0)	(0.28125, 0)	(0.29688, 0)	(0.3125, 0)	(0.32812, 0)	(0.34375, 0)	(0.35938, 0)	(0.375, 0)	(0.39062, 0)	(0.40625, 0)	(0.42188, 0)	(0.4375, 0)	(0.45312, 0)	(0.46875, 0)	(0.48438, 0)	(0.5, 0)	(0.5, 0.015625)	(0.5, 0.03125)	(0.5, 0.046875)	(0.5, 0.0625)	(0.5, 0.078125)	(0.5, 0.09375)	(0.5, 0.10938)	(0.5, 0.125)	(0.5, 0.14062)	(0.5, 0.15625)	(0.5, 0.17188)	(0.5, 0.1875)	(0.5, 0.20312)	(0.5, 0.21875)	(0.5, 0.23438)	(0.5, 0.25)	(0.5, 0.26562)	(0.5, 0.28125)	(0.5, 0.29688)	(0.5, 0.3125)	(0.5, 0.32812)	(0.5, 0.34375)	(0.5, 0.35938)	(0.5, 0.375)	(0.5, 0.39062)	(0.5, 0.40625)	(0.5, 0.42188)	(0.5, 0.4375)	(0.5, 0.45312)	(0.5, 0.46875)	(0.5, 0.48438)	(0.5, 0.5)	(0.48438, 0.48438)	(0.46875, 0.46875)	(0.45312, 0.45312)	(0.4375, 0.4375)	(0.42188, 0.42188)	(0.40625, 0.40625)	(0.39062, 0.39062)	(0.375, 0.375)	(0.35938, 0.35938)	(0.34375, 0.34375)	(0.32812, 0.32812)	(0.3125, 0.3125)	(0.29688, 0.29688)	(0.28125, 0.28125)	(0.26562, 0.26562)	(0.25, 0.25)	(0.23438, 0.23438)	(0.21875, 0.21875)	(0.20312, 0.20312)	(0.1875, 0.1875)	(0.17188, 0.17188)	(0.15625, 0.15625)	(0.14062, 0.14062)	(0.125, 0.125)	(0.10938, 0.10938)	(0.09375, 0.09375)	(0.078125, 0.078125)	(0.0625, 0.0625)	(0.046875, 0.046875)	(0.03125, 0.03125)	(0.015625, 0.015625)	(0, 0)	
# nfreq = 2401, wmin=-15+0.05j, wmax=15+0.05j
0.00718416	0.00720293	0.00725924	0.00735304	0.00748421	0.00765252	0.0078575	0.00809842	0.00837417	0.00868323	0.00902357	0.00939266	0.00978744	0.0102043	0.0106394	0.0110881	0.0115458	0.0120075	0.012468	0.0129224	0.0133654	0.0137923	0.0141983	0.014579	0.0149305	0.0152491	0.0155315	0.0157752	0.0159776	0.016137	0.0162519	0.0163213	0.0163444	0.0163301	0.0162874	0.0162168	0.0161194	0.0159963	0.0158492	0.0156799	0.0154906	0.0152836	0.0150613	0.0148262	0.014581	0.0143283	0.0140707	0.0138107	0.0135509	0.0132937	0.0130413	0.0127961	0.01256	0.012335	0.0121231	0.0119258	0.0117448	0.0115815	0.0114372	0.0113131	0.0112101	0.0111292	0.0110709	0.0110357	0.0110239	0.0110303	0.0110489	0.0110786	0.0111173	0.0111623	0.0112102	0.0112566	0.011297	0.0113263	0.0113394	0.0113311	0.0112969	0.0112327	0.0111352	0.0110024	0.0108336	0.0106294	0.0103921	0.0101256	0.00983509	0.00952718	0.00920951	0.00889044	0.00857863	0.00828258	0.00801024	0.00776863	0.00756365	0.00739989	0.00728073	0.0072084	0.00718416
0.00712724	0.00714273	0.00718916	0.00726646	0.00737445	0.00751282	0.00768108	0.0078785	0.00810405	0.00835636	0.00863368	0.00893386	0.00925435	0.00959221	0.00994418	0.0103067	0.0106759	0.0110478	0.0114184	0.0117836	0.0121394	0.0124819	0.0128075	0.0131125	0.013394	0.013649	0.013875	0.0140699	0.0142318	0.0143593	0.0144511	0.0145065	0.014525	0.014515	0.014485	0.0144355	0.0143671	0.0142809	0.014178	0.0140598	0.0139279	0.013784	0.0136297	0.0134671	0.013298	0.0131242	0.0129475	0.0127699	0.012593	0.0124185	0.0122479	0.0120826	0.0119241	0.0117736	0.0116322	0.011501	0.011381	0.011273	0.0111778	0.0110961	0.0110284	0.0109753	0.0109371	0.010914	0.0109063	0.0109085	0.010915	0.0109249	0.010937	0.0109498	0.0109609	0.0109677	0.0109672	0.0109561	0.0109308	0.0108881	0.0108246	0.0107376	0.010625	0.0104854	0.0103185	0.010125	0.0099067	0.00966677	0.00940938	0.00913976	0.008864	0.00858871	0.0083208	0.00806711	0.00783408	0.00762746	0.00745214	0.00731201	0.00720998	0.00714801	0.00712724
0.00707433	0.00708733	0.00712631	0.00719115	0.00728162	0.00739738	0.00753789	0.00770244	0.00789006	0.00809948	0.00832917	0.00857726	0.00884159	0.00911971	0.0094089	0.00970623	0.0100086	0.0103127	0.0106154	0.0109134	0.0112034	0.0114823	0.0117472	0.0119952	0.012224	0.0124312	0.0126148	0.0127731	0.0129045	0.0130079	0.0130825	0.0131275	0.0131425	0.0131356	0.0131152	0.0130815	0.013035	0.0129765	0.0129069	0.012827	0.0127382	0.0126416	0.0125385	0.0124303	0.0123182	0.0122036	0.0120878	0.011972	0.0118573	0.0117448	0.0116355	0.0115303	0.01143	0.0113354	0.011247	0.0111654	0.0110912	0.0110247	0.0109664	0.0109166	0.0108754	0.0108432	0.0108201	0.0108061	0.0108015	0.0108006	0.0107978	0.0107927	0.0107847	0.010773	0.0107563	0.0107332	0.0107018	0.0106601	0.010606	0.0105372	0.0104518	0.0103478	0.010224	0.0100796	0.00991445	0.00972929	0.00952573	0.0093063	0.00907437	0.00883414	0.00859046	0.00834868	0.00811435	0.00789305	0.00769006	0.00751017	0.00735751	0.00723544	0.0071465	0.00709245	0.00707433
0.00702535	0.00703653	0.00707	0.00712565	0.00720319	0.00730226	0.0074223	0.0075626	0.00772222	0.00790001	0.00809456	0.00830423	0.00852715	0.00876121	0.00900412	0.0092534	0.00950648	0.0097607	0.0100133	0.0102617	0.0105032	0.0107353	0.0109555	0.0111616	0.0113516	0.0115236	0.011676	0.0118072	0.0119163	0.012002	0.0120639	0.0121012	0.0121136	0.0121091	0.0120957	0.0120735	0.0120431	0.0120049	0.0119595	0.0119078	0.0118505	0.0117885	0.0117228	0.0116544	0.0115841	0.0115129	0.0114415	0.0113709	0.0113018	0.0112347	0.0111703	0.0111091	0.0110515	0.0109977	0.0109482	0.010903	0.0108623	0.0108263	0.0107951	0.0107686	0.0107469	0.01073	0.0107179	0.0107107	0.0107083	0.0107051	0.0106954	0.0106792	0.0106564	0.0106266	0.0105894	0.0105442	0.01049	0.0104258	0.0103504	0.0102626	0.0101611	0.0100448	0.00991303	0.00976529	0.00960174	0.00942311	0.00923079	0.00902687	0.00881412	0.00859597	0.00837638	0.0081597	0.00795052	0.00775346	0.00757294	0.00741305	0.00727735	0.00716877	0.00708962	0.0070415	0.00702535
0.00698026	0.0069901	0.00701955	0.00706846	0.00713654	0.00722339	0.00732846	0.00745101	0.00759016	0.00774481	0.00791368	0.00809527	0.00828793	0.00848979	0.00869888	0.00891307	0.00913016	0.00934789	0.00956398	0.00977617	0.00998225	0.0101801	0.0103677	0.0105432	0.0107049	0.0108512	0.0109807	0.0110923	0.0111849	0.0112578	0.0113103	0.011342	0.0113526	0.0113498	0.0113414	0.0113277	0.0113088	0.0112852	0.0112575	0.011226	0.0111916	0.0111547	0.0111161	0.0110765	0.0110365	0.0109966	0.0109575	0.0109197	0.0108836	0.0108495	0.0108177	0.0107883	0.0107616	0.0107376	0.0107162	0.0106975	0.0106812	0.0106673	0.0106557	0.0106462	0.0106386	0.0106329	0.0106288	0.0106265	0.0106257	0.0106208	0.0106061	0.0105818	0.0105481	0.010505	0.0104528	0.0103914	0.0103206	0.01024	0.0101492	0.0100475	0.00993442	0.00980933	0.00967188	0.00952198	0.00935989	0.00918634	0.00900255	0.0088103	0.00861193	0.00841026	0.00820861	0.00801062	0.00782014	0.00764108	0.00747726	0.00733222	0.0072091	0.00711055	0.00703867	0.00699494	0.00698026
0.00693904	0.0069479	0.00697442	0.00701843	0.00707963	0.00715761	0.00725179	0.00736146	0.00748574	0.00762359	0.00777381	0.00793503	0.00810573	0.00828425	0.00846882	0.00865757	0.00884857	0.00903986	0.00922946	0.00941542	0.00959585	0.00976891	0.00993289	0.0100862	0.0102273	0.010355	0.010468	0.0105653	0.0106461	0.0107096	0.0107554	0.010783	0.0107922	0.0107906	0.0107859	0.0107781	0.0107676	0.0107545	0.0107394	0.0107225	0.0107044	0.0106855	0.0106664	0.0106474	0.0106291	0.0106118	0.0105959	0.0105816	0.0105692	0.0105588	0.0105504	0.010544	0.0105396	0.0105369	0.0105358	0.0105361	0.0105374	0.0105394	0.010542	0.0105447	0.0105473	0.0105496	0.0105514	0.0105525	0.0105529	0.0105467	0.0105284	0.0104982	0.0104565	0.0104038	0.0103407	0.0102675	0.0101847	0.0100922	0.00999024	0.00987864	0.00975725	0.00962591	0.00948455	0.00933328	0.00917249	0.00900288	0.00882556	0.00864207	0.00845442	0.00826501	0.00807667	0.00789252	0.00771587	0.00755013	0.00739865	0.00726458	0.00715076	0.00705962	0.0069931	0.00695263	0.00693904
0.00690167	0.00690983	0.00693424	0.00697472	0.00703098	0.00710256	0.00718891	0.00728931	0.00740291	0.0075287	0.00766553	0.00781212	0.00796707	0.00812885	0.00829584	0.00846635	0.00863866	0.00881101	0.00898163	0.00914881	0.00931085	0.00946617	0.00961323	0.00975062	0.00987706	0.00999137	0.0100925	0.0101796	0.0102519	0.0103088	0.0103497	0.0103744	0.0103827	0.0103819	0.0103797	0.0103762	0.0103715	0.0103659	0.0103597	0.0103531	0.0103466	0.0103404	0.010335	0.0103307	0.0103278	0.0103264	0.0103269	0.0103294	0.0103338	0.0103401	0.0103484	0.0103583	0.0103697	0.0103822	0.0103956	0.0104094	0.0104232	0.0104366	0.0104492	0.0104606	0.0104705	0.0104785	0.0104844	0.0104881	0.0104893	0.0104822	0.0104613	0.0104268	0.0103793	0.0103197	0.0102487	0.010167	0.0100755	0.00997453	0.00986458	0.00974591	0.00961865	0.00948294	0.00933892	0.00918686	0.0090272	0.00886064	0.0086882	0.00851125	0.00833155	0.00815121	0.00797268	0.00779871	0.00763223	0.00747627	0.00733384	0.00720782	0.00710082	0.00701512	0.00695255	0.00691446	0.00690167
0.00686817	0.00687582	0.00689871	0.00693665	0.00698934	0.00705632	0.00713703	0.00723076	0.00733667	0.00745378	0.00758098	0.00771706	0.00786069	0.00801044	0.0081648	0.00832223	0.00848112	0.00863987	0.00879688	0.00895057	0.00909944	0.00924202	0.00937694	0.00950293	0.00961882	0.00972356	0.00981621	0.00989597	0.00996216	0.0100142	0.0100517	0.0100743	0.0100819	0.0100817	0.0100813	0.0100808	0.0100803	0.0100799	0.01008	0.0100807	0.0100823	0.0100852	0.0100895	0.0100956	0.0101035	0.0101135	0.0101256	0.0101399	0.0101563	0.0101746	0.0101947	0.0102162	0.0102389	0.0102623	0.0102859	0.0103093	0.0103321	0.0103536	0.0103734	0.010391	0.0104061	0.0104182	0.0104271	0.0104325	0.0104343	0.0104266	0.0104037	0.0103661	0.0103144	0.0102497	0.010173	0.0100852	0.00998735	0.00988024	0.00976456	0.0096408	0.00950938	0.0093706	0.00922478	0.00907228	0.00891358	0.0087494	0.00858067	0.00840864	0.00823487	0.00806126	0.00789001	0.00772357	0.0075646	0.00741586	0.00728012	0.00716003	0.00705807	0.00697637	0.0069167	0.00688037	0.00686817
0.00683858	0.00684583	0.00686754	0.00690351	0.00695343	0.00701684	0.00709317	0.00718172	0.00728165	0.00739202	0.00751175	0.00763966	0.00777449	0.00791489	0.00805943	0.00820667	0.00835512	0.00850329	0.00864969	0.00879288	0.00893147	0.00906411	0.00918956	0.00930664	0.00941429	0.00951155	0.00959755	0.00967157	0.00973298	0.00978127	0.00981604	0.00983702	0.00984403	0.00984436	0.00984537	0.00984714	0.00984979	0.00985348	0.00985839	0.00986472	0.00987269	0.00988252	0.00989439	0.00990846	0.00992485	0.00994362	0.00996479	0.00998827	0.0100139	0.0100415	0.0100708	0.0101014	0.0101328	0.0101647	0.0101964	0.0102273	0.010257	0.0102849	0.0103104	0.0103329	0.010352	0.0103673	0.0103785	0.0103854	0.0103876	0.0103794	0.010355	0.0103148	0.0102598	0.010191	0.0101097	0.010017	0.00991418	0.00980219	0.00968196	0.00955421	0.00941951	0.00927834	0.00913113	0.00897833	0.00882046	0.00865821	0.00849246	0.00832436	0.00815533	0.00798708	0.0078216	0.00766114	0.00750811	0.00736507	0.0072346	0.00711919	0.00702119	0.00694265	0.00688527	0.00685031	0.00683858
0.00681296	0.00681985	0.00684045	0.00687458	0.0069219	0.00698197	0.0070542	0.00713788	0.00723221	0.00733623	0.00744891	0.00756912	0.00769564	0.00782719	0.00796243	0.00810001	0.00823853	0.00837662	0.00851291	0.00864607	0.00877482	0.00889795	0.0090143	0.00912282	0.00922254	0.00931258	0.00939218	0.00946065	0.00951745	0.0095621	0.00959424	0.00961363	0.00962011	0.00962089	0.00962325	0.00962724	0.00963297	0.00964056	0.00965015	0.0096619	0.00967597	0.00969251	0.00971165	0.00973346	0.00975801	0.00978527	0.00981517	0.00984756	0.00988222	0.00991883	0.00995704	0.00999639	0.0100364	0.0100764	0.0101159	0.0101542	0.0101907	0.0102248	0.0102557	0.010283	0.0103061	0.0103245	0.010338	0.0103462	0.0103489	0.0103402	0.0103142	0.0102716	0.0102133	0.0101406	0.0100548	0.00995734	0.0098496	0.00973283	0.00960814	0.00947646	0.00933852	0.00919497	0.00904634	0.00889315	0.00873596	0.00857546	0.00841246	0.008248	0.00808337	0.00792011	0.00776001	0.0076051	0.0074576	0.00731986	0.00719427	0.0070832	0.00698886	0.00691322	0.00685795	0.00682427	0.00681296
