# (0, 0)	(0.015625, 0)	(0.03125, 0)	(0.046875, 0)	(0.0625, 0)	(0.078125, 0)	(0.09375, 0)	(0.10938, 0)	(0.125, 0)	(0.14062, 0)	(0.15625, 0)	(0.17188, 0)	(0.1875, 0)	(0.20312, 0)	(0.21875, 0)	(0.23438, 0)	(0.25, 0)	(0.26562, 0)	(0.28125, 0)	(0.29688, 0)	(0.3125, 0)	(0.32812, 0)	(0.34375, 0)	(0.35938, 0)	(0.375, 0)	(0.39062, 0)	(0.40625, 0)	(0.42188, 0)	(0.4375, 0)	(0.45312, 0)	(0.46875, 0)	(0.48438, 0)	(0.5, 0)	(0.5, 0.015625)	(0.5, 0.03125)	(0.5, 0.046875)	(0.5, 0.0625)	(0.5, 0.078125)	(0.5, 0.09375)	(0.5, 0.10938)	(0.5, 0.125)	(0.5, 0.14062)	(0.5, 0.15625)	(0.5, 0.17188)	(0.5, 0.1875)	(0.5, 0.20312)	(0.5, 0.21875)	(0.5, 0.23438)	(0.5, 0.25)	(0.5, 0.26562)	(0.5, 0.28125)	(0.5, 0.29688)	(0.5, 0.3125)	(0.5, 0.32812)	(0.5, 0.34375)	(0.5, 0.35938)	(0.5, 0.375)	(0.5, 0.39062)	(0.5, 0.40625)	(0.5, 0.42188)	(0.5, 0.4375)	(0.5, 0.45312)	(0.5, 0.46875)	(0.5, 0.48438)	(0.5, 0.5)	(0.48438, 0.48438)	(0.46875, 0.46875)	(0.45312, 0.45312)	(0.4375, 0.4375)	(0.42188, 0.42188)	(0.40625, 0.40625)	(0.39062, 0.39062)	(0.375, 0.375)	(0.35938, 0.35938)	(0.34375, 0.34375)	(0.32812, 0.32812)	(0.3125, 0.3125)	(0.29688, 0.29688)	(0.28125, 0.28125)	(0.26562, 0.26562)	(0.25, 0.25)	(0.23438, 0.23438)	(0.21875, 0.21875)	(0.20312, 0.20312)	(0.1875, 0.1875)	(0.17188, 0.17188)	(0.15625, 0.15625)	(0.14062, 0.14062)	(0.125, 0.125)	(0.10938, 0.10938)	(0.09375, 0.09375)	(0.078125, 0.078125)	(0.0625, 0.0625)	(0.046875, 0.046875)	(0.03125, 0.03125)	(0.015625, 0.015625)	(0, 0)	
# nfreq = 2401, wmin=-15+0.05j, wmax=15+0.05j
0.00488581	0.00488065	0.00486539	0.00484065	0.00480741	0.00476693	0.00472062	0.00466996	0.00461638	0.00456123	0.0045057	0.00445079	0.00439731	0.00434588	0.00429696	0.00425087	0.00420779	0.00416783	0.004131	0.00409727	0.00406659	0.00403885	0.00401397	0.00399184	0.00397234	0.00395539	0.00394088	0.00392875	0.00391892	0.00391133	0.00390594	0.00390272	0.00390165	0.00389971	0.00389395	0.0038846	0.00387201	0.00385663	0.00383898	0.00381963	0.00379914	0.00377806	0.0037569	0.0037361	0.00371602	0.00369697	0.00367917	0.00366276	0.00364784	0.00363444	0.00362255	0.00361212	0.00360307	0.00359531	0.00358873	0.00358322	0.00357866	0.00357494	0.00357195	0.0035696	0.0035678	0.00356647	0.00356557	0.00356504	0.00356487	0.00356532	0.00356668	0.00356907	0.00357265	0.00357763	0.00358429	0.00359296	0.003604	0.00361781	0.00363481	0.00365543	0.00368012	0.00370932	0.00374345	0.00378291	0.00382806	0.0038792	0.00393653	0.00400016	0.00407	0.00414575	0.00422681	0.0043122	0.00440046	0.00448962	0.00457715	0.00465998	0.00473469	0.0047977	0.0048456	0.0048756	0.00488581
0.00494143	0.00493618	0.00492065	0.00489546	0.00486161	0.00482035	0.0047731	0.00472135	0.00466654	0.00461004	0.00455303	0.00449654	0.00444138	0.00438821	0.00433748	0.00428954	0.00424459	0.00420274	0.00416404	0.00412848	0.00409601	0.00406656	0.00404004	0.00401637	0.00399545	0.00397721	0.00396156	0.00394844	0.00393779	0.00392956	0.0039237	0.0039202	0.00391903	0.00391722	0.00391187	0.00390319	0.00389153	0.00387734	0.00386113	0.00384345	0.00382488	0.00380593	0.0037871	0.0037688	0.00375139	0.00373513	0.00372023	0.00370679	0.00369489	0.00368453	0.00367566	0.0036682	0.00366205	0.00365708	0.00365316	0.00365014	0.00364789	0.00364626	0.00364513	0.00364438	0.00364391	0.00364364	0.0036435	0.00364343	0.00364341	0.00364354	0.00364398	0.00364486	0.00364639	0.00364887	0.00365264	0.00365814	0.00366583	0.00367622	0.00368983	0.00370722	0.00372892	0.00375545	0.00378732	0.00382498	0.00386882	0.00391917	0.00397622	0.00404005	0.00411054	0.00418733	0.00426974	0.0043567	0.00444669	0.00453763	0.0046269	0.00471136	0.00478751	0.0048517	0.00490049	0.00493103	0.00494143
0.00500618	0.00500082	0.00498498	0.00495929	0.00492474	0.00488258	0.00483424	0.00478122	0.00472498	0.00466688	0.00460813	0.00454976	0.00449262	0.00443735	0.00438447	0.0043343	0.0042871	0.00424298	0.00420203	0.00416425	0.00412961	0.00409807	0.00406956	0.00404403	0.00402139	0.00400158	0.00398454	0.00397022	0.00395857	0.00394954	0.00394312	0.00393927	0.00393799	0.00393635	0.0039315	0.00392365	0.00391315	0.00390043	0.00388601	0.00387042	0.00385421	0.0038379	0.00382194	0.00380674	0.00379262	0.00377981	0.00376847	0.00375871	0.00375052	0.00374389	0.00373874	0.00373494	0.00373235	0.00373081	0.00373014	0.00373018	0.00373075	0.00373169	0.00373284	0.00373406	0.00373523	0.00373625	0.00373703	0.00373753	0.0037377	0.00373745	0.00373676	0.00373581	0.00373485	0.00373428	0.00373455	0.00373619	0.0037398	0.00374602	0.00375551	0.00376895	0.00378698	0.00381024	0.00383933	0.00387475	0.00391696	0.00396629	0.00402293	0.00408693	0.00415812	0.00423607	0.00432001	0.00440878	0.00450074	0.00459372	0.00468498	0.00477131	0.00484909	0.00491463	0.00496441	0.00499557	0.00500618
0.00508314	0.00507766	0.00506146	0.00503517	0.00499978	0.00495655	0.00490691	0.00485237	0.0047944	0.00473436	0.0046735	0.00461284	0.00455326	0.00449544	0.00443988	0.00438698	0.00433698	0.00429005	0.00424629	0.00420574	0.00416841	0.00413426	0.00410328	0.00407541	0.00405062	0.00402885	0.00401008	0.00399425	0.00398134	0.00397133	0.00396419	0.00395992	0.00395849	0.00395706	0.00395284	0.00394604	0.00393701	0.00392616	0.00391399	0.00390104	0.00388782	0.00387483	0.0038625	0.00385119	0.0038412	0.00383272	0.00382587	0.0038207	0.00381718	0.00381523	0.00381473	0.00381551	0.00381738	0.00382013	0.00382354	0.00382741	0.00383151	0.00383566	0.00383965	0.00384333	0.00384655	0.00384918	0.00385113	0.00385233	0.00385273	0.00385202	0.00384993	0.00384669	0.00384266	0.0038383	0.0038342	0.00383105	0.0038296	0.00383063	0.00383499	0.00384351	0.00385697	0.00387616	0.00390177	0.0039344	0.00397454	0.00402255	0.00407864	0.0041428	0.00421479	0.00429411	0.00437987	0.00447079	0.00456509	0.00466049	0.00475411	0.00484263	0.00492234	0.00498946	0.00504041	0.00507229	0.00508314
0.00517673	0.00517111	0.00515447	0.00512745	0.00509103	0.00504648	0.00499525	0.00493883	0.0048787	0.00481626	0.00475274	0.00468921	0.00462656	0.0045655	0.00450656	0.00445018	0.00439662	0.00434611	0.00429878	0.00425469	0.0042139	0.00417643	0.00414227	0.00411141	0.00408385	0.00405958	0.00403857	0.00402081	0.00400629	0.00399501	0.00398696	0.00398213	0.00398052	0.00397936	0.00397596	0.00397051	0.00396336	0.00395491	0.00394565	0.00393608	0.0039267	0.00391797	0.00391028	0.00390396	0.00389926	0.00389631	0.0038952	0.0038959	0.00389834	0.00390237	0.00390781	0.00391443	0.00392198	0.0039302	0.00393882	0.00394756	0.00395617	0.0039644	0.00397202	0.00397884	0.00398466	0.00398935	0.00399278	0.00399487	0.00399558	0.00399426	0.0039904	0.00398427	0.00397632	0.00396717	0.00395754	0.00394831	0.00394043	0.00393489	0.00393275	0.00393502	0.0039427	0.00395672	0.00397791	0.00400698	0.00404449	0.00409084	0.0041462	0.00421053	0.00428351	0.00436451	0.00445251	0.00454608	0.00464329	0.00474165	0.00483818	0.00492938	0.00501144	0.00508047	0.00513284	0.00516558	0.00517673
0.0052932	0.00528739	0.0052702	0.00524226	0.00520456	0.00515836	0.00510509	0.00504628	0.00498341	0.00491788	0.00485096	0.00478373	0.00471711	0.00465185	0.00458853	0.00452761	0.00446944	0.00441425	0.00436224	0.00431354	0.00426823	0.0042264	0.00418808	0.00415331	0.00412213	0.00409456	0.00407061	0.00405032	0.0040337	0.00402075	0.00401149	0.00400594	0.00400408	0.00400328	0.00400095	0.00399727	0.00399258	0.00398728	0.00398181	0.00397666	0.00397228	0.0039691	0.00396746	0.00396765	0.00396983	0.00397409	0.00398043	0.00398877	0.00399895	0.00401075	0.0040239	0.0040381	0.00405303	0.00406835	0.00408371	0.00409878	0.00411323	0.00412676	0.00413909	0.00414997	0.00415917	0.00416652	0.00417188	0.00417513	0.00417622	0.00417413	0.00416798	0.00415811	0.00414511	0.00412974	0.00411297	0.00409588	0.00407969	0.00406567	0.00405513	0.00404935	0.00404956	0.00405692	0.00407242	0.00409691	0.00413104	0.00417523	0.00422966	0.00429422	0.00436847	0.00445163	0.00454251	0.00463947	0.00474036	0.0048425	0.00494269	0.00503727	0.00512228	0.00519372	0.00524786	0.00528169	0.0052932
0.00544105	0.00543501	0.00541711	0.00538799	0.00534863	0.00530029	0.0052444	0.00518249	0.00511604	0.00504649	0.0049751	0.00490301	0.00483117	0.00476038	0.00469127	0.00462436	0.00456006	0.00449868	0.00444047	0.00438563	0.00433433	0.00428669	0.00424284	0.00420287	0.00416686	0.00413491	0.00410706	0.0040834	0.00406396	0.00404879	0.00403793	0.00403141	0.00402923	0.0040289	0.00402798	0.00402666	0.00402524	0.00402409	0.00402365	0.00402435	0.0040266	0.00403077	0.00403714	0.00404592	0.0040572	0.00407098	0.00408718	0.0041056	0.00412599	0.00414804	0.00417137	0.00419557	0.00422023	0.00424491	0.00426916	0.00429257	0.00431472	0.00433523	0.00435376	0.00436999	0.00438365	0.00439451	0.0044024	0.00440718	0.00440878	0.00440568	0.0043965	0.00438172	0.00436206	0.00433854	0.00431236	0.00428495	0.00425785	0.00423268	0.0042111	0.00419474	0.00418516	0.00418377	0.00419182	0.00421032	0.00424003	0.00428143	0.00433466	0.00439953	0.00447546	0.00456146	0.00465611	0.00475749	0.00486318	0.00497023	0.00507517	0.00517412	0.00526293	0.00533745	0.00539386	0.00542907	0.00544105
0.00563063	0.00562428	0.00560548	0.00557482	0.0055333	0.00548217	0.00542286	0.00535688	0.00528575	0.00521089	0.00513362	0.00505511	0.00497637	0.00489824	0.00482146	0.00474659	0.00467415	0.00460452	0.00453806	0.00447506	0.00441576	0.0043604	0.00430917	0.00426225	0.00421981	0.004182	0.00414895	0.00412077	0.00409758	0.00407945	0.00406646	0.00405864	0.00405603	0.00405634	0.00405732	0.00405914	0.0040621	0.00406653	0.00407282	0.00408135	0.00409247	0.00410648	0.00412356	0.00414383	0.00416727	0.00419378	0.00422313	0.00425501	0.00428904	0.00432476	0.00436167	0.00439923	0.00443687	0.00447402	0.00451014	0.00454466	0.00457708	0.00460691	0.0046337	0.00465707	0.00467666	0.00469221	0.00470347	0.00471029	0.00471258	0.00470811	0.00469492	0.00467359	0.00464507	0.00461068	0.00457198	0.00453082	0.00448917	0.00444915	0.00441287	0.00438242	0.00435978	0.00434674	0.00434484	0.00435534	0.00437914	0.00441678	0.00446838	0.00453361	0.00461171	0.00470143	0.00480101	0.00490818	0.00502016	0.00513363	0.00524477	0.00534941	0.00544317	0.00552169	0.00558105	0.00561805	0.00563063
0.00587058	0.00586385	0.00584387	0.00581126	0.00576698	0.00571227	0.00564856	0.00557735	0.00550016	0.00541846	0.00533359	0.00524676	0.00515907	0.00507144	0.00498468	0.00489948	0.00481644	0.00473609	0.00465889	0.00458525	0.00451554	0.00445011	0.00438926	0.00433329	0.00428246	0.00423701	0.00419717	0.00416312	0.00413503	0.00411304	0.00409726	0.00408775	0.00408458	0.00408574	0.00408926	0.00409532	0.00410415	0.00411606	0.00413137	0.0041504	0.00417342	0.00420059	0.00423202	0.00426768	0.00430741	0.00435094	0.00439789	0.00444779	0.00450007	0.00455408	0.00460915	0.00466455	0.00471954	0.00477339	0.00482536	0.00487475	0.00492089	0.00496316	0.005001	0.0050339	0.00506143	0.00508323	0.005099	0.00510855	0.00511174	0.00510547	0.00508691	0.00505682	0.00501647	0.00496754	0.0049121	0.00485253	0.00479141	0.00473146	0.00467545	0.00462605	0.00458581	0.004557	0.00454159	0.00454113	0.00455674	0.00458904	0.00463809	0.00470343	0.00478403	0.00487829	0.00498403	0.00509853	0.0052185	0.00534014	0.0054592	0.00557112	0.00567119	0.00575484	0.00581795	0.00585724	0.00587058
0.00615611	0.00614891	0.00612753	0.00609258	0.00604499	0.00598599	0.00591699	0.0058395	0.00575505	0.00566511	0.00557108	0.00547425	0.00537577	0.00527667	0.00517787	0.0050802	0.00498437	0.00489107	0.0048009	0.0047144	0.00463211	0.0045545	0.00448203	0.00441511	0.00435414	0.00429946	0.00425141	0.00421025	0.00417624	0.00414957	0.00413041	0.00411886	0.00411501	0.00411729	0.00412416	0.00413578	0.00415234	0.00417408	0.00420127	0.00423411	0.00427275	0.00431724	0.00436752	0.00442339	0.00448451	0.00455041	0.00462048	0.00469404	0.00477026	0.00484829	0.0049272	0.00500602	0.00508378	0.00515952	0.00523229	0.00530118	0.00536532	0.00542393	0.00547626	0.00552167	0.00555961	0.0055896	0.00561129	0.00562441	0.00562881	0.00562016	0.00559455	0.00555298	0.00549708	0.00542904	0.00535155	0.00526769	0.00518081	0.00509445	0.00501215	0.00493739	0.00487342	0.00482318	0.00478915	0.00477331	0.00477704	0.00480107	0.00484545	0.00490953	0.00499196	0.00509072	0.00520311	0.00532581	0.00545494	0.00558608	0.00571443	0.00583494	0.0059425	0.00603224	0.00609982	0.00614184	0.00615611
