model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	6.4888324	0	14	2.8796667	0.0098035103	-3.0212314	-3.6766616	-0.13375216	-3.6768138	-0.13376514	0.17225078	-3.2715592	9.55	0.00053740466	3.8995453e-05	0.0054588198	-0.19324524	0.0054769539	-0.19327853	-2.4450974e-05	1.4326376e-05	-0.11750176	-1.0535705	1.6645651	0.019490729	-1.6645935	-0.019506277	0.26489325	-2.2006827	1.9994667	1	0.22486667	0.0081220371	1.2485823	1.6055315	-0.62005244	-0.2123293	0.086925532	0.13057007	0.32317778	1.9337015	1.7830852	1.5338766	1.7831427	1.5334677	0.024000474	1.512001	1.0977427	-0.0049499941	2.4702211e-05	0.11788741	1.2626772	0.11777795	1.2639731	4.5706251e-05	-4.2923058e-05	1.2533072	0.76192669	-1.626559	-0.48663017	1.6261833	0.48641408	-0.32891869	2.6175477	0.028345602	0.2889601	0.06420206	0.1959094	0.38746309	0.19585716	0.38756548	0.024457633	0.36446782	0.037576429	4.3752335	5.3419473	5.1758164	4.9635153	5.1755725	4.963489	4.3481389	6.3274275	5.2456554	2.7567034	3.3511147	5.3217676	3.3503986	5.3233825	3.7255246	3.0895219	-71.643641	R0:S0:1	-53.362666	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.56e+02	 6.07e-03	2022-06-01@10:23
2x2_2C_8b_C2v_L	6.509605	0	14	2.8796667	0.0088231375	-3.0223275	-3.6782143	-0.13265625	-3.6783688	-0.13267125	0.17110178	-3.2781312	9.56	0.00081415137	5.1415246e-05	0.0052568218	-0.19252638	0.0052753126	-0.19252972	-3.383932e-05	-2.5382334e-07	-0.11730587	-1.0529795	1.6636283	0.018746224	-1.663659	-0.01883068	0.26390452	-2.2003622	1.9994667	1	0.22486667	0.0081935918	1.2491532	1.6063228	-0.61804189	-0.21094947	0.086394171	0.13069745	0.31916147	1.9341759	1.7845378	1.5417641	1.7845444	1.5415714	0.023807841	1.515557	1.0983568	-0.0075013202	-4.2283656e-06	0.11610804	1.2531896	0.11602867	1.2536318	6.406419e-05	-4.3367026e-05	1.2446543	0.75948341	-1.6214522	-0.47765884	1.6213649	0.47800606	-0.32800145	2.6095352	0.028369599	0.28715298	0.063777253	0.19481664	0.3834828	0.19480792	0.38350813	0.024258589	0.36303561	0.037460769	4.3478132	5.3467046	5.1778758	4.9585533	5.1777884	4.9588093	4.346672	6.3136528	5.2456735	2.7568211	3.3560719	5.3006663	3.35576	5.3013108	3.7270781	3.0991451	-71.694772	R0:S0:1	-53.442666	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.54e+02	 4.32e-03	2022-06-01@10:32
2x2_2C_8b_C2v_L	6.5213107	0	14	2.8796667	0.0085264939	-3.0327123	-3.6873437	-0.13106056	-3.6865119	-0.13076817	0.1695413	-3.284909	9.57	-0.00036521472	-3.1378767e-05	0.0058104742	-0.19122161	0.0057573699	-0.19109121	0.00010899815	-1.8391566e-05	-0.11702811	-1.0542345	1.6647319	0.021152189	-1.6645402	-0.020934619	0.26231527	-2.2009094	1.9994667	1	0.22486667	0.0088866484	1.2494683	1.6068499	-0.61686373	-0.21024773	0.086113755	0.13083934	0.32010162	1.934251	1.7855932	1.5346171	1.7855716	1.5342584	0.023681116	1.5165387	1.0987046	0.0033628842	5.3238482e-05	0.11647036	1.2560814	0.11648374	1.25629	-0.00048842408	2.8024908e-05	1.2453503	0.76015228	-1.6177691	-0.49174755	1.6177886	0.49077247	-0.32690582	2.6074462	0.028395466	0.28618421	0.063690874	0.19391177	0.3863369	0.19392761	0.38668426	0.024103988	0.36266759	0.037429144	4.3609199	5.3429942	5.1709849	4.9720251	5.1710254	4.9718158	4.3444456	6.310812	5.2517274	2.7566634	3.3498414	5.3104449	3.3497473	5.3110506	3.7276436	3.1013648	-71.798008	R0:S0:1	-53.522666	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.54e+02	 2.48e-03	2022-06-01@10:45
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	6.542329	0	14	2.8796667	0.0093933333	-3.0475084	-3.6956574	-0.12997751	-3.696422	-0.12992033	0.16869147	-3.2925032	9.58	-0.00022624933	-9.2429219e-06	0.0060670083	-0.1906273	0.005998817	-0.19061977	3.8804613e-05	-1.0700032e-05	-0.11685594	-1.0557843	1.6648751	0.022381887	-1.6650164	-0.022209082	0.26183011	-2.2008206	1.9994667	1	0.22486667	0.0094151821	1.2500463	1.6076613	-0.61484311	-0.20881914	0.085548657	0.13099025	0.30851175	1.935157	1.7871023	1.5420299	1.7871644	1.5417854	0.023075996	1.5203814	1.0993432	0.0020428814	-1.6791698e-05	0.11538037	1.2453204	0.11543224	1.246094	-0.00014150683	3.4844741e-05	1.2355305	0.75552278	-1.613138	-0.49417717	1.6128898	0.49324086	-0.32517211	2.5989179	0.028424458	0.2766486	0.062864621	0.1927731	0.38271235	0.19272055	0.38287045	0.023467175	0.36112572	0.037317291	4.3133508	5.3510411	5.1723865	4.9689182	5.1721344	4.9685345	4.3428303	6.295656	5.2509656	2.7544097	3.3561446	5.2837675	3.3558701	5.2848567	3.7286154	3.1114109	-71.912872	R0:S0:1	-53.602666	uncorrelated	b7fd39a	v1.0.3	3	sharp_wc_2.0_b_50	 1.53e+02	 2.45e-03	2022-06-03@14:10
2x2_2C_8b_C2v_L	6.5388946	0	14	2.8796667	0.0085023961	-3.0433446	-3.6958863	-0.12988102	-3.6961562	-0.12988489	0.1686374	-3.2926658	9.581	0.00045326875	1.6900753e-05	0.0062577234	-0.1902724	0.0063016865	-0.19026204	-7.5909634e-05	1.136256e-05	-0.11685844	-1.0552953	1.6653023	0.023196523	-1.6653303	-0.023393281	0.26128144	-2.2012962	1.9994667	1	0.22486667	0.0095752603	1.2499467	1.6076017	-0.61513183	-0.20912517	0.085662055	0.13101793	0.31442992	1.9347382	1.7868951	1.5356879	1.7868581	1.5358448	0.023238671	1.5190036	1.0992378	-0.0041700629	1.2093031e-05	0.11637292	1.251733	0.11628988	1.2509342	0.00035617314	-9.6360528e-06	1.2413859	0.75802008	-1.6135013	-0.50073483	1.6137467	0.50178264	-0.32523926	2.6021581	0.028428863	0.2808438	0.063238872	0.19288143	0.38529566	0.19291281	0.38518891	0.023628843	0.36170071	0.037361279	4.3414955	5.3458488	5.168766	4.9768458	5.1688354	4.9773699	4.3425861	6.3015554	5.2526041	2.7550986	3.3501436	5.2997155	3.3504909	5.2989052	3.7283121	3.1073504	-71.911405	R0:S0:1	-53.610666	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.53e+02	 1.00e+06	2022-06-03@14:16
2x2_2C_8b_C2v_L	6.5411849	0	14	2.8796667	0.009192227	-3.0464108	-3.6973479	-0.12944715	-3.6987569	-0.12980759	0.16821734	-3.2936857	9.582	-0.00079844821	-3.3541246e-05	0.0063219573	-0.19038472	0.006253123	-0.19059126	0.00026616645	-4.8050303e-05	-0.116907	-1.0554177	1.6647941	0.023672471	-1.665195	-0.023139848	0.26163683	-2.2006822	1.9994667	1	0.22486667	0.0096456595	1.2500169	1.6076159	-0.6149543	-0.20890114	0.085583266	0.13099106	0.31297532	1.934888	1.7872252	1.5352067	1.7874542	1.534845	0.023249391	1.5198453	1.0992996	0.0072239309	-1.5498274e-05	0.11600655	1.2496658	0.11621097	1.253161	-0.0014434647	-6.819291e-05	1.2398416	0.75747511	-1.6126775	-0.503248	1.6115036	0.50016405	-0.32573423	2.6000366	0.028424133	0.27926891	0.063100261	0.19262304	0.38582853	0.19243026	0.38587723	0.023636538	0.36135789	0.037330998	4.3376789	5.345835	5.1677745	4.9780905	5.1671477	4.976272	4.3422156	6.298199	5.2539415	2.7554186	3.3514906	5.296924	3.3499558	5.3003225	3.7287242	3.1099153	-71.927851	R0:S0:1	-53.618666	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.53e+02	 1.00e+06	2022-06-03@14:23
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	6.5402535	0	14	2.8796667	0.0084198878	-3.044036	-3.6973474	-0.12949072	-3.6969664	-0.12950097	0.16843181	-3.2943023	9.582	-0.00022267364	3.6857912e-06	0.0063467874	-0.18997842	0.0063347637	-0.18996953	5.4837464e-05	-1.2365357e-05	-0.11680914	-1.0553006	1.6653452	0.023732714	-1.6652779	-0.023615283	0.26102998	-2.2014341	1.9994667	1	0.22486667	0.0096738377	1.2499826	1.6076547	-0.61499284	-0.20904646	0.08562981	0.1310166	0.31493802	1.9347279	1.787083	1.5341948	1.7870906	1.5341731	0.023243661	1.5192148	1.0992673	0.0020573862	-4.0735768e-05	0.11638516	1.2518655	0.11644695	1.2521326	-0.00027680306	4.3201034e-06	1.2416667	0.75826524	-1.6128834	-0.50383009	1.6127919	0.50328993	-0.32516011	2.6016951	0.028428536	0.28092931	0.0632449	0.19271818	0.38588312	0.19271193	0.38591754	0.023629724	0.36161229	0.037351994	4.3453902	5.3447326	5.1672397	4.9799763	5.1672648	4.9797173	4.3423295	6.3008456	5.2537724	2.7553175	3.3491693	5.3018096	3.3490429	5.3019995	3.7283173	3.1079065	-71.922363	R0:S0:1	-53.618666	uncorrelated	b7fd39a	v1.0.3	4	sharp_wc_2.0_b_50	 1.53e+02	 2.55e-03	2022-06-06@11:57
